trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance
1.0,-2.0,,,,0.0,,USDJPY,long,,20160425 07:05:17 EST,open,20160425 07:05:17 EST,111.084,,,0.0,4.0,,USDJPY,,0.0,4.0,JPY,99998.0,2.0,1960009.76,99997.8,100001.8,100000.0
2.0,-2.0,,,,0.0,,GBPJPY,short,,20160425 07:08:41 EST,open,20160425 07:08:41 EST,160.67,,,0.0,4.0,,GBPJPY,,0.0,-4.0,JPY,99996.0,2.0,1902168.56,99989.84,99997.84,100000.0
