permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,125.039,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160425 07:07:00 EST,,0.0,99998.0,1977492.98,99990.24,125.039,99994.24,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.12584,20000.0,20000.0,-2.0,BOT,EUR,USD,20160425 07:10:18 EST,,0.0,99996.0,1954976.18,99981.6,1.12584,99989.6,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.44615,20000.0,20000.0,-2.0,BOT,GBP,USD,20160425 07:11:13 EST,,0.0,99994.0,1926053.18,99977.62,1.44615,99989.62,100000.0,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.97437,20000.0,20000.0,-2.0,BOT,USD,CHF,20160425 07:11:30 EST,,0.0,99992.0,1906061.05634,99974.36072,0.97437,99990.36072,100000.0,-2.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,111.123,20000.0,20000.0,-2.0,BOT,USD,JPY,20160425 07:11:57 EST,,0.0,99990.0,1886058.91634,99967.52734,111.123,99987.52734,100000.0,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.77164,20000.0,20000.0,-2.0,BOT,AUD,USD,20160425 07:12:19 EST,,0.0,99988.0,1870626.11634,99968.40662,0.77164,99992.40662,100000.0,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,1.2677,20000.0,-20000.0,-2.0,SLD,USD,CAD,20160425 07:12:42 EST,,0.0,99986.0,1850639.55814,99962.84612,1.2677,99990.84612,100000.0,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,76.349,20000.0,-20000.0,-2.0,SLD,NZD,JPY,20160425 07:13:00 EST,,0.0,99984.0,1836896.73814,99967.23386,76.349,99999.23386,100000.0,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,87.672,20000.0,20000.0,-2.0,BOT,CAD,JPY,20160425 07:13:20 EST,,0.0,99982.0,1821115.77814,99969.77458,87.672,100005.77458,100000.0,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,114.042,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160425 07:13:36 EST,,0.0,99980.0,1800588.21814,99968.31152,114.042,100008.31152,100000.0,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.77773,20000.0,20000.0,-2.0,BOT,EUR,GBP,20160425 07:13:47 EST,,0.0,99978.0,1778104.04384,99963.93418,0.77773,100007.93418,100000.0,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,160.843,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160425 07:14:03 EST,,0.0,99976.0,1749152.30384,99957.69306,160.843,100005.69306,100000.0,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,1.09694,20000.0,20000.0,-2.0,BOT,EUR,CHF,20160425 07:14:12 EST,,0.0,99974.0,1726645.28892,99951.72768,1.09694,100003.72768,100000.0,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,85.762,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160425 07:14:22 EST,,0.0,99972.0,1711208.12892,99947.49984,85.762,100003.49984,100000.0,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,0.68717,20000.0,20000.0,-2.0,BOT,NZD,USD,20160425 07:14:31 EST,,0.0,99970.0,1697464.72892,99942.04164,0.68717,100002.04164,100000.0,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,125.091,40000.0,20000.0,-11.36,BOT,EUR,JPY,20160425 07:16:32 EST,,-9.36,99958.64,1697464.72892,99939.83534,125.091,100001.83534,99990.64,-11.36
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,1.44742,40000.0,-20000.0,23.4,SLD,GBP,USD,20160425 07:17:55 EST,,25.4,99982.04,1697464.72892,99925.4137,1.44742,99989.4137,100016.04,23.4
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,0.9745,40000.0,-20000.0,0.667339999999,SLD,USD,CHF,20160425 07:18:11 EST,,2.66734,99982.70734,1697464.72892,99923.28834,0.9745,99989.28834,100018.70734,0.667339999999
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,1.26784,40000.0,20000.0,-4.20724,BOT,USD,CAD,20160425 07:18:32 EST,,-2.20724,99978.5001,1697464.72892,99919.67104,1.26784,99987.67104,100016.5001,-4.20724
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,87.634,40000.0,-20000.0,-8.84,SLD,CAD,JPY,20160425 07:18:39 EST,,-6.84,99969.6601,1697464.72892,99914.56078,87.634,99984.56078,100009.6601,-8.84
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,114.007,40000.0,-20000.0,-8.3,SLD,CHF,JPY,20160425 07:18:44 EST,,-6.3,99961.3601,1697464.72892,99918.30078,114.007,99990.30078,100003.3601,-8.3
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,1.0969,40000.0,-20000.0,-2.82072,SLD,EUR,CHF,20160425 07:18:48 EST,,-0.820720000001,99958.53938,1697464.72892,99915.0258,1.0969,99989.0258,100002.53938,-2.82072
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,85.74,40000.0,-20000.0,-5.96,SLD,AUD,JPY,20160425 07:18:50 EST,,-3.96,99952.57938,1697464.72892,99913.9258,85.74,99989.9258,99998.57938,-5.96
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,0.9747,40000.0,20000.0,-6.1036,BOT,USD,CHF,20160425 07:32:39 EST,,-4.1036,99946.47578,1697464.72892,99789.69886,0.9747,99867.69886,99994.47578,-6.1036
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,111.104,40000.0,-20000.0,-5.42,SLD,USD,JPY,20160425 08:02:00 EST,,-3.42,99941.05578,1697464.72892,99715.1202,111.104,99795.1202,99991.05578,-5.42
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,1.45037,40000.0,20000.0,-61.0,BOT,GBP,USD,20160425 08:17:49 EST,,-59.0,99880.05578,1697464.72892,99970.19462,1.45037,100052.19462,99932.05578,-61.0
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,0.97401,40000.0,-20000.0,-16.15742,SLD,USD,CHF,20160425 08:18:21 EST,,-14.15742,99863.89836,1697464.72892,99955.18678,0.97401,100039.18678,99917.89836,-16.15742
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,0.77165,40000.0,-20000.0,-1.8,SLD,AUD,USD,20160425 08:31:21 EST,,0.199999999999,99862.09836,1697464.72892,99888.64676,0.77165,99974.64676,99918.09836,-1.8
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,1.44871,40000.0,-20000.0,-35.2,SLD,GBP,USD,20160425 08:33:19 EST,,-33.2,99826.89836,1697464.72892,99867.83988,1.44871,99955.83988,99884.89836,-35.2
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,0.68684,40000.0,-20000.0,-8.6,SLD,NZD,USD,20160425 08:33:45 EST,,-6.6,99818.29836,1697464.72892,99868.09596,0.68684,99958.09596,99878.29836,-8.6
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,110.99,40000.0,20000.0,18.52,BOT,USD,JPY,20160425 08:41:10 EST,,20.52,99836.81836,1697464.72892,99657.9103,110.99,99749.9103,99898.81836,18.52
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,0.77643,40000.0,-20000.0,-39.583,SLD,EUR,GBP,20160425 08:41:20 EST,,-37.583,99797.23536,1697464.72892,99651.70268,0.77643,99745.70268,99861.23536,-39.583
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,125.035,40000.0,-20000.0,-12.08,SLD,EUR,JPY,20160425 08:50:12 EST,,-10.08,99785.15536,1697464.72892,99643.90892,125.035,99739.90892,99851.15536,-12.08
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,0.77689,40000.0,20000.0,-15.2986,BOT,EUR,GBP,20160425 08:50:52 EST,,-13.2986,99769.85676,1697464.72892,99626.3086,0.77689,99724.3086,99837.85676,-15.2986
