trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
2.0,257.36,20160401 11:28:00 EST,20160401 11:28:00 EST,20160401 11:28:00 EST,85.8015,,CADJPY,long,,20160401 09:13:00 EST,closed,20160401 09:13:00 EST,85.5045,,,100000.0,100000.0,,CADJPY,,261.36,-100000.0,20058.259096,4.0,301931.92,20068.2
1.0,287.3223632,20160401 11:31:00 EST,20160401 11:31:00 EST,20160401 11:31:00 EST,111.839,,USDJPY,short,,20160401 11:29:00 EST,closed,20160401 09:13:00 EST,112.11875,,,200000.0,200000.0,,USDJPY,,299.2,200000.0,20544.6823632,11.8776368,399962.16,20560.56
3.0,333.48,20160404 03:06:00 EST,20160404 03:06:00 EST,20160404 03:06:00 EST,85.4665,,CADJPY,short,,20160401 11:31:00 EST,closed,20160401 11:31:00 EST,85.85,,,100000.0,100000.0,,CADJPY,,337.48,100000.0,20874.2327936,4.0,203146.2,20898.04
5.0,-33.04,20160404 05:32:00 EST,20160404 05:32:00 EST,20160404 05:32:00 EST,85.4335,,CADJPY,long,,20160404 03:06:00 EST,closed,20160404 03:06:00 EST,85.4665,,,100000.0,100000.0,,CADJPY,,-29.04,-100000.0,20862.0727936,4.0,301333.52,20891.88
6.0,104.860976,20160404 05:36:00 EST,20160404 05:36:00 EST,20160404 05:36:00 EST,85.529,,CADJPY,long,,20160404 05:34:00 EST,closed,20160404 05:34:00 EST,85.466,,,200000.0,200000.0,,CADJPY,,110.88,-200000.0,20716.2064048,6.019024,301853.6,20759.88
7.0,289.48,20160404 05:37:00 EST,20160404 05:37:00 EST,20160404 05:37:00 EST,85.1955,,CADJPY,short,,20160404 05:36:00 EST,closed,20160404 05:36:00 EST,85.529,,,100000.0,100000.0,,CADJPY,,293.48,100000.0,21003.6864048,4.0,203367.96,21053.36
4.0,-503.2675072,20160404 05:38:00 EST,20160404 05:38:00 EST,20160404 05:38:00 EST,111.664,,USDJPY,short,,20160404 05:37:00 EST,closed,20160404 03:06:00 EST,111.51425,,,200000.0,200000.0,,USDJPY,,-483.56,200000.0,20734.195832,19.7075072,324924.56,20789.8
8.0,223.04,20160404 05:38:00 EST,20160404 05:38:00 EST,20160404 05:38:00 EST,85.4535,,CADJPY,long,,20160404 05:37:00 EST,closed,20160404 05:37:00 EST,85.1955,,,100000.0,100000.0,,CADJPY,,227.04,-100000.0,20959.235832,4.0,400123.64,21016.84
9.0,179.92,20160404 05:42:00 EST,20160404 05:42:00 EST,20160404 05:42:00 EST,85.2445,,CADJPY,short,,20160404 05:38:00 EST,closed,20160404 05:38:00 EST,85.4535,,,100000.0,100000.0,,CADJPY,,183.92,100000.0,21137.155832,4.0,301880.44,21200.76
10.0,-32.16,20160404 05:44:00 EST,20160404 05:44:00 EST,20160404 05:44:00 EST,111.463,,USDJPY,short,,20160404 05:42:00 EST,closed,20160404 05:42:00 EST,111.431,,,100000.0,100000.0,,USDJPY,,-28.16,100000.0,21104.995832,4.0,324952.72,21172.6
11.0,-129.84,20160404 05:44:00 EST,20160404 05:44:00 EST,20160404 05:44:00 EST,85.1015,,CADJPY,long,,20160404 05:42:00 EST,closed,20160404 05:42:00 EST,85.2445,,,100000.0,100000.0,,CADJPY,,-125.84,-100000.0,20975.155832,4.0,301754.6,21046.76
12.0,-270.2,20160404 05:49:00 EST,20160404 05:49:00 EST,20160404 05:49:00 EST,111.1605,,USDJPY,long,,20160404 05:44:00 EST,closed,20160404 05:44:00 EST,111.463,,,100000.0,100000.0,,USDJPY,,-266.2,-100000.0,20706.955832,4.0,399575.84,20780.56
14.0,-55.04,20160404 07:08:00 EST,20160404 07:08:00 EST,20160404 07:08:00 EST,111.286,,USDJPY,short,,20160404 07:07:00 EST,closed,20160404 07:07:00 EST,111.228,,,100000.0,100000.0,,USDJPY,,-51.04,100000.0,20647.915832,4.0,249600.96,20729.52
15.0,150.0,20160404 07:15:00 EST,20160404 07:15:00 EST,20160404 07:15:00 EST,111.1565,,USDJPY,short,,20160404 07:13:00 EST,closed,20160404 07:13:00 EST,111.3315,,,100000.0,100000.0,,USDJPY,,154.0,100000.0,20705.915832,4.0,249463.24,20795.52
16.0,73.0,20160404 14:47:00 EST,20160404 14:47:00 EST,20160404 14:47:00 EST,111.244,,USDJPY,long,,20160404 07:15:00 EST,closed,20160404 07:15:00 EST,111.1565,,,100000.0,100000.0,,USDJPY,,77.0,-100000.0,21061.375832,4.0,324785.52,21156.98
17.0,-20.72,20160404 15:00:00 EST,20160404 15:00:00 EST,20160404 15:00:00 EST,111.26299999999999,,USDJPY,short,,20160404 14:47:00 EST,closed,20160404 14:47:00 EST,111.244,,,100000.0,100000.0,,USDJPY,,-16.72,100000.0,21038.655832,4.0,249874.64,21140.26
18.0,-2.0,,,,0.0,,USDJPY,short,,20160404 16:49:00 EST,open,20160404 16:49:00 EST,111.2825,,,0.0,100000.0,,USDJPY,,0.0,-100000.0,21051.485832,2.0,226907.08,21157.09
13.0,197.29,,,,,,CADJPY,long,,20160404 16:49:00 EST,open,20160404 05:49:00 EST,85.1181875,,,0.0,200000.0,,CADJPY,,213.29,100000.0,21049.485832,16.0,152043.28,21157.09
