trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
2.0,-6.288,20160410 21:33:48 EST,20160410 21:33:48 EST,20160410 21:33:48 EST,83.381,,CADJPY,short,,20160410 19:02:36 EST,closed,20160410 19:02:36 EST,83.368,,,2.0,2.0,,CADJPY,,-2.288,2.0,JPY,99991.712,4.0,1973086.432,100234.352,100242.352,99997.712,41.712,39.712
1.0,-6.64,20160410 21:33:49 EST,20160410 21:33:49 EST,20160410 21:33:49 EST,152.916,,GBPJPY,long,,20160410 19:02:05 EST,closed,20160410 19:02:05 EST,152.931,,,2.0,2.0,,GBPJPY,,-2.64,-2.0,JPY,99987.072,4.0,1999999.648,99987.072,99995.072,99995.072,244.64,242.64
3.0,-6.288,20160411 03:46:52 EST,20160411 03:46:52 EST,20160411 03:46:52 EST,83.368,,CADJPY,long,,20160411 02:31:53 EST,closed,20160411 02:31:53 EST,83.381,,,2.0,2.0,,CADJPY,,-2.288,-2.0,JPY,99978.784,4.0,1973084.144,100227.056,100243.056,99992.784,37.488,35.488
4.0,-6.64,20160411 03:46:53 EST,20160411 03:46:53 EST,20160411 03:46:53 EST,152.931,,GBPJPY,short,,20160411 02:31:54 EST,closed,20160411 02:31:54 EST,152.916,,,2.0,2.0,,GBPJPY,,-2.64,2.0,JPY,99974.144,4.0,2000000.0,99974.144,99990.144,99990.144,250.272,248.272
5.0,-6.288,20160411 11:20:34 EST,20160411 11:20:34 EST,20160411 11:20:34 EST,83.368,,CADJPY,long,,20160411 04:00:29 EST,closed,20160411 04:00:29 EST,83.381,,,2.0,2.0,,CADJPY,,-2.288,-2.0,JPY,99965.856,4.0,1973084.496,100214.128,100238.128,99987.856,37.488,35.488
6.0,-6.64,20160411 11:20:34 EST,20160411 11:20:34 EST,20160411 11:20:34 EST,152.931,,GBPJPY,short,,20160411 04:00:31 EST,closed,20160411 04:00:31 EST,152.916,,,2.0,2.0,,GBPJPY,,-2.64,2.0,JPY,99961.216,4.0,2000000.352,99961.216,99985.216,99985.216,250.272,248.272
7.0,-6.288,20160412 01:47:54 EST,20160412 01:47:54 EST,20160412 01:47:54 EST,83.381,,CADJPY,short,,20160411 15:06:13 EST,closed,20160411 15:06:13 EST,83.368,,,2.0,2.0,,CADJPY,,-2.288,2.0,JPY,99952.928,4.0,1973086.784,100195.568,100227.568,99982.928,41.712,39.712
8.0,-6.64,20160412 01:47:54 EST,20160412 01:47:54 EST,20160412 01:47:54 EST,152.916,,GBPJPY,long,,20160411 15:06:14 EST,closed,20160411 15:06:14 EST,152.931,,,2.0,2.0,,GBPJPY,,-2.64,-2.0,JPY,99948.288,4.0,2000000.0,99948.288,99980.288,99980.288,244.64,242.64
9.0,-6.64,20160412 03:26:56 EST,20160412 03:26:56 EST,20160412 03:26:56 EST,152.931,,GBPJPY,short,,20160412 02:29:36 EST,closed,20160412 02:29:36 EST,152.916,,,2.0,2.0,,GBPJPY,,-2.64,2.0,JPY,99939.648,4.0,1985327.584,99975.136,100015.136,99977.648,250.272,248.272
10.0,-6.288,20160412 03:27:27 EST,20160412 03:27:27 EST,20160412 03:27:27 EST,83.368,,CADJPY,long,,20160412 02:30:36 EST,closed,20160412 02:30:36 EST,83.381,,,2.0,2.0,,CADJPY,,-2.288,-2.0,JPY,99935.36,4.0,2000000.352,99935.36,99975.36,99975.36,37.488,35.488
11.0,-6.288,20160412 08:13:38 EST,20160412 08:13:38 EST,20160412 08:13:38 EST,83.368,,CADJPY,long,,20160412 04:26:47 EST,closed,20160412 04:26:47 EST,83.381,,,2.0,2.0,,CADJPY,,-2.288,-2.0,JPY,99927.072,4.0,1973084.848,100175.344,100223.344,99973.072,37.488,35.488
12.0,-6.64,20160412 08:14:09 EST,20160412 08:14:09 EST,20160412 08:14:09 EST,152.931,,GBPJPY,short,,20160412 04:26:48 EST,closed,20160412 04:26:48 EST,152.916,,,2.0,2.0,,GBPJPY,,-2.64,2.0,JPY,99922.432,4.0,2000000.704,99922.432,99970.432,99970.432,250.272,248.272
14.0,-6.64,20160412 09:01:28 EST,20160412 09:01:28 EST,20160412 09:01:28 EST,152.916,,GBPJPY,long,,20160412 08:33:17 EST,closed,20160412 08:33:17 EST,152.931,,,2.0,2.0,,GBPJPY,,-2.64,-2.0,JPY,99913.792,4.0,1985325.296,99953.504,100009.504,99967.792,244.64,242.64
13.0,-6.288,20160412 09:02:02 EST,20160412 09:02:02 EST,20160412 09:02:02 EST,83.381,,CADJPY,short,,20160412 08:33:16 EST,closed,20160412 08:33:16 EST,83.368,,,2.0,2.0,,CADJPY,,-2.288,2.0,JPY,99909.504,4.0,2000000.352,99909.504,99965.504,99965.504,41.712,39.712
15.0,-2.0,,,,0.0,,CADJPY,short,,20160412 10:02:25 EST,open,20160412 10:02:25 EST,83.368,,,0.0,2.0,,CADJPY,,0.0,-2.0,JPY,99907.504,2.0,1985327.584,99947.216,100007.216,99965.504,,
16.0,-2.0,,,,0.0,,GBPJPY,long,,20160412 10:02:55 EST,open,20160412 10:02:55 EST,152.931,,,0.0,2.0,,GBPJPY,,0.0,2.0,JPY,99905.504,2.0,1958411.728,100187.856,100251.856,99965.504,,
