Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160403 00:41:01 EST,paperUSD,20000.0,20000.0,400000.0,0.0,0.0,0.0,USD,,,
20160403 00:41:01 EST,paperUSD,-11446980000.0,20000.0,-4.5787996e+12,0.0,-11447000000.0,0.0,USD,,,
20160403 00:54:44 EST,paperUSD,1.15904377e+12,1.18490002e+12,-4.5787996e+12,0.0,1.15904375e+12,1.1849e+12,USD,,,
20160403 01:18:31 EST,paperUSD,1.12318102e+12,1.16350002e+12,-4.5787996e+12,0.0,1.123181e+12,1.1635e+12,USD,,,
20160403 01:32:59 EST,paperUSD,5.1720077e+11,5.7050002e+11,-4.5787996e+12,0.0,5.1720075e+11,5.705e+11,USD,,,
20160403 01:47:39 EST,paperUSD,1.20196052e+12,1.26650002e+12,-4.5787996e+12,0.0,1.2019605e+12,1.2665e+12,USD,,,
20160403 02:02:05 EST,paperUSD,2.57355452e+12,2.65280002e+12,-4.5787996e+12,0.0,2.5735545e+12,2.6528e+12,USD,,,
20160403 02:46:25 EST,paperUSD,3.28846802e+12,3.38060002e+12,-4.5787996e+12,0.0,3.288468e+12,3.3806e+12,USD,,,
20160403 03:02:31 EST,paperUSD,3.37004477e+12,3.47530002e+12,-4.5787996e+12,0.0,3.37004475e+12,3.4753e+12,USD,,,
20160403 03:19:00 EST,paperUSD,3.36514202e+12,3.48350002e+12,-4.5787996e+12,0.0,3.365142e+12,3.4835e+12,USD,,,
20160403 04:48:16 EST,paperUSD,3.25697752e+12,3.38820002e+12,-4.5787996e+12,0.0,3.2569775e+12,3.3882e+12,USD,,,
20160403 05:03:16 EST,paperUSD,4.37162477e+12,4.51290002e+12,-4.5787996e+12,0.0,4.37162475e+12,4.5129e+12,USD,,,
20160403 05:20:40 EST,paperUSD,5.50819827e+12,5.66240002e+12,-4.5787996e+12,0.0,5.50819825e+12,5.6624e+12,USD,,,
20160403 05:47:43 EST,paperUSD,6.06168427e+12,6.22740002e+12,-4.5787996e+12,0.0,6.06168425e+12,6.2274e+12,USD,,,
20160403 06:02:36 EST,paperUSD,6.39171427e+12,6.56980002e+12,-4.5787996e+12,0.0,6.39171425e+12,6.5698e+12,USD,,,
20160403 06:17:26 EST,paperUSD,5.94997352e+12,6.14150002e+12,-4.5787996e+12,0.0,5.9499735e+12,6.1415e+12,USD,,,
20160403 06:32:39 EST,paperUSD,5.85703202e+12,6.06180002e+12,-4.5787996e+12,0.0,5.857032e+12,6.0618e+12,USD,,,
20160403 07:16:24 EST,paperUSD,4.01914027e+12,4.24170002e+12,-4.5787996e+12,0.0,4.01914025e+12,4.2417e+12,USD,,,
20160403 07:33:04 EST,paperUSD,2.66170602e+12,2.89870002e+12,-4.5787996e+12,0.0,2.661706e+12,2.8987e+12,USD,,,
20160403 08:04:19 EST,paperUSD,4.15032002e+12,4.39800002e+12,-4.5787996e+12,0.0,4.15032e+12,4.398e+12,USD,,,
20160403 09:17:07 EST,paperUSD,5.60865227e+12,5.87070002e+12,-4.5787996e+12,0.0,5.60865225e+12,5.8707e+12,USD,,,
20160403 09:33:35 EST,paperUSD,6.15608552e+12,6.43110002e+12,-4.5787996e+12,0.0,6.1560855e+12,6.4311e+12,USD,,,
20160403 10:19:29 EST,paperUSD,6.68406302e+12,6.97340002e+12,-4.5787996e+12,0.0,6.684063e+12,6.9734e+12,USD,,,
20160403 11:46:13 EST,paperUSD,7.82281602e+12,8.12360002e+12,-4.5787996e+12,0.0,7.822816e+12,8.1236e+12,USD,,,
20160403 14:57:01 EST,paperUSD,8.22114202e+12,8.53440002e+12,-4.5787996e+12,0.0,8.221142e+12,8.5344e+12,USD,,,
20160403 16:42:42 EST,paperUSD,5.97870702e+12,6.31000002e+12,-4.5787996e+12,0.0,5.978707e+12,6.31e+12,USD,,,
20160404 21:18:37 EST,paperUSD,4.50402277e+12,4.84970002e+12,-4.5787996e+12,0.0,4.50402275e+12,4.8497e+12,USD,,,
20160404 22:03:55 EST,paperUSD,2.73937377e+12,3.10380002e+12,-4.5787996e+12,0.0,2.73937375e+12,3.1038e+12,USD,,,
20160404 22:07:23 EST,paperUSD,2.72062477e+12,3.10380002e+12,-4.5787996e+12,0.0,2.72062475e+12,3.1038e+12,USD,,,
20160404 22:16:03 EST,paperUSD,2.70187577e+12,3.10380002e+12,-4.5787996e+12,0.0,2.70187575e+12,3.1038e+12,USD,,,
20160404 22:20:39 EST,paperUSD,3.1246827e+11,7.2720002e+11,-4.5787996e+12,0.0,3.1246825e+11,7.272e+11,USD,,,
