permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,12.14,USD,GLOBEX,1.0,,,1.0,6070.0,2.0,0.0,-6412.14,SLD,#UK100_M6,USD,20160512 11:26:00 EST,,-6400.0,93587.86,2607000.0,93587.86,6134.0,93600.0,93600.0,-6412.14
2,Paper,Paper,12.069,USD,GLOBEX,2.0,,,1.0,6034.5,2.0,0.0,937.931,BOT,#UK100_M6,USD,20160513 05:07:40 EST,,950.0,94525.791,3210450.0,94525.791,6044.0,94550.0,94550.0,937.931
3,Paper,Paper,12.087,USD,GLOBEX,3.0,,,1.0,6043.5,2.0,0.0,-312.087,BOT,#UK100_M6,USD,20160513 08:39:06 EST,,-300.0,94213.704,3814800.0,94213.704,6040.5,94250.0,94250.0,-312.087
4,Paper,Paper,12.244,USD,GLOBEX,4.0,,,1.0,6122.0,2.0,0.0,-812.244,BOT,#UK100_M6,USD,20160520 08:24:11 EST,,-800.0,93401.46,4427000.0,93401.46,6114.0,93450.0,93450.0,-812.244
5,Paper,Paper,12.479,USD,GLOBEX,5.0,,,1.0,6239.5,2.0,0.0,2537.521,SLD,#UK100_M6,USD,20160525 08:24:07 EST,,2550.0,95938.981,5050950.0,95938.981,6214.0,96000.0,96000.0,2537.521
6,Paper,Paper,12.511,USD,GLOBEX,6.0,,,1.0,6255.5,2.0,0.0,-1162.511,BOT,#UK100_M6,USD,20160525 11:52:54 EST,,-1150.0,94776.47,5676500.0,94776.47,6244.0,94850.0,94850.0,-1162.511
7,Paper,Paper,12.519,USD,GLOBEX,7.0,,,1.0,6259.5,2.0,0.0,-962.519,BOT,#UK100_M6,USD,20160525 13:19:43 EST,,-950.0,93813.951,6302450.0,93813.951,6250.0,93900.0,93900.0,-962.519
8,Paper,Paper,12.504,USD,GLOBEX,8.0,,,1.0,6252.0,2.0,0.0,-512.504,SLD,#UK100_M6,USD,20160525 16:08:18 EST,,-500.0,93301.447,6927650.0,93301.447,6257.0,93400.0,93400.0,-512.504
9,Paper,Paper,12.51,USD,GLOBEX,9.0,,,1.0,6255.0,2.0,0.0,-262.51,SLD,#UK100_M6,USD,20160525 19:28:46 EST,,-250.0,93038.937,7553150.0,93038.937,6257.5,93150.0,93150.0,-262.51
10,Paper,Paper,12.51,USD,GLOBEX,10.0,,,1.0,6255.0,2.0,0.0,-262.51,SLD,#UK100_M6,USD,20160525 22:01:00 EST,,-250.0,92776.427,8178650.0,92776.427,6257.5,92900.0,92900.0,-262.51
11,Paper,Paper,12.53,USD,GLOBEX,11.0,,,1.0,6265.0,2.0,0.0,737.47,SLD,#UK100_M6,USD,20160526 03:58:26 EST,,750.0,93513.897,8805150.0,93513.897,6257.5,93650.0,93650.0,737.47
12,Paper,Paper,12.481,USD,GLOBEX,12.0,,,1.0,6240.5,2.0,0.0,1787.519,BOT,#UK100_M6,USD,20160526 09:08:37 EST,,1800.0,95301.416,9429200.0,95301.416,6258.5,95450.0,95450.0,1787.519
13,Paper,Paper,12.492,USD,GLOBEX,13.0,,,1.0,6246.0,2.0,0.0,237.508,BOT,#UK100_M6,USD,20160526 16:16:13 EST,,250.0,95538.924,10053800.0,95538.924,6248.5,95700.0,95700.0,237.508
14,Paper,Paper,12.49,USD,GLOBEX,14.0,,,1.0,6245.0,2.0,0.0,-112.49,SLD,#UK100_M6,USD,20160527 00:29:45 EST,,-100.0,95426.434,10678300.0,95426.434,6246.0,95600.0,95600.0,-112.49
15,Paper,Paper,12.51,USD,GLOBEX,15.0,,,1.0,6255.0,2.0,0.0,37.49,SLD,#UK100_M6,USD,20160527 11:52:18 EST,,50.0,95463.924,11303800.0,95463.924,6254.5,95650.0,95650.0,37.49
16,Paper,Paper,12.508,USD,GLOBEX,16.0,,,1.0,6254.0,2.0,0.0,-112.508,SLD,#UK100_M6,USD,20160527 14:58:11 EST,,-100.0,95351.416,11929200.0,95351.416,6255.0,95550.0,95550.0,-112.508
17,Paper,Paper,12.508,USD,GLOBEX,17.0,,,1.0,6254.0,2.0,0.0,-112.508,SLD,#UK100_M6,USD,20160527 18:31:04 EST,,-100.0,95238.908,12554600.0,95238.908,6255.0,95450.0,95450.0,-112.508
18,Paper,Paper,12.502,USD,GLOBEX,18.0,,,1.0,6251.0,2.0,0.0,-112.502,BOT,#UK100_M6,USD,20160528 07:22:08 EST,,-100.0,95126.406,13179700.0,95126.406,6250.0,95350.0,95350.0,-112.502
