symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
USDJPY,open,short,2.0,0.0,108.675,,-4.0,0.0,4.0,3.0,,,,,USDJPY,,20160408 15:06:13 EST,20160407 01:05:03 EST,-1.0,JPY,117.856,119.856,19990.0,356384.296,20000.0
CADJPY,open,long,2.0,0.0,83.4665,,-4.0,0.0,4.0,4.0,,,,,CADJPY,,20160408 15:06:51 EST,20160407 01:05:28 EST,1.0,JPY,20.44,22.44,19988.0,349049.144,20000.0
