Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160504 20:56:27 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160505 16:58:24 EST,paperUSD,99696.769,99700.0,2161550.0,0,-303.231,-300.0,USD,99696.769,99700.0,0
20160505 17:24:15 EST,paperUSD,99393.532,99400.0,2323400.0,0,-606.468,-600.0,USD,99393.532,99400.0,0
20160505 18:35:17 EST,paperUSD,99090.301,99100.0,2484950.0,0,-909.699,-900.0,USD,99090.301,99100.0,0
20160505 18:50:16 EST,paperUSD,98787.064,98800.0,2646800.0,0,-1212.936,-1200.0,USD,98787.064,98800.0,0
20160505 19:54:16 EST,paperUSD,98483.833,98500.0,2808350.0,0,-1516.167,-1500.0,USD,98483.833,98500.0,0
20160505 20:10:20 EST,paperUSD,98180.596,98200.0,2970200.0,0,-1819.404,-1800.0,USD,98180.596,98200.0,0
20160505 23:57:39 EST,paperUSD,97877.365,97900.0,3131750.0,0,-2122.635,-2100.0,USD,97877.365,97900.0,0
20160506 00:11:10 EST,paperUSD,97574.128,97600.0,3293600.0,0,-2425.872,-2400.0,USD,97574.128,97600.0,0
20160506 01:31:41 EST,paperUSD,95410.9342,95440.0,3453290.0,0,-4589.0658,-4560.0,USD,95410.9342,95440.0,0
20160506 03:54:55 EST,paperUSD,94637.725,94670.0,3613750.0,0,-5362.275,-5330.0,USD,94637.725,94670.0,0
20160506 05:47:35 EST,paperUSD,94064.5272,94100.0,3773640.0,0,-5935.4728,-5900.0,USD,94064.5272,94100.0,0
20160506 06:21:29 EST,paperUSD,93851.3252,93890.0,3933740.0,0,-6148.6748,-6110.0,USD,93851.3252,93890.0,0
20160506 06:35:30 EST,paperUSD,93498.1302,93540.0,4093490.0,0,-6501.8698,-6460.0,USD,93498.1302,93540.0,0
20160506 07:08:24 EST,paperUSD,93084.927,93130.0,4253650.0,0,-6915.073,-6870.0,USD,93084.927,93130.0,0
20160506 08:59:43 EST,paperUSD,92451.7364,92500.0,4413180.0,0,-7548.2636,-7500.0,USD,92451.7364,92500.0,0
20160506 10:20:20 EST,paperUSD,91438.5256,91490.0,4573720.0,0,-8561.4744,-8510.0,USD,91438.5256,91490.0,0
20160506 11:22:38 EST,paperUSD,90925.325,90980.0,4733750.0,0,-9074.675,-9020.0,USD,90925.325,90980.0,0
20160506 12:26:24 EST,paperUSD,90582.1176,90640.0,4894120.0,0,-9417.8824,-9360.0,USD,90582.1176,90640.0,0
20160506 13:01:26 EST,paperUSD,90278.9162,90340.0,5054190.0,0,-9721.0838,-9660.0,USD,90278.9162,90340.0,0
20160506 13:14:24 EST,paperUSD,89975.7088,90040.0,5214560.0,0,-10024.2912,-9960.0,USD,89975.7088,90040.0,0
20160506 13:30:38 EST,paperUSD,89672.5074,89740.0,5374630.0,0,-10327.4926,-10260.0,USD,89672.5074,89740.0,0
20160506 15:54:32 EST,paperUSD,89369.3,89440.0,5535000.0,0,-10630.7,-10560.0,USD,89369.3,89440.0,0
20160506 16:10:34 EST,paperUSD,89066.0986,89140.0,5695070.0,0,-10933.9014,-10860.0,USD,89066.0986,89140.0,0
20160506 19:57:06 EST,paperUSD,88762.8912,88840.0,5855440.0,0,-11237.1088,-11160.0,USD,88762.8912,88840.0,0
20160506 20:11:19 EST,paperUSD,88459.6898,88540.0,6015510.0,0,-11540.3102,-11460.0,USD,88459.6898,88540.0,0
20160506 20:44:07 EST,paperUSD,88156.4824,88240.0,6175880.0,0,-11843.5176,-11760.0,USD,88156.4824,88240.0,0
