symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
EURJPY,EUR,,-20000.0,-20000.0,122.828,122.828,-21617.728,2.0,-2.704,-2.0,0.0,Paper,JPY,-0.704000000003
CHFJPY,CHF,,20000.0,20000.0,112.729,112.729,-19840.304,2.0,-3.936,-2.0,0.0,Paper,JPY,-1.936
