symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDJPY,USD,,40000.0,40000.0,108.239,108.239,-19050.064,2.0,389.776,-47.84,-37.84,Paper,JPY,391.776
GBPJPY,GBP,,-40000.0,-40000.0,152.916,152.916,-26913.216,2.0,-502.544,47.728,57.728,Paper,JPY,-500.544
