trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,334.40678,20160511 09:59:38 EST,20160511 09:59:38 EST,20160511 09:59:38 EST,6150.1,,#UK100,long,,20160511 05:36:15 EST,closed,20160511 05:36:15 EST,6146.51,,,2.0,2.0,,#UK100,,359.0,-2.0,USD,100346.6998,24.59322,2615010.0,100346.6998,100359.0,,100359.0,
2.0,2085.4418,20160512 03:02:14 EST,20160512 03:02:14 EST,20160512 03:02:14 EST,6129.0,,#UK100,short,,20160511 09:59:38 EST,closed,20160511 09:59:38 EST,6150.1,,,2.0,2.0,,#UK100,,2110.0,2.0,USD,102444.4418,24.5582,3227910.0,102444.4418,102469.0,,102469.0,
3.0,-814.5002,20160512 16:25:13 EST,20160512 16:25:13 EST,20160512 16:25:13 EST,6121.1,,#UK100,long,,20160512 03:02:14 EST,closed,20160512 03:02:14 EST,6129.0,,,2.0,2.0,,#UK100,,-790.0,-2.0,USD,101642.1996,24.5002,3840020.0,101642.1996,101679.0,,101679.0,
4.0,-265.48922,20160512 19:54:08 EST,20160512 19:54:08 EST,20160512 19:54:08 EST,6123.51,,#UK100,short,,20160512 16:25:13 EST,closed,20160512 16:25:13 EST,6121.1,,,2.0,2.0,,#UK100,,-241.0,2.0,USD,101388.95258,24.48922,4452371.0,101388.95258,101438.0,,101438.0,
5.0,-5195.39062,20160513 03:44:03 EST,20160513 03:44:03 EST,20160513 03:44:03 EST,6071.8,,#UK100,long,,20160512 19:54:08 EST,closed,20160512 19:54:08 EST,6123.51,,,2.0,2.0,,#UK100,,-5171.0,-2.0,USD,96205.80898,24.39062,5059551.0,96205.80898,96267.0,,96267.0,
6.0,435.7258,20160513 06:31:15 EST,20160513 06:31:15 EST,20160513 06:31:15 EST,6070.85,,#UK100,long,,20160513 05:24:40 EST,closed,20160513 05:24:40 EST,6066.25,,,2.0,2.0,,#UK100,,460.0,-2.0,USD,96653.66728,24.2742,5666636.0,96653.66728,96727.0,,96727.0,
7.0,-4760.37812,20160513 13:25:17 EST,20160513 13:25:17 EST,20160513 13:25:17 EST,6118.21,,#UK100,short,,20160513 06:31:15 EST,closed,20160513 06:31:15 EST,6070.85,,,2.0,2.0,,#UK100,,-4736.0,2.0,USD,91905.43086,24.37812,6278457.0,91905.43086,91991.0,,91991.0,
8.0,-1155.45022,20160513 13:44:19 EST,20160513 13:44:19 EST,20160513 13:44:19 EST,6106.9,,#UK100,long,,20160513 13:25:17 EST,closed,20160513 13:25:17 EST,6118.21,,,2.0,2.0,,#UK100,,-1131.0,-2.0,USD,90762.21706,24.45022,6889147.0,90762.21706,90860.0,,90860.0,
9.0,384.58058,20160513 14:18:24 EST,20160513 14:18:24 EST,20160513 14:18:24 EST,6102.81,,#UK100,short,,20160513 13:44:19 EST,closed,20160513 13:44:19 EST,6106.9,,,2.0,2.0,,#UK100,,409.0,2.0,USD,91159.01144,24.41942,7499428.0,91159.01144,91269.0,,91269.0,
10.0,-755.39662,20160513 16:09:42 EST,20160513 16:09:42 EST,20160513 16:09:42 EST,6095.5,,#UK100,long,,20160513 14:18:24 EST,closed,20160513 14:18:24 EST,6102.81,,,2.0,2.0,,#UK100,,-731.0,-2.0,USD,90415.82044,24.39662,8108978.0,90415.82044,90538.0,,90538.0,
11.0,-284.3872,20160513 19:19:11 EST,20160513 19:19:11 EST,20160513 19:19:11 EST,6098.1,,#UK100,short,,20160513 16:09:42 EST,closed,20160513 16:09:42 EST,6095.5,,,2.0,2.0,,#UK100,,-260.0,2.0,USD,90143.62424,24.3872,8718788.0,90143.62424,90278.0,,90278.0,
12.0,-284.3872,20160513 22:31:55 EST,20160513 22:31:55 EST,20160513 22:31:55 EST,6095.5,,#UK100,long,,20160513 19:19:11 EST,closed,20160513 19:19:11 EST,6098.1,,,2.0,2.0,,#UK100,,-260.0,-2.0,USD,89871.43324,24.3872,9328338.0,89871.43324,90018.0,,90018.0,
13.0,-284.3872,20160513 23:50:21 EST,20160513 23:50:21 EST,20160513 23:50:21 EST,6098.1,,#UK100,short,,20160513 22:31:55 EST,closed,20160513 22:31:55 EST,6095.5,,,2.0,2.0,,#UK100,,-260.0,2.0,USD,89599.23704,24.3872,9938148.0,89599.23704,89758.0,,89758.0,
14.0,-284.3872,20160514 10:09:19 EST,20160514 10:09:19 EST,20160514 10:09:19 EST,6095.5,,#UK100,long,,20160513 23:50:21 EST,closed,20160513 23:50:21 EST,6098.1,,,2.0,2.0,,#UK100,,-260.0,-2.0,USD,89327.04604,24.3872,10547698.0,89327.04604,89498.0,,89498.0,
15.0,-284.3872,20160516 00:12:17 EST,20160516 00:12:17 EST,20160516 00:12:17 EST,6098.1,,#UK100,short,,20160514 10:09:19 EST,closed,20160514 10:09:19 EST,6095.5,,,2.0,2.0,,#UK100,,-260.0,2.0,USD,89054.84984,24.3872,11157508.0,89054.84984,89238.0,,89238.0,
16.0,475.5976,20160516 09:05:22 EST,20160516 09:05:22 EST,20160516 09:05:22 EST,6103.1,,#UK100,long,,20160516 00:12:17 EST,closed,20160516 00:12:17 EST,6098.1,,,2.0,2.0,,#UK100,,500.0,-2.0,USD,89542.64364,24.4024,11767818.0,89542.64364,89738.0,,89738.0,
17.0,-3355.47902,20160516 10:02:31 EST,20160516 10:02:31 EST,20160516 10:02:31 EST,6136.41,,#UK100,short,,20160516 09:05:22 EST,closed,20160516 09:05:22 EST,6103.1,,,2.0,2.0,,#UK100,,-3331.0,2.0,USD,86199.37082,24.47902,12381459.0,86199.37082,86407.0,,86407.0,
18.0,404.44578,20160516 10:17:31 EST,20160516 10:17:31 EST,20160516 10:17:31 EST,6140.7,,#UK100,long,,20160516 10:02:31 EST,closed,20160516 10:02:31 EST,6136.41,,,2.0,2.0,,#UK100,,429.0,-2.0,USD,86616.08942,24.55422,12995529.0,86616.08942,86836.0,,86836.0,
19.0,-3564.6336,20160516 15:28:45 EST,20160516 15:28:45 EST,20160516 15:28:45 EST,6176.1,,#UK100,short,,20160516 10:17:31 EST,closed,20160516 10:17:31 EST,6140.7,,,2.0,2.0,,#UK100,,-3540.0,2.0,USD,83063.73722,24.6336,13613139.0,83063.73722,83296.0,,83296.0,
20.0,-4694.611,20160518 09:45:14 EST,20160518 09:45:14 EST,20160518 09:45:14 EST,6129.4,,#UK100,long,,20160516 15:28:45 EST,closed,20160516 15:28:45 EST,6176.1,,,2.0,2.0,,#UK100,,-4670.0,-2.0,USD,78381.47842,24.611,14226079.0,78381.47842,78626.0,,78626.0,
21.0,-625.52962,20160518 15:25:40 EST,20160518 15:25:40 EST,20160518 15:25:40 EST,6135.41,,#UK100,short,,20160518 09:45:14 EST,closed,20160518 09:45:14 EST,6129.4,,,2.0,2.0,,#UK100,,-601.0,2.0,USD,77768.2076,24.52962,14839620.0,77768.2076,78025.0,,78025.0,
22.0,-6075.42062,20160519 06:05:25 EST,20160519 06:05:25 EST,20160519 06:05:25 EST,6074.9,,#UK100,long,,20160518 15:25:40 EST,closed,20160518 15:25:40 EST,6135.41,,,2.0,2.0,,#UK100,,-6051.0,-2.0,USD,71705.0578,24.42062,15447110.0,71705.0578,71974.0,,71974.0,
23.0,2074.74238,20160519 11:48:32 EST,20160519 11:48:32 EST,20160519 11:48:32 EST,6053.91,,#UK100,short,,20160519 06:05:25 EST,closed,20160519 06:05:25 EST,6074.9,,,2.0,2.0,,#UK100,,2099.0,2.0,USD,73791.94998,24.25762,16052501.0,73791.94998,74073.0,,74073.0,
24.0,2804.72778,20160519 16:07:42 EST,20160519 16:07:42 EST,20160519 16:07:42 EST,6082.2,,#UK100,long,,20160519 11:48:32 EST,closed,20160519 11:48:32 EST,6053.91,,,2.0,2.0,,#UK100,,2829.0,-2.0,USD,76608.78558,24.27222,16660721.0,76608.78558,76902.0,,76902.0,
25.0,-425.33682,20160519 17:54:59 EST,20160519 17:54:59 EST,20160519 17:54:59 EST,6086.21,,#UK100,short,,20160519 16:07:42 EST,closed,20160519 16:07:42 EST,6082.2,,,2.0,2.0,,#UK100,,-401.0,2.0,USD,76195.61316,24.33682,17269342.0,76195.61316,76501.0,,76501.0,
