symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
CADJPY,CAD,,20000.0,20000.0,85.433,85.433,-15036.208,2.0,-2.88,-2.0,0.0,Paper,JPY,-0.879999999999
GBPJPY,GBP,,-20000.0,-20000.0,155.604,155.604,-27386.304,2.0,-3.76,-2.0,0.0,Paper,JPY,-1.76
