symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,balance,margin_available,purebalance
USDJPY,open,long,1.0,0.0,112.428,0.0,-2.0,0.0,2.0,11.0,,,,,USDJPY,,20160323 19:06:37 EST,20160323 19:06:37 EST,1.0,19959.696,380185.04,20003.696
