Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160404 18:32:26 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160405 05:47:55 EST,paperUSD,19998.0,20000.0,388965.064,0,-2.0,0.0,USD
20160405 05:48:58 EST,paperUSD,19997.936,20001.936,399998.064,0,-2.064,1.936,USD
20160405 05:56:07 EST,paperUSD,19995.936,20001.936,388972.544,0,-4.064,1.936,USD
20160405 06:14:53 EST,paperUSD,19985.488,19993.488,400006.512,0,-14.512,-6.512,USD
20160405 06:16:30 EST,paperUSD,19983.488,19993.488,388971.136,0,-16.512,-6.512,USD
20160405 06:45:01 EST,paperUSD,19984.568,19996.568,400003.432,0,-15.432,-3.432,USD
20160405 06:47:33 EST,paperUSD,19982.568,19996.568,388971.312,0,-17.432,-3.432,USD
20160405 06:49:05 EST,paperUSD,19977.224,19993.224,400006.776,0,-22.776,-6.776,USD
20160405 07:15:57 EST,paperUSD,19975.224,19993.224,388964.36,0,-24.776,-6.776,USD
20160405 07:19:00 EST,paperUSD,19975.864,19995.864,400004.136,0,-24.136,-4.136,USD
20160405 07:24:12 EST,paperUSD,19973.864,19995.864,388963.216,0,-26.136,-4.136,USD
20160405 07:26:25 EST,paperUSD,19970.544,19994.544,400005.456,0,-29.456,-5.456,USD
20160405 07:27:56 EST,paperUSD,19968.544,19994.544,388958.464,0,-31.456,-5.456,USD
20160405 07:35:11 EST,paperUSD,19962.672,19990.672,400009.328,0,-37.328,-9.328,USD
20160405 08:23:13 EST,paperUSD,19960.672,19990.672,388941.568,0,-39.328,-9.328,USD
20160405 08:24:13 EST,paperUSD,19958.672,19990.672,375139.824,0,-41.328,-9.328,USD
