trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-13.0,20160511 06:40:33 EST,20160511 06:40:33 EST,20160511 06:40:33 EST,433.02,,#Holland25,long,,20160511 05:36:59 EST,closed,20160511 05:36:59 EST,433.11,,,2.0,2.0,,#Holland25,,-9.0,-2.0,USD,99989.0,4.0,2043302.0,99989.0,99991.0,,99991.0,
2.0,-331.0,20160511 12:06:04 EST,20160511 12:06:04 EST,20160511 12:06:04 EST,436.29,,#Holland25,short,,20160511 06:40:33 EST,closed,20160511 06:40:33 EST,433.02,,,2.0,2.0,,#Holland25,,-327.0,2.0,USD,99660.0,4.0,2086931.0,99660.0,99664.0,,99664.0,
3.0,-558.0,20160512 10:37:59 EST,20160512 10:37:59 EST,20160512 10:37:59 EST,430.75,,#Holland25,long,,20160511 12:06:04 EST,closed,20160511 12:06:04 EST,436.29,,,2.0,2.0,,#Holland25,,-554.0,-2.0,USD,99104.0,4.0,2130006.0,99104.0,99110.0,,99110.0,
4.0,-29.0,20160512 12:28:38 EST,20160512 12:28:38 EST,20160512 12:28:38 EST,431.0,,#Holland25,short,,20160512 10:37:59 EST,closed,20160512 10:37:59 EST,430.75,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99077.0,4.0,2173106.0,99077.0,99085.0,,99085.0,
5.0,141.0,20160512 17:00:05 EST,20160512 17:00:05 EST,20160512 17:00:05 EST,432.45,,#Holland25,long,,20160512 12:28:38 EST,closed,20160512 12:28:38 EST,431.0,,,2.0,2.0,,#Holland25,,145.0,-2.0,USD,99220.0,4.0,2216351.0,99220.0,99230.0,,99230.0,
6.0,-27.0,20160513 10:18:00 EST,20160513 10:18:00 EST,20160513 10:18:00 EST,432.68,,#Holland25,short,,20160512 17:00:05 EST,closed,20160512 17:00:05 EST,432.45,,,2.0,2.0,,#Holland25,,-23.0,2.0,USD,99195.0,4.0,2259619.0,99195.0,99207.0,,99207.0,
7.0,-22.0,20160513 12:32:36 EST,20160513 12:32:36 EST,20160513 12:32:36 EST,432.5,,#Holland25,long,,20160513 10:18:00 EST,closed,20160513 10:18:00 EST,432.68,,,2.0,2.0,,#Holland25,,-18.0,-2.0,USD,99175.0,4.0,2302869.0,99175.0,99189.0,,99189.0,
8.0,254.0,20160513 16:49:54 EST,20160513 16:49:54 EST,20160513 16:49:54 EST,429.92,,#Holland25,short,,20160513 12:32:36 EST,closed,20160513 12:32:36 EST,432.5,,,2.0,2.0,,#Holland25,,258.0,2.0,USD,99431.0,4.0,2345861.0,99431.0,99447.0,,99447.0,
9.0,66.0,20160516 08:28:08 EST,20160516 08:28:08 EST,20160516 08:28:08 EST,430.62,,#Holland25,long,,20160513 16:49:54 EST,closed,20160513 16:49:54 EST,429.92,,,2.0,2.0,,#Holland25,,70.0,-2.0,USD,99499.0,4.0,2388923.0,99499.0,99517.0,,99517.0,
10.0,-188.0,20160516 10:03:40 EST,20160516 10:03:40 EST,20160516 10:03:40 EST,432.46,,#Holland25,short,,20160516 08:28:08 EST,closed,20160516 08:28:08 EST,430.62,,,2.0,2.0,,#Holland25,,-184.0,2.0,USD,99313.0,4.0,2432169.0,99313.0,99333.0,,99333.0,
11.0,-37.0,20160517 09:09:52 EST,20160517 09:09:52 EST,20160517 09:09:52 EST,432.13,,#Holland25,long,,20160516 10:03:40 EST,closed,20160516 10:03:40 EST,432.46,,,2.0,2.0,,#Holland25,,-33.0,-2.0,USD,99278.0,4.0,2475382.0,99278.0,99300.0,,99300.0,
12.0,-30.0,20160517 09:24:07 EST,20160517 09:24:07 EST,20160517 09:24:07 EST,432.39,,#Holland25,short,,20160517 09:09:52 EST,closed,20160517 09:09:52 EST,432.13,,,2.0,2.0,,#Holland25,,-26.0,2.0,USD,99250.0,4.0,2518621.0,99250.0,99274.0,,99274.0,
13.0,-25.0,20160517 09:26:33 EST,20160517 09:26:33 EST,20160517 09:26:33 EST,432.18,,#Holland25,long,,20160517 09:24:07 EST,closed,20160517 09:24:07 EST,432.39,,,2.0,2.0,,#Holland25,,-21.0,-2.0,USD,99227.0,4.0,2561839.0,99227.0,99253.0,,99253.0,
