symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDCHF,USD,,-20000.0,-20000.0,0.96666,0.96666,0.0,2.0,-3.61952,-214.2692,-188.2692,Paper,CHF,-1.61952
