Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160509 05:11:13 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160525 08:24:38 EST,paperUSD,99991.0,99993.0,2009552.5,0,-9.0,-7.0,USD,99991.0,99993.0,0
20160525 13:20:39 EST,paperUSD,99981.5,99985.5,2019093.0,0,-18.5,-14.5,USD,99981.5,99985.5,0
20160525 16:09:12 EST,paperUSD,99975.5,99981.5,2028628.0,0,-24.5,-18.5,USD,99975.5,99981.5,0
20160526 03:10:30 EST,paperUSD,99958.5,99966.5,2038154.5,0,-41.5,-33.5,USD,99958.5,99966.5,0
20160526 04:44:11 EST,paperUSD,99955.5,99965.5,2047680.0,0,-44.5,-34.5,USD,99955.5,99965.5,0
20160526 06:46:23 EST,paperUSD,99945.0,99957.0,2057195.0,0,-55.0,-43.0,USD,99945.0,99957.0,0
20160527 00:31:27 EST,paperUSD,99943.0,99957.0,2066714.5,0,-57.0,-43.0,USD,99943.0,99957.0,0
20160527 06:02:46 EST,paperUSD,99941.0,99957.0,2076243.0,0,-59.0,-43.0,USD,99941.0,99957.0,0
20160527 11:00:36 EST,paperUSD,99927.5,99945.5,2085799.5,0,-72.5,-54.5,USD,99927.5,99945.5,0
