permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
11,Paper,Paper,15.194256,USD,IDEALPRO,11.0,,,1.0,86.331,2000000.0,-1000000.0,-6.39425599996,SLD,AUD,JPY,20160331 07:03:09 EST,,8.80000000004,18961.835488,-361200.0,86.331,19128.8,-6.39425599996,,
12,Paper,Paper,15.209568,USD,IDEALPRO,12.0,,,1.0,86.418,2000000.0,1000000.0,-780.809568,BOT,AUD,JPY,20160331 08:12:30 EST,,-765.6,18181.02592,-361200.0,86.418,18363.2,-780.809568,,
13,Paper,Paper,15.208512,USD,IDEALPRO,13.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160331 13:05:40 EST,,-52.7999999999,18113.017408,-361200.0,86.412,18310.4,-68.0085119999,,
14,Paper,Paper,15.209568,USD,IDEALPRO,14.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160331 15:32:42 EST,,-52.8,18045.00784,-361200.0,86.418,18257.6,-68.009568,,
15,Paper,Paper,15.208512,USD,IDEALPRO,15.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160401 10:34:34 EST,,-52.7999999999,17976.999328,-361200.0,86.412,18204.8,-68.0085119999,,
16,Paper,Paper,15.209568,USD,IDEALPRO,16.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160401 10:36:07 EST,,-52.8,17908.98976,-361200.0,86.418,18152.0,-68.009568,,
17,Paper,Paper,15.208512,USD,IDEALPRO,17.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160401 11:46:22 EST,,-52.7999999999,17840.981248,-361200.0,86.412,18099.2,-68.0085119999,,
18,Paper,Paper,15.209568,USD,IDEALPRO,18.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160401 15:28:29 EST,,-52.8,17772.97168,-361200.0,86.418,18046.4,-68.009568,,
19,Paper,Paper,15.208512,USD,IDEALPRO,19.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160401 17:22:40 EST,,-52.7999999999,17704.963168,-361200.0,86.412,17993.6,-68.0085119999,,
20,Paper,Paper,15.209568,USD,IDEALPRO,20.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160401 17:47:32 EST,,-52.8,17636.9536,-361200.0,86.418,17940.8,-68.009568,,
21,Paper,Paper,14.982,USD,IDEALPRO,21.0,,,1.0,85.125,2000000.0,-1000000.0,-11393.382,SLD,AUD,JPY,20160403 21:54:25 EST,,-11378.4,6243.5716,-361200.0,85.125,6562.4,-11393.382,,
22,Paper,Paper,14.863552,USD,IDEALPRO,22.0,,,1.0,84.452,2000000.0,1000000.0,5907.536448,BOT,AUD,JPY,20160404 20:04:04 EST,,5922.4,12151.108048,-361200.0,84.452,12484.8,5907.536448,,
23,Paper,Paper,14.816736,USD,IDEALPRO,23.0,,,1.0,84.186,2000000.0,-1000000.0,-2355.616736,SLD,AUD,JPY,20160404 20:35:06 EST,,-2340.8,9795.491312,-361200.0,84.186,10144.0,-2355.616736,,
24,Paper,Paper,14.65904,USD,IDEALPRO,24.0,,,1.0,83.29,2000000.0,1000000.0,7870.14096,BOT,AUD,JPY,20160405 20:04:12 EST,,7884.8,17665.632272,-361200.0,83.29,18028.8,7870.14096,,
25,Paper,Paper,14.688608,USD,IDEALPRO,25.0,,,1.0,83.458,2000000.0,-1000000.0,1463.711392,SLD,AUD,JPY,20160405 22:04:57 EST,,1478.4,19129.343664,-361200.0,83.458,19507.2,1463.711392,,
26,Paper,Paper,14.700752,USD,IDEALPRO,26.0,,,1.0,83.527,2000000.0,1000000.0,-621.900752,BOT,AUD,JPY,20160405 23:34:29 EST,,-607.2,18507.442912,-361200.0,83.527,18900.0,-621.900752,,
27,Paper,Paper,14.665728,USD,IDEALPRO,27.0,,,1.0,83.328,2000000.0,-1000000.0,-1765.865728,SLD,AUD,JPY,20160406 05:06:49 EST,,-1751.2,16741.577184,-361200.0,83.328,17148.8,-1765.865728,,
28,Paper,Paper,14.684384,USD,IDEALPRO,28.0,,,1.0,83.434,2000000.0,1000000.0,-947.484384,BOT,AUD,JPY,20160406 05:36:42 EST,,-932.8,15794.0928,-361200.0,83.434,16216.0,-947.484384,,
29,Paper,Paper,14.684736,USD,IDEALPRO,29.0,,,1.0,83.436,2000000.0,-1000000.0,2.91526400008,SLD,AUD,JPY,20160406 12:04:06 EST,,17.6000000001,15797.008064,-361200.0,83.436,16233.6,2.91526400008,,
30,Paper,Paper,14.68896,USD,IDEALPRO,30.0,,,1.0,83.46,2000000.0,1000000.0,-225.88896,BOT,AUD,JPY,20160406 12:34:28 EST,,-211.2,15571.119104,-361200.0,83.46,16022.4,-225.88896,,
31,Paper,Paper,14.66256,USD,IDEALPRO,31.0,,,1.0,83.31,2000000.0,-1000000.0,-1334.66256,SLD,AUD,JPY,20160406 13:04:27 EST,,-1320.0,14236.456544,-361200.0,83.31,14702.4,-1334.66256,,
32,Paper,Paper,14.670128,USD,IDEALPRO,32.0,,,1.0,83.353,2000000.0,1000000.0,-393.070128,BOT,AUD,JPY,20160406 15:19:05 EST,,-378.4,13843.386416,-361200.0,83.353,14324.0,-393.070128,,
33,Paper,Paper,14.665904,USD,IDEALPRO,33.0,,,1.0,83.329,2000000.0,-1000000.0,-225.865904,SLD,AUD,JPY,20160406 15:34:14 EST,,-211.2,13617.520512,-361200.0,83.329,14112.8,-225.865904,,
34,Paper,Paper,14.687904,USD,IDEALPRO,34.0,,,1.0,83.454,2000000.0,1000000.0,-1114.687904,BOT,AUD,JPY,20160406 17:19:18 EST,,-1100.0,12502.832608,-361200.0,83.454,13012.8,-1114.687904,,
35,Paper,Paper,14.691248,USD,IDEALPRO,35.0,,,1.0,83.473,2000000.0,-1000000.0,152.508752,SLD,AUD,JPY,20160406 18:35:42 EST,,167.2,12655.34136,-361200.0,83.473,13180.0,152.508752,,
36,Paper,Paper,14.731904,USD,IDEALPRO,36.0,,,1.0,83.704,2000000.0,1000000.0,-2047.531904,BOT,AUD,JPY,20160406 20:38:27 EST,,-2032.8,10607.809456,-361200.0,83.704,11147.2,-2047.531904,,
37,Paper,Paper,14.595152,USD,IDEALPRO,37.0,,,1.0,82.927,2000000.0,-1000000.0,-6852.195152,SLD,AUD,JPY,20160406 23:35:10 EST,,-6837.6,3755.614304,-361200.0,82.927,4309.6,-6852.195152,-17214537.3457,-17067690.4
