permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,108.029,20000.0,-20000.0,-2.0,SLD,USD,JPY,20160410 17:16:09 EST,,0.0,99998.0,1980986.896,99762.448,108.029,99766.448,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,152.573,20000.0,20000.0,-2.0,BOT,GBP,JPY,20160410 17:16:19 EST,,0.0,99996.0,1954134.048,100066.096,152.573,100074.096,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,108.239,40000.0,20000.0,-38.96,BOT,USD,JPY,20160410 18:50:36 EST,,-36.96,99957.04,1954134.048,100456.576,108.239,100466.576,99963.04,-38.96
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,152.916,40000.0,-20000.0,58.368,SLD,GBP,JPY,20160410 18:50:42 EST,,60.368,100015.408,1954134.048,99957.024,152.916,99969.024,100023.408,58.368
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,108.239,20000.0,40000.0,-2.0,BOT,USD,JPY,20160410 18:52:45 EST,,0.0,100013.408,1935083.984,100150.912,108.239,100164.912,100023.408,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160410 18:52:46 EST,,0.0,100011.408,1908170.768,99898.64,152.916,99914.64,100023.408,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,108.234,20000.0,20000.0,-2.88,SLD,USD,JPY,20160410 22:06:42 EST,,-0.879999999999,100008.528,1927219.952,99699.872,108.239,99717.872,100022.528,-2.88
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160410 22:06:43 EST,,-2.64,100003.888,1954135.808,99945.504,152.916,99965.504,100019.888,-4.64
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,108.239,20000.0,40000.0,-2.0,BOT,USD,JPY,20160410 23:05:14 EST,,0.0,100001.888,1935085.744,100139.392,108.239,100161.392,100019.888,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160410 23:05:44 EST,,0.0,99999.888,1908172.528,99887.12,152.916,99911.12,100019.888,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,108.234,20000.0,20000.0,-2.88,SLD,USD,JPY,20160411 02:23:37 EST,,-0.879999999999,99997.008,1927221.712,99688.352,108.239,99714.352,100019.008,-2.88
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160411 02:23:38 EST,,-2.64,99992.368,1954137.568,99933.984,152.916,99961.984,100016.368,-4.64
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,108.239,20000.0,40000.0,-2.0,BOT,USD,JPY,20160411 04:28:07 EST,,0.0,99990.368,1935087.504,100127.872,108.239,100157.872,100016.368,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160411 04:28:11 EST,,0.0,99988.368,1908174.288,99875.6,152.916,99907.6,100016.368,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,108.234,20000.0,20000.0,-2.88,SLD,USD,JPY,20160411 20:00:34 EST,,-0.879999999999,99985.488,1927223.472,99676.832,108.239,99710.832,100015.488,-2.88
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160411 20:01:05 EST,,-2.64,99980.848,1954139.328,99922.464,152.916,99958.464,100012.848,-4.64
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,108.239,20000.0,40000.0,-2.0,BOT,USD,JPY,20160412 03:26:59 EST,,0.0,99978.848,1935089.264,100116.352,108.239,100154.352,100012.848,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160412 03:27:00 EST,,0.0,99976.848,1908176.048,99864.08,152.916,99904.08,100012.848,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,108.234,20000.0,20000.0,-2.88,SLD,USD,JPY,20160412 08:55:45 EST,,-0.879999999999,99973.968,1927225.232,99665.312,108.239,99707.312,100011.968,-2.88
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160412 08:55:46 EST,,-2.64,99969.328,1954141.088,99910.944,152.916,99954.944,100009.328,-4.64
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,108.234,20000.0,0.0,-2.88,SLD,USD,JPY,20160412 10:31:31 EST,,-0.879999999999,99966.448,1973190.272,99714.176,108.239,99758.176,100008.448,-2.88
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160412 10:31:33 EST,,-2.64,99961.808,2000106.128,99961.808,152.916,100005.808,100005.808,-4.64
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,108.239,20000.0,20000.0,-2.0,BOT,USD,JPY,20160412 14:14:47 EST,,0.0,99959.808,1981056.064,100153.696,108.239,100201.696,100005.808,-2.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160412 14:15:47 EST,,0.0,99957.808,1954142.848,99899.424,152.916,99951.424,100005.808,-2.0
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,155.675,20000.0,0.0,-487.584,BOT,GBP,JPY,20160413 08:00:18 EST,,-485.584,99470.224,1981541.648,99664.288,152.916,99716.288,99520.224,-487.584
