Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 07:55:33 EST,paperUSD,9938.12,255542.768,0,-61.88,USD
20160318 07:56:33 EST,paperUSD,9943.776,265350.544,0,-56.224,USD
20160318 07:57:32 EST,paperUSD,9933.416,275159.024,0,-66.584,USD
20160318 07:58:32 EST,paperUSD,9939.16,284966.888,0,-60.84,USD
20160318 07:59:39 EST,paperUSD,9929.504,294774.664,0,-70.496,USD
20160318 08:02:24 EST,paperUSD,9935.952,304583.232,0,-64.048,USD
20160318 08:07:03 EST,paperUSD,9924.712,314392.592,0,-75.288,USD
20160318 08:09:33 EST,paperUSD,9931.952,324201.952,0,-68.048,USD
20160318 08:11:11 EST,paperUSD,9920.976,334011.048,0,-79.024,USD
20160318 08:15:21 EST,paperUSD,9931.736,343823.928,0,-68.264,USD
20160318 08:17:43 EST,paperUSD,9920.584,353633.2,0,-79.416,USD
20160318 08:18:37 EST,paperUSD,9928.264,363443.0,0,-71.736,USD
20160318 08:19:42 EST,paperUSD,9911.568,373257.816,0,-88.432,USD
20160318 08:21:52 EST,paperUSD,9924.528,383072.896,0,-75.472,USD
20160318 08:24:25 EST,paperUSD,9909.064,392886.48,0,-90.936,USD
20160318 08:27:40 EST,paperUSD,9919.56,402699.096,0,-80.44,USD
20160318 08:28:36 EST,paperUSD,9904.096,412512.68,0,-95.904,USD
20160318 08:30:25 EST,paperUSD,9913.976,422324.68,0,-86.024,USD
20160318 08:34:22 EST,paperUSD,9899.128,432137.648,0,-100.872,USD
20160318 08:36:33 EST,paperUSD,9909.624,441950.264,0,-90.376,USD
20160318 08:47:51 EST,paperUSD,9896.008,451762.0,0,-103.992,USD
20160318 08:58:08 EST,paperUSD,9908.44,461576.552,0,-91.56,USD
20160318 08:59:47 EST,paperUSD,9892.008,471391.104,0,-107.992,USD
20160318 09:01:27 EST,paperUSD,9905.144,481206.36,0,-94.856,USD
20160318 09:02:31 EST,paperUSD,9888.536,491021.088,0,-111.464,USD
20160318 09:03:27 EST,paperUSD,9900.44,500835.112,0,-99.56,USD
20160318 09:04:32 EST,paperUSD,9884.536,510649.136,0,-115.464,USD
20160318 09:06:22 EST,paperUSD,9896.0,520462.72,0,-104.0,USD
20160318 09:07:28 EST,paperUSD,9880.624,530276.216,0,-119.376,USD
20160318 09:08:36 EST,paperUSD,9892.264,540089.976,0,-107.736,USD
20160318 09:10:35 EST,paperUSD,9875.744,549904.616,0,-124.256,USD
20160318 09:13:39 EST,paperUSD,9886.592,559717.584,0,-113.408,USD
20160318 09:21:38 EST,paperUSD,9870.512,569531.784,0,-129.488,USD
20160318 09:23:29 EST,paperUSD,9882.504,579345.896,0,-117.496,USD
20160318 09:24:36 EST,paperUSD,9865.984,589160.536,0,-134.016,USD
20160318 09:25:35 EST,paperUSD,9876.304,598972.976,0,-123.696,USD
20160318 09:28:42 EST,paperUSD,9858.992,608788.408,0,-141.008,USD
20160318 09:35:16 EST,paperUSD,9876.88,618608.416,0,-123.12,USD
20160318 09:37:27 EST,paperUSD,9856.84,628426.576,0,-143.16,USD
20160318 09:39:26 EST,paperUSD,9873.76,638245.616,0,-126.24,USD
20160318 09:41:25 EST,paperUSD,9852.928,648064.568,0,-147.072,USD
20160318 09:42:42 EST,paperUSD,9866.856,657880.616,0,-133.144,USD
20160318 09:44:31 EST,paperUSD,9849.72,667695.872,0,-150.28,USD
20160318 09:49:33 EST,paperUSD,9856.608,677504.88,0,-143.392,USD
20160318 09:51:43 EST,paperUSD,9844.576,687315.032,0,-155.424,USD
20160318 09:57:32 EST,paperUSD,9853.048,697125.624,0,-146.952,USD
20160318 10:04:56 EST,paperUSD,9836.792,706940.0,0,-163.208,USD
20160318 10:07:18 EST,paperUSD,9848.432,716753.76,0,-151.568,USD
20160318 10:09:41 EST,paperUSD,9838.776,726561.536,0,-161.224,USD
20160318 10:11:41 EST,paperUSD,9849.272,736374.152,0,-150.728,USD
20160318 10:13:08 EST,paperUSD,9834.336,746187.208,0,-165.664,USD
20160318 10:16:12 EST,paperUSD,9843.512,755998.504,0,-156.488,USD
20160318 10:18:22 EST,paperUSD,9831.48,765808.656,0,-168.52,USD
20160318 10:19:41 EST,paperUSD,9840.04,775619.336,0,-159.96,USD
20160318 10:23:31 EST,paperUSD,9826.248,785431.248,0,-173.752,USD
20160318 10:24:49 EST,paperUSD,9832.696,795239.816,0,-167.304,USD
20160318 10:25:54 EST,paperUSD,9819.696,805050.936,0,-180.304,USD
20160318 10:27:36 EST,paperUSD,9830.368,814863.728,0,-169.632,USD
20160318 10:29:59 EST,paperUSD,9815.872,824676.344,0,-184.128,USD
20160318 10:31:27 EST,paperUSD,9823.64,834486.232,0,-176.36,USD
20160318 10:32:56 EST,paperUSD,9811.168,844296.824,0,-188.832,USD
20160318 10:33:31 EST,paperUSD,9819.2,854106.976,0,-180.8,USD
20160318 10:36:30 EST,paperUSD,9805.936,863918.36,0,-194.064,USD
20160318 10:38:33 EST,paperUSD,9811.064,873725.608,0,-188.936,USD
20160318 10:39:31 EST,paperUSD,9804.84,883529.952,0,-195.16,USD
20160318 10:40:28 EST,paperUSD,9804.072,893331.304,0,-195.928,USD
20160318 10:42:42 EST,paperUSD,9800.048,903133.448,0,-199.952,USD
20160318 10:44:39 EST,paperUSD,9801.392,912936.912,0,-198.608,USD
20160318 10:45:42 EST,paperUSD,9796.84,922739.584,0,-203.16,USD
20160318 10:46:43 EST,paperUSD,9796.16,932541.024,0,-203.84,USD
20160318 10:49:39 EST,paperUSD,9795.128,942340.176,0,-204.872,USD
20160318 10:50:37 EST,paperUSD,9792.336,952139.504,0,-207.664,USD
20160318 10:54:42 EST,paperUSD,9788.224,961941.736,0,-211.776,USD
20160318 10:56:42 EST,paperUSD,9783.584,971739.216,0,-216.416,USD
20160318 10:57:44 EST,paperUSD,9782.288,981538.632,0,-217.712,USD
20160318 10:58:42 EST,paperUSD,9781.784,991340.248,0,-218.216,USD
20160318 10:59:42 EST,paperUSD,9778.816,1001141.336,0,-221.184,USD
20160318 11:02:42 EST,paperUSD,9781.656,1010946.296,0,-218.344,USD
20160318 11:03:37 EST,paperUSD,9769.272,1020756.8,0,-230.728,USD
20160318 11:10:34 EST,paperUSD,9773.96,1030563.608,0,-226.04,USD
20160318 11:13:49 EST,paperUSD,9765.624,1040370.064,0,-234.376,USD
20160318 11:21:54 EST,paperUSD,9769.08,1050175.64,0,-230.92,USD
20160318 11:27:32 EST,paperUSD,9758.808,1059984.032,0,-241.192,USD
20160318 11:38:27 EST,paperUSD,9769.128,1069796.472,0,-230.872,USD
20160318 11:40:48 EST,paperUSD,9754.632,1079609.088,0,-245.368,USD
20160318 11:46:36 EST,paperUSD,9766.712,1089423.288,0,-233.288,USD
20160318 11:48:04 EST,paperUSD,9752.832,1099235.288,0,-247.168,USD
20160318 11:54:38 EST,paperUSD,9760.6,1109045.176,0,-239.4,USD
20160318 11:56:43 EST,paperUSD,9747.776,1118856.12,0,-252.224,USD
20160318 12:00:34 EST,paperUSD,9748.24,1128658.704,0,-251.76,USD
20160318 12:02:34 EST,paperUSD,9745.008,1138460.056,0,-254.992,USD
20160318 12:05:47 EST,paperUSD,9745.648,1148262.816,0,-254.352,USD
20160318 12:07:37 EST,paperUSD,9739.6,1158066.984,0,-260.4,USD
20160318 12:11:28 EST,paperUSD,9741.384,1167870.888,0,-258.616,USD
20160318 12:13:30 EST,paperUSD,9733.312,1177677.08,0,-266.688,USD
20160318 12:17:42 EST,paperUSD,9738.176,1187484.064,0,-261.824,USD
20160318 12:18:29 EST,paperUSD,9726.848,1197293.512,0,-273.152,USD
20160318 12:19:37 EST,paperUSD,9733.208,1207101.992,0,-266.792,USD
20160318 12:21:45 EST,paperUSD,9720.824,1216912.496,0,-279.176,USD
20160318 12:23:41 EST,paperUSD,9728.504,1226722.296,0,-271.496,USD
20160318 12:24:37 EST,paperUSD,9717.176,1236531.744,0,-282.824,USD
20160318 12:29:34 EST,paperUSD,9727.936,1246344.624,0,-272.064,USD
20160318 12:31:27 EST,paperUSD,9711.944,1256158.736,0,-288.056,USD
20160318 12:47:31 EST,paperUSD,9721.296,1265970.208,0,-278.704,USD
20160318 12:53:43 EST,paperUSD,9705.744,1275783.88,0,-294.256,USD
20160318 12:55:21 EST,paperUSD,9717.032,1285597.288,0,-282.968,USD
20160318 12:57:20 EST,paperUSD,9703.68,1295408.76,0,-296.32,USD
20160318 13:02:24 EST,paperUSD,9713.12,1305220.32,0,-286.88,USD
20160318 13:06:36 EST,paperUSD,9695.192,1315036.368,0,-304.808,USD
20160318 13:13:18 EST,paperUSD,9705.6,1324848.896,0,-294.4,USD
20160318 13:16:45 EST,paperUSD,9692.072,1334660.544,0,-307.928,USD
20160318 13:20:58 EST,paperUSD,9703.008,1344473.6,0,-296.992,USD
20160318 13:24:50 EST,paperUSD,9687.984,1354286.744,0,-312.016,USD
20160318 13:28:08 EST,paperUSD,9700.152,1364101.032,0,-299.848,USD
20160318 13:32:32 EST,paperUSD,9684.16,1373915.144,0,-315.84,USD
20160318 13:34:34 EST,paperUSD,9694.128,1383727.232,0,-305.872,USD
20160318 13:35:28 EST,paperUSD,9680.072,1393539.408,0,-319.928,USD
20160318 13:36:23 EST,paperUSD,9690.832,1403352.288,0,-309.168,USD
20160318 13:38:46 EST,paperUSD,9676.072,1413165.168,0,-323.928,USD
20160318 13:39:33 EST,paperUSD,9686.568,1422977.784,0,-313.432,USD
20160318 13:42:30 EST,paperUSD,9669.784,1432792.688,0,-330.216,USD
20160318 13:44:24 EST,paperUSD,9681.512,1442606.536,0,-318.488,USD
20160318 13:46:37 EST,paperUSD,9666.84,1452419.328,0,-333.16,USD
20160318 13:49:26 EST,paperUSD,9678.832,1462233.44,0,-321.168,USD
20160318 13:50:34 EST,paperUSD,9660.992,1472049.4,0,-339.008,USD
20160318 13:53:33 EST,paperUSD,9673.864,1481864.392,0,-326.136,USD
20160318 13:59:34 EST,paperUSD,9654.792,1491681.584,0,-345.208,USD
20160318 14:01:39 EST,paperUSD,9669.16,1501498.072,0,-330.84,USD
20160318 14:07:21 EST,paperUSD,9650.088,1511315.264,0,-349.912,USD
20160318 14:14:41 EST,paperUSD,9663.752,1521131.048,0,-336.248,USD
20160318 14:16:31 EST,paperUSD,9646.352,1530946.568,0,-353.648,USD
20160318 14:20:51 EST,paperUSD,9658.872,1540761.208,0,-341.128,USD
20160318 14:22:53 EST,paperUSD,9640.328,1550577.872,0,-359.672,USD
20160318 14:24:54 EST,paperUSD,9654.96,1560394.624,0,-345.04,USD
20160318 14:27:59 EST,paperUSD,9635.536,1570212.168,0,-364.464,USD
20160318 14:30:10 EST,paperUSD,9649.288,1580028.04,0,-350.712,USD
20160318 14:32:20 EST,paperUSD,9630.832,1589844.616,0,-369.168,USD
20160318 14:38:15 EST,paperUSD,9643.704,1599659.608,0,-356.296,USD
20160318 14:40:58 EST,paperUSD,9624.984,1609476.448,0,-375.016,USD
20160318 14:46:34 EST,paperUSD,9640.672,1619294.256,0,-359.328,USD
20160318 14:48:11 EST,paperUSD,9620.808,1629112.24,0,-379.192,USD
20160318 14:49:50 EST,paperUSD,9637.552,1638931.104,0,-362.448,USD
20160318 14:56:00 EST,paperUSD,9615.488,1648751.288,0,-384.512,USD
20160318 14:57:28 EST,paperUSD,9634.52,1658572.44,0,-365.48,USD
20160318 15:03:29 EST,paperUSD,9609.2,1668395.88,0,-390.8,USD
20160318 15:05:31 EST,paperUSD,9628.232,1678217.032,0,-371.768,USD
20160318 15:07:22 EST,paperUSD,9604.496,1688038.888,0,-395.504,USD
20160318 15:09:35 EST,paperUSD,9624.144,1697860.656,0,-375.856,USD
20160318 15:11:27 EST,paperUSD,9595.744,1707687.176,0,-404.256,USD
20160318 15:12:24 EST,paperUSD,9620.672,1717514.224,0,-379.328,USD
20160318 15:15:36 EST,paperUSD,9591.92,1727341.096,0,-408.08,USD
20160318 15:17:30 EST,paperUSD,9617.376,1737168.672,0,-382.624,USD
20160318 15:19:34 EST,paperUSD,9587.92,1746996.248,0,-412.08,USD
20160318 15:20:35 EST,paperUSD,9612.584,1756823.032,0,-387.416,USD
20160318 15:22:27 EST,paperUSD,9583.656,1766650.08,0,-416.344,USD
20160318 15:24:28 EST,paperUSD,9608.672,1776477.216,0,-391.328,USD
20160318 15:25:37 EST,paperUSD,9578.776,1786305.232,0,-421.224,USD
20160318 15:26:35 EST,paperUSD,9604.232,1796132.808,0,-395.768,USD
20160318 15:27:32 EST,paperUSD,9572.576,1805962.584,0,-427.424,USD
20160318 15:28:40 EST,paperUSD,9598.912,1815791.04,0,-401.088,USD
20160318 15:31:09 EST,paperUSD,9567.256,1825620.816,0,-432.744,USD
20160318 15:35:11 EST,paperUSD,9598.168,1835453.848,0,-401.832,USD
20160318 15:49:55 EST,paperUSD,9565.192,1845284.944,0,-434.808,USD
20160318 15:52:40 EST,paperUSD,9592.408,1855114.28,0,-407.592,USD
20160318 15:55:06 EST,paperUSD,9561.368,1864943.44,0,-438.632,USD
20160318 16:04:05 EST,paperUSD,9576.704,1874760.896,0,-423.296,USD
20160318 16:10:32 EST,paperUSD,9554.112,1884581.608,0,-445.888,USD
20160318 16:11:37 EST,paperUSD,9572.528,1894402.144,0,-427.472,USD
20160318 16:12:32 EST,paperUSD,9549.848,1904222.944,0,-450.152,USD
20160318 16:14:02 EST,paperUSD,9566.944,1914042.16,0,-433.056,USD
20160318 16:17:54 EST,paperUSD,9544.0,1923863.224,0,-456.0,USD
20160318 16:20:48 EST,paperUSD,9563.296,1933684.64,0,-436.704,USD
20160318 16:24:26 EST,paperUSD,9538.504,1943507.552,0,-461.496,USD
20160318 16:26:15 EST,paperUSD,9558.416,1953329.584,0,-441.584,USD
20160318 16:28:16 EST,paperUSD,9534.504,1963151.616,0,-465.496,USD
20160318 16:30:27 EST,paperUSD,9553.712,1972972.944,0,-446.288,USD
20160318 16:36:39 EST,paperUSD,9535.256,1982789.52,0,-464.744,USD
20160318 16:38:29 EST,paperUSD,9549.624,1992606.008,0,-450.376,USD
20160318 16:40:29 EST,paperUSD,9529.32,2002424.432,0,-470.68,USD
20160318 16:45:27 EST,paperUSD,9545.8,2012243.032,0,-454.2,USD
20160318 16:46:35 EST,paperUSD,9524.44,2022062.512,0,-475.56,USD
20160318 16:47:31 EST,paperUSD,9540.48,2031880.672,0,-459.52,USD
20160318 16:48:42 EST,paperUSD,9522.288,2041696.984,0,-477.712,USD
20160318 16:51:37 EST,paperUSD,9534.984,2051511.8,0,-465.016,USD
20160318 16:55:32 EST,paperUSD,9516.528,2061328.376,0,-483.472,USD
20160318 16:56:40 EST,paperUSD,9530.192,2071144.16,0,-469.808,USD
20160318 16:57:37 EST,paperUSD,9510.944,2080961.528,0,-489.056,USD
20160318 16:58:36 EST,paperUSD,9524.784,2090777.488,0,-475.216,USD
20160320 17:15:10 EST,paperUSD,9502.984,2100597.408,0,-497.016,USD
20160320 18:32:30 EST,paperUSD,9509.696,2110406.24,0,-490.304,USD
