Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160404 18:32:25 EST,paperUSD,20000.0,20000.0,400000.0,0.0,0.0,0.0,USD,,,
20160406 02:58:23 EST,paperUSD,19979.733424,20000.0,-613328.8,0.0,-20.266576,0.0,USD,,,
20160406 02:58:53 EST,paperUSD,19960.306192,20000.0,-1584690.4,0.0,-39.693808,0.0,USD,,,
20160406 08:19:59 EST,paperUSD,19932.078784,19991.2,-613320.0,0.0,-67.9212159999,-8.79999999992,USD,,,
20160406 08:20:03 EST,paperUSD,18961.431216,19040.8,399058.4,0.0,-1038.568784,-959.2,USD,,,
20160407 04:42:26 EST,paperUSD,18942.304768,19040.8,-557264.0,-60296466.56,-1057.695232,-959.2,USD,-60277524.2552,-60084959.2,-60104000.0
20160407 04:42:57 EST,paperUSD,18922.312928,19040.8,-1556856.0,9022224.64,-1077.687072,-959.2,USD,9041146.95293,9435040.8,9416000.0
20160407 04:56:39 EST,paperUSD,20839.2252,20976.8,-602469.6,69318691.2,839.2252,976.8,USD,69339530.4252,69540976.8,69520000.0
20160407 04:56:39 EST,paperUSD,19226.465216,19384.0,395529.6,0.0,-773.534784,-616.0,USD,19226.465216,19384.0,0.0
20160407 05:05:46 EST,paperUSD,19207.385936,19384.0,-558434.4,-83880466.56,-792.614064,-616.0,USD,-83861259.1741,-83668616.0,-83688000.0
20160407 05:05:47 EST,paperUSD,19187.440384,19384.0,-1555712.0,8582224.64,-812.559616,-616.0,USD,8601412.08038,8995384.0,8976000.0
20160407 05:24:35 EST,paperUSD,18560.306976,18776.8,-559041.6,-83880466.56,-1439.693024,-1223.2,USD,-83861906.253,-83669223.2,-83688000.0
20160407 05:25:10 EST,paperUSD,19183.640544,19419.2,394280.0,0.0,-816.359456,-580.8,USD,19183.640544,19419.2,0.0
20160407 06:42:38 EST,paperUSD,19164.55792,19419.2,-559851.2,-82208466.56,-835.44208,-580.8,USD,-82189302.0021,-81996580.8,-82016000.0
20160407 06:43:09 EST,paperUSD,19144.609376,19419.2,-1557278.4,8758224.64,-855.390624,-580.8,USD,8777369.24937,9171419.2,9152000.0
20160407 06:47:47 EST,paperUSD,18870.321648,19164.0,-602892.0,90966691.2,-1129.678352,-836.0,USD,90985561.5216,91187164.0,91168000.0
20160407 06:47:48 EST,paperUSD,19246.365184,19560.0,394931.2,0.0,-753.634816,-440.0,USD,19246.365184,19560.0,0.0
20160407 06:52:20 EST,paperUSD,19226.41224,19560.0,-602716.0,88766691.2,-773.58776,-440.0,USD,88785917.6122,88987560.0,88968000.0
20160407 06:52:51 EST,paperUSD,19207.3312,19560.0,-1556768.0,5766224.64,-792.6688,-440.0,USD,5785431.9712,6179560.0,6160000.0
20160407 06:53:25 EST,paperUSD,19072.980544,19445.6,-559235.2,-83000466.56,-927.019456,-554.4,USD,-82981393.5795,-82788554.4,-82808000.0
20160407 06:54:00 EST,paperUSD,19009.898624,19401.6,394860.8,0.0,-990.101376,-598.4,USD,19009.898624,19401.6,0.0
20160407 06:57:02 EST,paperUSD,18990.829552,19401.6,-558592.8,-88984466.56,-1009.170448,-598.4,USD,-88965475.7304,-88772598.4,-88792000.0
20160407 06:57:03 EST,paperUSD,18970.892096,19401.6,-1555465.6,7526224.64,-1029.107904,-598.4,USD,7545195.5321,7939401.6,7920000.0
20160407 07:04:39 EST,paperUSD,18783.757984,19234.4,-558760.0,-88984466.56,-1216.242016,-765.6,USD,-88965682.802,-88772765.6,-88792000.0
20160407 07:05:39 EST,paperUSD,19222.298064,19692.0,394236.0,0.0,-777.701936,-308.0,USD,19222.298064,19692.0,0.0
20160407 07:07:11 EST,paperUSD,19203.229872,19692.0,-559173.6,-89424466.56,-796.770128,-308.0,USD,-89405263.3301,-89212308.0,-89232000.0
20160407 07:07:13 EST,paperUSD,19183.293296,19692.0,-1556002.4,7526224.64,-816.706704,-308.0,USD,7545407.9333,7939692.0,7920000.0
20160407 07:08:14 EST,paperUSD,19164.225104,19692.0,-602592.8,96950691.2,-835.774896,-308.0,USD,96969855.4251,97171692.0,97152000.0
20160407 07:08:16 EST,paperUSD,19117.889056,19665.6,394209.6,0.0,-882.110944,-334.4,USD,19117.889056,19665.6,0.0
20160407 07:11:21 EST,paperUSD,19098.828256,19665.6,-558830.4,-93120466.56,-901.171744,-334.4,USD,-93101367.7317,-92908334.4,-92928000.0
