permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,125.039,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160425 07:06:58 EST,,0.0,99998.0,1977492.98,99990.24,125.039,99994.24,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.44625,20000.0,-20000.0,-2.0,SLD,GBP,USD,20160425 07:10:27 EST,,0.0,99996.0,1948567.98,99987.8,1.44625,99995.8,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,0.97438,20000.0,-20000.0,-2.0,SLD,USD,CHF,20160425 07:11:13 EST,,0.0,99994.0,1928575.65116,99981.5941,0.97438,99993.5941,100000.0,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,111.099,20000.0,20000.0,-2.0,BOT,USD,JPY,20160425 07:11:31 EST,,0.0,99992.0,1908577.83116,99978.38374,111.099,99994.38374,100000.0,-2.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.7716,20000.0,-20000.0,-2.0,SLD,AUD,USD,20160425 07:12:00 EST,,0.0,99990.0,1893145.83116,99977.07712,0.7716,99997.07712,100000.0,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,114.029,20000.0,-20000.0,-2.0,SLD,CHF,JPY,20160425 07:12:29 EST,,0.0,99988.0,1872620.61116,99965.99784,114.029,99989.99784,100000.0,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,0.77814,20000.0,20000.0,-2.0,BOT,EUR,GBP,20160425 07:12:49 EST,,0.0,99986.0,1850124.58376,99953.41202,0.77814,99981.41202,100000.0,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,85.746,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160425 07:13:07 EST,,0.0,99984.0,1834690.30376,99937.30708,85.746,99969.30708,100000.0,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,125.091,20000.0,0.0,-11.36,BOT,EUR,JPY,20160425 07:16:29 EST,,-9.36,99972.64,1857206.68376,99915.82068,125.039,99947.82068,99990.64,-11.36
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,1.44758,40000.0,20000.0,-28.6,BOT,GBP,USD,20160425 07:17:34 EST,,-26.6,99944.04,1857206.68376,99908.40478,1.44758,99942.40478,99964.04,-28.6
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.97455,40000.0,20000.0,-5.48806,BOT,USD,CHF,20160425 07:17:59 EST,,-3.48806,99938.55194,1857206.68376,99910.11834,0.97455,99946.11834,99960.55194,-5.48806
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,0.77174,40000.0,20000.0,-4.8,BOT,AUD,USD,20160425 07:18:12 EST,,-2.8,99933.75194,1857206.68376,99910.4346,0.77174,99948.4346,99957.75194,-4.8
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,76.375,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160425 07:18:18 EST,,0.0,99931.75194,1843459.18376,99900.76424,76.375,99942.76424,99957.75194,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,87.635,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160425 07:18:23 EST,,0.0,99929.75194,1827684.88376,99896.15334,87.635,99942.15334,99957.75194,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,114.011,20000.0,0.0,1.24,BOT,CHF,JPY,20160425 07:18:24 EST,,3.24,99930.99194,1848206.86376,99896.15334,114.029,99942.15334,99960.99194,1.24
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,1.09711,20000.0,20000.0,-2.0,BOT,EUR,CHF,20160425 07:18:26 EST,,0.0,99928.99194,1825696.36078,99890.87708,1.09711,99940.87708,99960.99194,-2.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,85.747,20000.0,0.0,-2.18,BOT,AUD,JPY,20160425 07:18:28 EST,,-0.180000000001,99926.81194,1841130.82078,99889.44082,85.746,99939.44082,99960.81194,-2.18
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,0.68726,20000.0,20000.0,-2.0,BOT,NZD,USD,20160425 07:18:28 EST,,0.0,99924.81194,1827385.62078,99884.42082,0.68726,99938.42082,99960.81194,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,1.44833,40000.0,-20000.0,13.0,SLD,GBP,USD,20160425 07:30:56 EST,,15.0,99937.81194,1827385.62078,99915.43384,1.44833,99971.43384,99975.81194,13.0
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,87.741,20000.0,0.0,-21.08,BOT,CAD,JPY,20160425 07:31:28 EST,,-19.08,99916.73194,1843179.00078,99914.59704,87.635,99970.59704,99956.73194,-21.08
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,1.09721,40000.0,-20000.0,0.0517999999998,SLD,EUR,CHF,20160425 07:31:30 EST,,2.0518,99916.78374,1843179.00078,99908.92564,1.09721,99966.92564,99958.78374,0.0517999999998
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,85.859,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160425 07:31:32 EST,,0.0,99914.78374,1827724.38078,99903.66564,85.859,99965.66564,99958.78374,-2.0
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,0.68767,20000.0,0.0,6.2,SLD,NZD,USD,20160425 07:31:34 EST,,8.2,99920.98374,1841477.78078,99904.70046,0.68726,99966.70046,99966.98374,6.2
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,1.4507,40000.0,20000.0,-49.4,BOT,GBP,USD,20160425 08:01:55 EST,,-47.4,99871.58374,1841477.78078,99775.51696,1.4507,99839.51696,99919.58374,-49.4
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,0.97451,20000.0,0.0,-2.82072,SLD,USD,CHF,20160425 08:02:13 EST,,-0.820720000001,99868.76302,1861472.77696,99773.7626,0.97455,99837.7626,99918.76302,-2.82072
