permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,125.081,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160425 07:05:22 EST,,0.0,99998.0,1977485.42,99998.25,125.081,100002.25,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,125.088,20000.0,0.0,-3.26,BOT,EUR,JPY,20160425 07:16:21 EST,,-1.26,99994.74,2000001.26,99994.74,125.081,99998.74,99998.74,-3.26
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,125.198,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160425 11:35:19 EST,,0.0,99992.74,1977465.62,99994.7,125.198,100002.7,99998.74,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,122.526,20000.0,0.0,478.96,BOT,EUR,JPY,20160502 09:42:30 EST,,480.96,100471.7,1999520.3,100471.7,125.198,100479.7,100479.7,478.96
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,122.657,20000.0,20000.0,-2.0,BOT,EUR,JPY,20160502 10:32:29 EST,,0.0,100469.7,1977442.04,100469.32,122.657,100481.32,100479.7,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,122.705,40000.0,-20000.0,6.64,SLD,EUR,JPY,20160502 10:58:16 EST,,8.64,100476.34,1977442.04,100472.9,122.705,100486.9,100488.34,6.64
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,122.729,20000.0,0.0,-6.32,BOT,EUR,JPY,20160502 12:25:44 EST,,-4.32,100470.02,1999533.26,100470.02,122.705,100484.02,100484.02,-6.32
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,122.726,20000.0,20000.0,-2.0,BOT,EUR,JPY,20160502 13:29:16 EST,,0.0,100468.02,1977442.58,100466.74,122.726,100484.74,100484.02,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,122.757,20000.0,0.0,3.58,SLD,EUR,JPY,20160502 14:49:13 EST,,5.58,100471.6,1999538.84,100471.6,122.726,100489.6,100489.6,3.58
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,122.689,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160502 18:01:11 EST,,0.0,100469.6,1977454.82,100464.72,122.689,100486.72,100489.6,-2.0
