permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
1,Paper,Paper,20.266576,USD,IDEALPRO,1.0,,,1.0,115.151,1000000.0,1000000.0,-20.266576,BOT,CHF,JPY,20160406 02:58:23 EST,,0.0,19979.733424,-613328.8,115.151,20000.0,-20.266576,,
2,Paper,Paper,19.427232,USD,IDEALPRO,2.0,,,1.0,110.382,1000000.0,-1000000.0,-19.427232,SLD,USD,JPY,20160406 02:58:53 EST,,0.0,19960.306192,-1584690.4,110.382,20000.0,-19.427232,,
3,Paper,Paper,19.427408,USD,IDEALPRO,3.0,,,1.0,110.383,1000000.0,0.0,-28.2274079999,BOT,USD,JPY,20160406 08:19:59 EST,,-8.79999999992,19932.078784,-613320.0,110.382,19991.2,-28.2274079999,,
4,Paper,Paper,20.247568,USD,IDEALPRO,4.0,,,1.0,115.043,1000000.0,0.0,-970.647568,SLD,CHF,JPY,20160406 08:20:03 EST,,-950.4,18961.431216,399058.4,115.151,19040.8,-970.647568,,
5,Paper,Paper,19.126448,USD,IDEALPRO,5.0,,,1.0,108.673,1000000.0,-1000000.0,-19.126448,SLD,USD,JPY,20160407 04:42:26 EST,,0.0,18942.304768,-557264.0,108.673,19040.8,-19.126448,-60277524.2552,-60084959.2
6,Paper,Paper,19.99184,USD,IDEALPRO,6.0,,,1.0,113.59,1000000.0,1000000.0,-19.99184,BOT,CHF,JPY,20160407 04:42:57 EST,,0.0,18922.312928,-1556856.0,113.59,19040.8,-19.99184,9041146.95293,9435040.8
7,Paper,Paper,19.087728,USD,IDEALPRO,7.0,,,1.0,108.453,1000000.0,0.0,1916.912272,BOT,USD,JPY,20160407 04:56:39 EST,,1936.0,20839.2252,-602469.6,108.673,20976.8,1916.912272,69339530.4252,69540976.8
8,Paper,Paper,19.959984,USD,IDEALPRO,8.0,,,1.0,113.409,1000000.0,0.0,-1612.759984,SLD,CHF,JPY,20160407 04:56:39 EST,,-1592.8,19226.465216,395529.6,113.59,19384.0,-1612.759984,19226.465216,19384.0
9,Paper,Paper,19.07928,USD,IDEALPRO,9.0,,,1.0,108.405,1000000.0,-1000000.0,-19.07928,SLD,USD,JPY,20160407 05:05:46 EST,,0.0,19207.385936,-558434.4,108.405,19384.0,-19.07928,-83861259.1741,-83668616.0
10,Paper,Paper,19.945552,USD,IDEALPRO,10.0,,,1.0,113.327,1000000.0,1000000.0,-19.945552,BOT,CHF,JPY,20160407 05:05:47 EST,,0.0,19187.440384,-1555712.0,113.327,19384.0,-19.945552,8601412.08038,8995384.0
11,Paper,Paper,19.933408,USD,IDEALPRO,11.0,,,1.0,113.258,1000000.0,0.0,-627.133408,SLD,CHF,JPY,20160407 05:24:35 EST,,-607.2,18560.306976,-559041.6,113.327,18776.8,-627.133408,-83861906.253,-83669223.2
12,Paper,Paper,19.066432,USD,IDEALPRO,12.0,,,1.0,108.332,1000000.0,0.0,623.333568,BOT,USD,JPY,20160407 05:25:10 EST,,642.4,19183.640544,394280.0,108.405,19419.2,623.333568,19183.640544,19419.2
13,Paper,Paper,19.082624,USD,IDEALPRO,13.0,,,1.0,108.424,1000000.0,-1000000.0,-19.082624,SLD,USD,JPY,20160407 06:42:38 EST,,0.0,19164.55792,-559851.2,108.424,19419.2,-19.082624,-82189302.0021,-81996580.8
14,Paper,Paper,19.948544,USD,IDEALPRO,14.0,,,1.0,113.344,1000000.0,1000000.0,-19.948544,BOT,CHF,JPY,20160407 06:43:09 EST,,0.0,19144.609376,-1557278.4,113.344,19419.2,-19.948544,8777369.24937,9171419.2
15,Paper,Paper,19.087728,USD,IDEALPRO,15.0,,,1.0,108.453,1000000.0,0.0,-274.287728,BOT,USD,JPY,20160407 06:47:47 EST,,-255.2,18870.321648,-602892.0,108.424,19164.0,-274.287728,90985561.5216,91187164.0
16,Paper,Paper,19.956464,USD,IDEALPRO,16.0,,,1.0,113.389,1000000.0,0.0,376.043536,SLD,CHF,JPY,20160407 06:47:48 EST,,396.0,19246.365184,394931.2,113.344,19560.0,376.043536,19246.365184,19560.0
17,Paper,Paper,19.952944,USD,IDEALPRO,17.0,,,1.0,113.369,1000000.0,1000000.0,-19.952944,BOT,CHF,JPY,20160407 06:52:20 EST,,0.0,19226.41224,-602716.0,113.369,19560.0,-19.952944,88785917.6122,88987560.0
18,Paper,Paper,19.08104,USD,IDEALPRO,18.0,,,1.0,108.415,1000000.0,-1000000.0,-19.08104,SLD,USD,JPY,20160407 06:52:51 EST,,0.0,19207.3312,-1556768.0,108.415,19560.0,-19.08104,5785431.9712,6179560.0
19,Paper,Paper,19.950656,USD,IDEALPRO,19.0,,,1.0,113.356,1000000.0,0.0,-134.350656,SLD,CHF,JPY,20160407 06:53:25 EST,,-114.4,19072.980544,-559235.2,113.369,19445.6,-134.350656,-82981393.5795,-82788554.4
20,Paper,Paper,19.08192,USD,IDEALPRO,20.0,,,1.0,108.42,1000000.0,0.0,-63.08192,BOT,USD,JPY,20160407 06:54:00 EST,,-44.0,19009.898624,394860.8,108.415,19401.6,-63.08192,19009.898624,19401.6
21,Paper,Paper,19.069072,USD,IDEALPRO,21.0,,,1.0,108.347,1000000.0,-1000000.0,-19.069072,SLD,USD,JPY,20160407 06:57:02 EST,,0.0,18990.829552,-558592.8,108.347,19401.6,-19.069072,-88965475.7304,-88772598.4
22,Paper,Paper,19.937456,USD,IDEALPRO,22.0,,,1.0,113.281,1000000.0,1000000.0,-19.937456,BOT,CHF,JPY,20160407 06:57:03 EST,,0.0,18970.892096,-1555465.6,113.281,19401.6,-19.937456,7545195.5321,7939401.6
23,Paper,Paper,19.934112,USD,IDEALPRO,23.0,,,1.0,113.262,1000000.0,0.0,-187.134112,SLD,CHF,JPY,20160407 07:04:39 EST,,-167.2,18783.757984,-558760.0,113.281,19234.4,-187.134112,-88965682.802,-88772765.6
24,Paper,Paper,19.05992,USD,IDEALPRO,24.0,,,1.0,108.295,1000000.0,0.0,438.54008,BOT,USD,JPY,20160407 07:05:39 EST,,457.6,19222.298064,394236.0,108.347,19692.0,438.54008,19222.298064,19692.0
25,Paper,Paper,19.068192,USD,IDEALPRO,25.0,,,1.0,108.342,1000000.0,-1000000.0,-19.068192,SLD,USD,JPY,20160407 07:07:11 EST,,0.0,19203.229872,-559173.6,108.342,19692.0,-19.068192,-89405263.3301,-89212308.0
26,Paper,Paper,19.936576,USD,IDEALPRO,26.0,,,1.0,113.276,1000000.0,1000000.0,-19.936576,BOT,CHF,JPY,20160407 07:07:13 EST,,0.0,19183.293296,-1556002.4,113.276,19692.0,-19.936576,7545407.9333,7939692.0
27,Paper,Paper,19.068192,USD,IDEALPRO,27.0,,,1.0,108.342,1000000.0,0.0,-19.0681919999,BOT,USD,JPY,20160407 07:08:14 EST,,1.25055521494e-10,19164.225104,-602592.8,108.342,19692.0,-19.0681919999,96969855.4251,97171692.0
28,Paper,Paper,19.936048,USD,IDEALPRO,28.0,,,1.0,113.273,1000000.0,0.0,-46.3360480001,SLD,CHF,JPY,20160407 07:08:16 EST,,-26.4000000001,19117.889056,394209.6,113.276,19665.6,-46.3360480001,19117.889056,19665.6
29,Paper,Paper,19.0608,USD,IDEALPRO,29.0,,,1.0,108.3,1000000.0,-1000000.0,-19.0608,SLD,USD,JPY,20160407 07:11:21 EST,,0.0,19098.828256,-558830.4,108.3,19665.6,-19.0608,-93101367.7317,-92908334.4
30,Paper,Paper,19.926192,USD,IDEALPRO,30.0,,,1.0,113.217,1000000.0,1000000.0,-19.926192,BOT,CHF,JPY,20160407 07:11:56 EST,,0.0,19078.902064,-1555140.0,113.217,19665.6,-19.926192,9041303.54206,9435665.6
31,Paper,Paper,19.9496,USD,IDEALPRO,31.0,,,1.0,113.35,1000000.0,0.0,1150.4504,SLD,CHF,JPY,20160407 07:14:34 EST,,1170.4,20229.352464,-557660.0,113.217,20836.0,1150.4504,-93100237.2075,-92907164.0
32,Paper,Paper,19.07048,USD,IDEALPRO,32.0,,,1.0,108.355,1000000.0,0.0,-503.07048,BOT,USD,JPY,20160407 07:15:07 EST,,-484.0,19726.281984,395864.0,108.3,20352.0,-503.07048,19726.281984,20352.0
33,Paper,Paper,19.089488,USD,IDEALPRO,33.0,,,1.0,108.463,1000000.0,-1000000.0,-19.089488,SLD,USD,JPY,20160407 08:24:56 EST,,0.0,19707.192496,-558610.4,108.463,20352.0,-19.089488,-78756759.3675,-78563648.0
34,Paper,Paper,19.936752,USD,IDEALPRO,34.0,,,1.0,113.277,1000000.0,1000000.0,-19.936752,BOT,CHF,JPY,20160407 08:25:00 EST,,0.0,19687.255744,-1555448.0,113.277,20352.0,-19.936752,18105911.8957,18500352.0
