permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,86.013,100000.0,-100000.0,-2.0,SLD,CAD,JPY,20160401 07:12:00 EST,,0.0,19998.0,324308.56,86.013,20000.0,-2.0
2,Paper,Paper,2.8208312,USD,IDEALPRO,2.0,,,1.0,160.2745,100000.0,100000.0,-2.8208312,BOT,GBP,JPY,20160401 07:12:00 EST,,0.0,19995.1791688,183267.0,160.2745,20000.0,-2.8208312
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,85.6445,100000.0,0.0,322.28,BOT,CAD,JPY,20160401 07:15:00 EST,,324.28,20317.4591688,258634.16,86.013,20324.28,322.28
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,85.449,100000.0,-100000.0,-2.0,SLD,CAD,JPY,20160401 07:20:00 EST,,0.0,20315.4591688,183439.04,85.449,20324.28,-2.0
5,Paper,Paper,2.8204,USD,IDEALPRO,5.0,,,1.0,160.25,100000.0,200000.0,-2.8204,BOT,GBP,JPY,20160401 07:20:00 EST,,0.0,20312.6387688,42419.04,160.26225,20324.28,-2.8204
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,85.81,100000.0,0.0,-319.68,BOT,CAD,JPY,20160401 07:21:00 EST,,-317.68,19992.9587688,117931.84,85.449,20006.6,-319.68
7,Paper,Paper,2.7992272,USD,IDEALPRO,7.0,,,1.0,159.047,100000.0,100000.0,-1072.2192272,SLD,GBP,JPY,20160401 07:21:00 EST,,-1069.42,18920.7395416,257893.2,160.26225,18937.18,-1072.2192272
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,85.9095,100000.0,-100000.0,-2.0,SLD,CAD,JPY,20160401 08:31:00 EST,,0.0,18918.7395416,182292.84,85.9095,18937.18,-2.0
9,Paper,Paper,2.8021488,USD,IDEALPRO,9.0,,,1.0,159.213,100000.0,200000.0,-2.8021488,BOT,GBP,JPY,20160401 08:31:00 EST,,0.0,18915.9373928,42185.4,159.737625,18937.18,-2.8021488
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,85.826,100000.0,0.0,71.48,BOT,CAD,JPY,20160401 08:32:00 EST,,73.48,18987.4173928,117712.28,85.9095,19010.66,71.48
11,Paper,Paper,2.7991568,USD,IDEALPRO,11.0,,,1.0,159.043,100000.0,100000.0,-614.0691568,SLD,GBP,JPY,20160401 08:32:00 EST,,-611.27,18373.348236,257670.12,159.737625,18399.39,-614.0691568
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,85.751,100000.0,-100000.0,-2.0,SLD,CAD,JPY,20160401 09:40:00 EST,,0.0,18371.348236,182209.24,85.751,18399.39,-2.0
13,Paper,Paper,2.794528,USD,IDEALPRO,13.0,,,1.0,158.78,100000.0,200000.0,-2.794528,BOT,GBP,JPY,20160401 09:40:00 EST,,0.0,18368.553708,42482.84,159.2588125,18399.39,-2.794528
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,85.704,100000.0,0.0,39.36,BOT,CAD,JPY,20160403 17:26:00 EST,,41.36,18407.913708,117902.36,85.751,18440.75,39.36
15,Paper,Paper,5.5874544,USD,IDEALPRO,15.0,,,1.0,158.7345,200000.0,0.0,-928.3774544,SLD,GBP,JPY,20160403 17:26:00 EST,,-922.79,17479.5362536,397275.08,159.2588125,17517.96,-928.3774544
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,85.704,100000.0,-100000.0,-2.0,SLD,CAD,JPY,20160403 17:27:00 EST,,0.0,17477.5362536,321855.56,85.704,17517.96,-2.0
17,Paper,Paper,2.7912456,USD,IDEALPRO,17.0,,,1.0,158.5935,100000.0,100000.0,-2.7912456,BOT,GBP,JPY,20160403 17:27:00 EST,,0.0,17474.745008,182293.28,158.5935,17517.96,-2.7912456
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,85.4645,100000.0,0.0,208.76,BOT,CAD,JPY,20160403 18:04:00 EST,,210.76,17683.505008,257502.04,85.704,17728.72,208.76
19,Paper,Paper,2.78696,USD,IDEALPRO,19.0,,,1.0,158.35,100000.0,0.0,-217.06696,SLD,GBP,JPY,20160403 18:04:00 EST,,-214.28,17466.438048,396850.04,158.5935,17514.44,-217.06696
