symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
AUDJPY,AUD,,20000.0,20000.0,79.3075,79.3075,14282.1,2.0,4.75,-38.87,-30.87,Paper,JPY,6.75
CHFJPY,CHF,,-20000.0,-20000.0,111.283,111.283,20024.28,2.0,4.66,71.2,79.2,Paper,JPY,6.66
