trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance
1.0,-0.84646,,,,0.0,,BTCUSD_bitfinexUSD,short,,20160411 17:08:09 EST,open,20160411 17:08:09 EST,423.23,,,0.0,2.0,,BTCUSD_bitfinexUSD,,0.0,-2.0,USD,99999.15354,0.84646,1999153.54,99998.30708,100000.0,100000.0
2.0,-0.84402,,,,0.0,,BTCUSD_bitstampUSD,long,,20160411 17:08:29 EST,open,20160411 17:08:29 EST,422.01,,,0.0,2.0,,BTCUSD_bitstampUSD,,0.0,2.0,USD,99998.30952,0.84402,1998309.52,99994.80086,99998.18,100000.0
