Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 11:04:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 11:04:00 EST,paperUSD,19996.057952,20000.0,202897.6,0,-3.942048,0.0,USD
20160401 11:11:00 EST,paperUSD,20010.337952,20016.28,301432.52,0,10.337952,16.28,USD
20160401 11:11:00 EST,paperUSD,20008.2846216,20016.28,198766.0,0,8.2846216,16.28,USD
20160401 11:14:00 EST,paperUSD,20006.2846216,20016.28,99900.64,0,6.2846216,16.28,USD
20160401 11:14:00 EST,paperUSD,20005.1113088,20017.16,202566.28,0,5.1113088,17.16,USD
20160401 11:15:00 EST,paperUSD,19877.2713088,19891.32,301400.4,0,-122.7286912,-108.68,USD
20160401 11:15:00 EST,paperUSD,19875.2206624,19891.32,198868.08,0,-124.7793376,-108.68,USD
20160404 04:13:00 EST,paperUSD,19873.2206624,19891.32,100657.0,0,-126.7793376,-108.68,USD
20160404 04:13:00 EST,paperUSD,20165.975912,20186.12,-1580.52,0,165.975912,186.12,USD
20160404 04:16:00 EST,paperUSD,20357.575912,20379.72,96685.56,0,357.575912,379.72,USD
20160404 04:16:00 EST,paperUSD,20420.6498592,20444.84,198988.2,0,420.6498592,444.84,USD
20160404 04:17:00 EST,paperUSD,20418.6498592,20444.84,100771.84,0,418.6498592,444.84,USD
20160404 04:17:00 EST,paperUSD,20414.5562224,20444.84,-103910.0,0,414.5562224,444.84,USD
20160404 07:47:00 EST,paperUSD,20552.6962224,20584.98,-5712.12,0,552.6962224,584.98,USD
20160404 07:47:00 EST,paperUSD,20003.3082043,20039.6733339,198355.48,0,3.30820432002,39.67333392,USD
