Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 08:31:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 08:31:00 EST,paperUSD,19998.0,20000.0,324331.44,0,-2.0,0.0,USD
20160401 08:31:00 EST,paperUSD,19986.7247008,20000.0,-239433.52,0,-13.2752992,0.0,USD
20160401 08:32:00 EST,paperUSD,20452.0047008,20467.28,-314634.8,0,452.0047008,467.28,USD
20160401 08:32:00 EST,paperUSD,19468.0055,19486.08,-174674.76,0,-531.9945,-513.92,USD
20160401 09:40:00 EST,paperUSD,19763.4455,19783.52,-99176.04,0,-236.5545,-216.48,USD
20160401 09:40:00 EST,paperUSD,19760.6459296,19783.52,-239154.56,0,-239.3540704,-216.48,USD
20160403 17:26:00 EST,paperUSD,19924.9659296,19949.84,-163786.96,0,-75.0340704,-50.16,USD
20160403 17:26:00 EST,paperUSD,15997.7882048,16033.84,395099.28,0,-4002.2117952,-3966.16,USD
20160403 17:27:00 EST,paperUSD,15995.7882048,16033.84,319643.24,0,-4004.2117952,-3966.16,USD
20160403 17:27:00 EST,paperUSD,15992.990984,16033.84,179782.2,0,-4007.009016,-3966.16,USD
20160403 18:04:00 EST,paperUSD,16069.750984,16112.6,255159.48,0,-3930.249016,-3887.4,USD
20160403 18:04:00 EST,paperUSD,15936.716368,15982.36,394890.28,0,-4063.283632,-4017.64,USD
