permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
11,Paper,Paper,22.09856,USD,IDEALPRO,11.0,,,1.0,125.56,1000000.0,0.0,470.70144,BOT,EUR,JPY,20160405 13:38:39 EST,,492.8,20251.250384,-338205.6,125.616,20457.6,470.70144,,
12,Paper,Paper,14.731728,USD,IDEALPRO,12.0,,,1.0,83.703,1000000.0,0.0,-331.531728,SLD,CAD,JPY,20160405 13:38:40 EST,,-316.8,19919.718656,398380.8,83.739,20140.8,-331.531728,,
13,Paper,Paper,14.731552,USD,IDEALPRO,13.0,,,1.0,83.702,1000000.0,1000000.0,-14.731552,BOT,CAD,JPY,20160406 09:50:43 EST,,0.0,19904.987104,-338196.8,83.702,20140.8,-14.731552,,
14,Paper,Paper,22.061248,USD,IDEALPRO,14.0,,,1.0,125.348,1000000.0,-1000000.0,-22.061248,SLD,EUR,JPY,20160406 09:51:15 EST,,0.0,19882.925856,-1441259.2,125.348,20140.8,-22.061248,,
15,Paper,Paper,22.041888,USD,IDEALPRO,15.0,,,1.0,125.238,1000000.0,0.0,945.958112,BOT,EUR,JPY,20160406 10:37:23 EST,,968.0,20828.883968,-339164.8,125.348,21108.8,945.958112,,
16,Paper,Paper,14.717824,USD,IDEALPRO,16.0,,,1.0,83.624,1000000.0,0.0,-701.117824,SLD,CAD,JPY,20160406 10:37:53 EST,,-686.4,20127.766144,396726.4,83.702,20422.4,-701.117824,,
17,Paper,Paper,22.04224,USD,IDEALPRO,17.0,,,1.0,125.24,1000000.0,-1000000.0,-22.04224,SLD,EUR,JPY,20160406 11:57:34 EST,,0.0,20105.723904,-705385.6,125.24,20422.4,-22.04224,,
18,Paper,Paper,14.761296,USD,IDEALPRO,18.0,,,1.0,83.871,1000000.0,1000000.0,-14.761296,BOT,CAD,JPY,20160406 11:57:36 EST,,0.0,20090.962608,-1443450.4,83.871,20422.4,-14.761296,,
19,Paper,Paper,21.977824,USD,IDEALPRO,19.0,,,1.0,124.874,1000000.0,0.0,3198.822176,BOT,EUR,JPY,20160406 14:10:31 EST,,3220.8,23289.784784,-344559.2,125.24,23643.2,3198.822176,,
20,Paper,Paper,14.695824,USD,IDEALPRO,20.0,,,1.0,83.499,1000000.0,0.0,-3288.295824,SLD,CAD,JPY,20160406 14:10:32 EST,,-3273.6,20001.48896,390232.0,83.871,20369.6,-3288.295824,,
21,Paper,Paper,21.986448,USD,IDEALPRO,21.0,,,1.0,124.923,1000000.0,-1000000.0,-21.986448,SLD,EUR,JPY,20160406 14:11:33 EST,,0.0,19979.502512,-709090.4,124.923,20369.6,-21.986448,,
22,Paper,Paper,14.69952,USD,IDEALPRO,22.0,,,1.0,83.52,1000000.0,1000000.0,-14.69952,BOT,CAD,JPY,20160406 14:11:34 EST,,0.0,19964.802992,-1444066.4,83.52,20369.6,-14.69952,,
23,Paper,Paper,22.020416,USD,IDEALPRO,23.0,,,1.0,125.116,1000000.0,0.0,-1720.420416,BOT,EUR,JPY,20160406 15:44:26 EST,,-1698.4,18244.382576,-343045.6,124.923,18671.2,-1720.420416,,
24,Paper,Paper,14.743344,USD,IDEALPRO,24.0,,,1.0,83.769,1000000.0,0.0,2176.456656,SLD,CAD,JPY,20160406 15:44:29 EST,,2191.2,20420.839232,394121.6,83.52,20862.4,2176.456656,,
25,Paper,Paper,22.018128,USD,IDEALPRO,25.0,,,1.0,125.103,1000000.0,-1000000.0,-22.018128,SLD,EUR,JPY,20160406 15:45:32 EST,,0.0,20398.821104,-706784.8,125.103,20862.4,-22.018128,,
26,Paper,Paper,14.744576,USD,IDEALPRO,26.0,,,1.0,83.776,1000000.0,1000000.0,-14.744576,BOT,CAD,JPY,20160406 15:46:03 EST,,0.0,20384.076528,-1444013.6,83.776,20862.4,-14.744576,,
27,Paper,Paper,14.7444,USD,IDEALPRO,27.0,,,1.0,83.775,1000000.0,0.0,-23.5444,SLD,CAD,JPY,20160406 15:48:36 EST,,-8.80000000004,20360.532128,-706793.6,83.776,20853.6,-23.5444,,
28,Paper,Paper,22.015664,USD,IDEALPRO,28.0,,,1.0,125.089,1000000.0,0.0,101.184336,BOT,EUR,JPY,20160406 15:49:07 EST,,123.2,20461.716464,393989.6,125.103,20976.8,101.184336,,
29,Paper,Paper,21.877856,USD,IDEALPRO,29.0,,,1.0,124.306,1000000.0,-1000000.0,-21.877856,SLD,EUR,JPY,20160407 01:55:39 EST,,0.0,20439.838608,-699903.2,124.306,20976.8,-21.877856,-30558945.9214,-30339023.2
30,Paper,Paper,14.694768,USD,IDEALPRO,30.0,,,1.0,83.493,1000000.0,1000000.0,-14.694768,BOT,CAD,JPY,20160407 01:55:43 EST,,0.0,20425.14384,-1434641.6,83.493,20976.8,-14.694768,-21818086.0562,-21451023.2
31,Paper,Paper,21.849872,USD,IDEALPRO,31.0,,,1.0,124.147,1000000.0,0.0,1377.350128,BOT,EUR,JPY,20160407 03:25:46 EST,,1399.2,21802.493968,-342148.0,124.306,22376.0,1377.350128,8762677.05397,8910376.0
32,Paper,Paper,14.65992,USD,IDEALPRO,32.0,,,1.0,83.295,1000000.0,0.0,-1757.05992,SLD,CAD,JPY,20160407 03:25:49 EST,,-1742.4,20045.434048,390848.0,83.493,20633.6,-1757.05992,20045.434048,20633.6
33,Paper,Paper,14.654112,USD,IDEALPRO,33.0,,,1.0,83.262,1000000.0,1000000.0,-14.654112,BOT,CAD,JPY,20160408 04:14:26 EST,,0.0,20030.779936,-341857.6,83.262,20633.6,-14.654112,29088905.3399,29236633.6
34,Paper,Paper,21.821008,USD,IDEALPRO,34.0,,,1.0,123.983,1000000.0,-1000000.0,-21.821008,SLD,EUR,JPY,20160408 04:14:59 EST,,0.0,20008.958928,-1432908.0,123.983,20633.6,-21.821008,-29914502.2411,-29547366.4
35,Paper,Paper,14.653056,USD,IDEALPRO,35.0,,,1.0,83.256,1000000.0,0.0,-67.453056,SLD,CAD,JPY,20160408 04:15:37 EST,,-52.8,19941.505872,-700255.2,83.262,20580.8,-67.453056,-58983444.2541,-58763419.2
36,Paper,Paper,21.816432,USD,IDEALPRO,36.0,,,1.0,123.957,1000000.0,0.0,206.983568,BOT,EUR,JPY,20160408 04:16:09 EST,,228.8,20148.48944,390566.4,123.983,20809.6,206.983568,20148.48944,20809.6
37,Paper,Paper,14.657808,USD,IDEALPRO,37.0,,,1.0,83.283,1000000.0,1000000.0,-14.657808,BOT,CAD,JPY,20160408 04:17:41 EST,,0.0,20133.831632,-342324.0,83.283,20809.6,-14.657808,27241008.3916,27388809.6
38,Paper,Paper,21.824,USD,IDEALPRO,38.0,,,1.0,124.0,1000000.0,-1000000.0,-21.824,SLD,EUR,JPY,20160408 04:18:14 EST,,0.0,20112.007632,-1433524.0,124.0,20809.6,-21.824,-30266399.1924,-29899190.4
39,Paper,Paper,21.77032,USD,IDEALPRO,39.0,,,1.0,123.695,1000000.0,0.0,2662.22968,BOT,EUR,JPY,20160408 05:56:29 EST,,2684.0,22774.237312,-345008.0,124.0,23493.6,2662.22968,27243648.7973,27391493.6
40,Paper,Paper,14.620496,USD,IDEALPRO,40.0,,,1.0,83.071,1000000.0,0.0,-1880.220496,SLD,CAD,JPY,20160408 05:56:30 EST,,-1865.6,20894.016816,386016.8,83.283,21628.0,-1880.220496,20894.016816,21628.0
41,Paper,Paper,21.764864,USD,IDEALPRO,41.0,,,1.0,123.664,1000000.0,-1000000.0,-21.764864,SLD,EUR,JPY,20160408 06:12:09 EST,,0.0,20872.251952,-702226.4,123.664,21628.0,-21.764864,-87054513.508,-86834372.0
42,Paper,Paper,14.621904,USD,IDEALPRO,42.0,,,1.0,83.079,1000000.0,1000000.0,-14.621904,BOT,CAD,JPY,20160408 06:12:11 EST,,0.0,20857.630048,-1433321.6,83.079,21628.0,-14.621904,-41881653.57,-41514372.0
43,Paper,Paper,21.76856,USD,IDEALPRO,43.0,,,1.0,123.685,1000000.0,0.0,-206.56856,BOT,EUR,JPY,20160408 06:13:14 EST,,-184.8,20651.061488,-344893.6,123.664,21443.2,-206.56856,45193525.6215,45341443.2
44,Paper,Paper,14.623312,USD,IDEALPRO,44.0,,,1.0,83.087,1000000.0,0.0,55.7766880001,SLD,CAD,JPY,20160408 06:13:15 EST,,70.4000000001,20706.838176,386272.0,83.079,21513.6,55.7766880001,20706.838176,21513.6
45,Paper,Paper,21.775248,USD,IDEALPRO,45.0,,,1.0,123.723,1000000.0,-1000000.0,-21.775248,SLD,EUR,JPY,20160408 09:38:01 EST,,0.0,20685.062928,-702490.4,123.723,21513.6,-21.775248,-81862700.6971,-81642486.4
46,Paper,Paper,14.688432,USD,IDEALPRO,46.0,,,1.0,83.457,1000000.0,1000000.0,-14.688432,BOT,CAD,JPY,20160408 09:38:03 EST,,0.0,20670.374496,-1436912.0,83.457,21513.6,-14.688432,-69953840.8255,-69586486.4
