Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160425 07:05:16 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160425 08:13:26 EST,paperUSD,99998.0,100000.0,1977474.4,5.2,-2.0,0.0,USD,100003.2,100007.2,7.2
20160425 08:48:12 EST,paperUSD,99984.8,99988.8,1999988.8,0.0,-15.2,-11.2,USD,99984.8,99988.8,0.0
20160425 11:35:15 EST,paperUSD,99982.8,99988.8,1977450.0,-4.6,-17.2,-11.2,USD,99978.2,99986.2,-2.6
20160502 09:42:28 EST,paperUSD,99548.8,99556.8,2000420.8,0.0,-451.2,-443.2,USD,99548.8,99556.8,0.0
20160502 10:00:48 EST,paperUSD,99546.8,99556.8,1977371.4,-28.0,-453.2,-443.2,USD,99518.8,99530.8,-26.0
20160502 10:15:37 EST,paperUSD,99511.2,99523.2,2000387.2,0.0,-488.8,-476.8,USD,99511.2,99523.2,0.0
20160503 01:26:17 EST,paperUSD,99509.2,99523.2,1977330.6,-4.4,-490.8,-476.8,USD,99504.8,99520.8,-2.4
20160503 01:52:41 EST,paperUSD,99530.6,99546.6,2000410.6,0.0,-469.4,-453.4,USD,99530.6,99546.6,0.0
20160512 17:08:07 EST,paperUSD,99528.6,99546.6,1977665.2,-5.8,-471.4,-453.4,USD,99522.8,99542.8,-3.8
20160512 17:28:17 EST,paperUSD,99519.6,99539.6,2000417.6,0.0,-480.4,-460.4,USD,99519.6,99539.6,0.0
20160513 09:51:38 EST,paperUSD,99517.6,99539.6,1977806.6,-3.2,-482.4,-460.4,USD,99514.4,99538.4,-1.2
20160513 11:32:11 EST,paperUSD,99479.4,99503.4,2000381.4,0.0,-520.6,-496.6,USD,99479.4,99503.4,0.0
20160513 14:23:54 EST,paperUSD,99477.4,99503.4,1977772.2,-4.8,-522.6,-496.6,USD,99472.6,99500.6,-2.8
20160513 15:19:06 EST,paperUSD,99454.6,99482.6,1977772.2,-5.0,-545.4,-517.4,USD,99449.6,99479.6,-3.0
20160513 16:30:25 EST,paperUSD,99428.0,99458.0,2000377.6,0.0,-572.0,-542.0,USD,99428.0,99458.0,0.0
20160515 19:13:35 EST,paperUSD,99426.0,99458.0,1977747.8,-3.4,-574.0,-542.0,USD,99422.6,99456.6,-1.4
20160515 19:17:21 EST,paperUSD,99421.0,99455.0,2000380.6,0.0,-579.0,-545.0,USD,99421.0,99455.0,0.0
