trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-15071.3725,20160323 00:05:26 EST,20160323 00:05:26 EST,20160323 00:05:26 EST,374.225,,BTCUSD,short,,20160323 00:03:23 EST,closed,20160323 00:03:23 EST,374.5899,,,1.0,1.0,,BTCUSD,,3649.0,1.0,4928.6275,18720.3725,396351.0,23649.0
2.0,-24646.375,20160323 00:13:27 EST,20160323 00:13:27 EST,20160323 00:13:27 EST,373.63,,BTCUSD,long,,20160323 00:05:26 EST,closed,20160323 00:05:26 EST,374.225,,,1.0,1.0,,BTCUSD,,-5950.0,-1.0,-19717.7475,18696.375,390401.0,17699.0
3.0,-17378.25,20160323 00:15:27 EST,20160323 00:15:27 EST,20160323 00:15:27 EST,373.5,,BTCUSD,short,,20160323 00:13:27 EST,closed,20160323 00:13:27 EST,373.63,,,1.0,1.0,,BTCUSD,,1300.0,1.0,-37095.9975,18678.25,389101.0,18999.0
4.0,-10345.875,20160323 00:25:41 EST,20160323 00:25:41 EST,20160323 00:25:41 EST,374.335,,BTCUSD,long,,20160323 00:15:27 EST,closed,20160323 00:15:27 EST,373.5,,,1.0,1.0,,BTCUSD,,8350.0,-1.0,-47441.8725,18695.875,397451.0,27349.0
5.0,-9543.875,20160323 00:38:19 EST,20160323 00:38:19 EST,20160323 00:38:19 EST,373.42,,BTCUSD,short,,20160323 00:25:41 EST,closed,20160323 00:25:41 EST,374.335,,,1.0,1.0,,BTCUSD,,9150.0,1.0,-56985.7475,18693.875,388301.0,36499.0
6.0,-7798.25,20160323 00:47:02 EST,20160323 00:47:02 EST,20160323 00:47:02 EST,374.51,,BTCUSD,long,,20160323 00:38:19 EST,closed,20160323 00:38:19 EST,373.42,,,1.0,1.0,,BTCUSD,,10900.0,-1.0,-64783.9975,18698.25,399201.0,47399.0
7.0,-9201.75,20160323 00:51:21 EST,20160323 00:51:21 EST,20160323 00:51:21 EST,373.56,,BTCUSD,short,,20160323 00:47:02 EST,closed,20160323 00:47:02 EST,374.51,,,1.0,1.0,,BTCUSD,,9500.0,1.0,-73985.7475,18701.75,389701.0,56899.0
8.0,-8304.0,20160323 00:53:32 EST,20160323 00:53:32 EST,20160323 00:53:32 EST,374.6,,BTCUSD,long,,20160323 00:51:21 EST,closed,20160323 00:51:21 EST,373.56,,,1.0,1.0,,BTCUSD,,10400.0,-1.0,-82289.7475,18704.0,400101.0,67299.0
9.0,-8153.625,20160323 00:55:45 EST,20160323 00:55:45 EST,20160323 00:55:45 EST,373.545,,BTCUSD,short,,20160323 00:53:32 EST,closed,20160323 00:53:32 EST,374.6,,,1.0,1.0,,BTCUSD,,10550.0,1.0,-90443.3725,18703.625,389551.0,77849.0
10.0,-14338.125,20160323 00:57:58 EST,20160323 00:57:58 EST,20160323 00:57:58 EST,373.98,,BTCUSD,long,,20160323 00:55:45 EST,closed,20160323 00:55:45 EST,373.545,,,1.0,1.0,,BTCUSD,,4350.0,-1.0,-104781.4975,18688.125,393901.0,82199.0
11.0,-15390.75,20160323 01:02:22 EST,20160323 01:02:22 EST,20160323 01:02:22 EST,373.65,,BTCUSD,short,,20160323 00:57:58 EST,closed,20160323 00:57:58 EST,373.98,,,1.0,1.0,,BTCUSD,,3300.0,1.0,-120172.2475,18690.75,390601.0,85499.0
12.0,-9705.0,20160323 01:04:30 EST,20160323 01:04:30 EST,20160323 01:04:30 EST,374.55,,BTCUSD,long,,20160323 01:02:22 EST,closed,20160323 01:02:22 EST,373.65,,,1.0,1.0,,BTCUSD,,9000.0,-1.0,-129877.2475,18705.0,399601.0,94499.0
13.0,-10355.6225,20160323 01:06:42 EST,20160323 01:06:42 EST,20160323 01:06:42 EST,373.7149,,BTCUSD,short,,20160323 01:04:30 EST,closed,20160323 01:04:30 EST,374.55,,,1.0,1.0,,BTCUSD,,8351.0,1.0,-140232.87,18706.6225,391250.0,102850.0
14.0,-11552.6225,20160323 01:13:14 EST,20160323 01:13:14 EST,20160323 01:13:14 EST,374.43,,BTCUSD,long,,20160323 01:06:42 EST,closed,20160323 01:06:42 EST,373.7149,,,1.0,1.0,,BTCUSD,,7151.0,-1.0,-151785.4925,18703.6225,398401.0,110001.0
15.0,-14160.125,20160323 01:15:25 EST,20160323 01:15:25 EST,20160323 01:15:25 EST,373.975,,BTCUSD,short,,20160323 01:13:14 EST,closed,20160323 01:13:14 EST,374.43,,,1.0,1.0,,BTCUSD,,4550.0,1.0,-165945.6175,18710.125,393851.0,114551.0
16.0,-12215.0,20160323 01:17:35 EST,20160323 01:17:35 EST,20160323 01:17:35 EST,374.625,,BTCUSD,long,,20160323 01:15:25 EST,closed,20160323 01:15:25 EST,373.975,,,1.0,1.0,,BTCUSD,,6500.0,-1.0,-178160.6175,18715.0,400351.0,121051.0
17.0,-9508.25,20160323 01:19:46 EST,20160323 01:19:46 EST,20160323 01:19:46 EST,373.705,,BTCUSD,short,,20160323 01:17:35 EST,closed,20160323 01:17:35 EST,374.625,,,1.0,1.0,,BTCUSD,,9200.0,1.0,-187668.8675,18708.25,391151.0,130251.0
18.0,-9308.75,20160323 01:22:02 EST,20160323 01:22:02 EST,20160323 01:22:02 EST,374.645,,BTCUSD,long,,20160323 01:19:46 EST,closed,20160323 01:19:46 EST,373.705,,,1.0,1.0,,BTCUSD,,9400.0,-1.0,-196977.6175,18708.75,400551.0,139651.0
19.0,-7404.0,20160323 01:24:19 EST,20160323 01:24:19 EST,20160323 01:24:19 EST,373.515,,BTCUSD,short,,20160323 01:22:02 EST,closed,20160323 01:22:02 EST,374.645,,,1.0,1.0,,BTCUSD,,11300.0,1.0,-204381.6175,18704.0,389251.0,150951.0
20.0,-7005.0,20160323 01:26:35 EST,20160323 01:26:35 EST,20160323 01:26:35 EST,374.685,,BTCUSD,long,,20160323 01:24:19 EST,closed,20160323 01:24:19 EST,373.515,,,1.0,1.0,,BTCUSD,,11700.0,-1.0,-211386.6175,18705.0,400951.0,162651.0
21.0,-19085.125,20160323 01:33:10 EST,20160323 01:33:10 EST,20160323 01:33:10 EST,374.72,,BTCUSD,short,,20160323 01:26:35 EST,closed,20160323 01:26:35 EST,374.685,,,1.0,1.0,,BTCUSD,,-350.0,1.0,-230471.7425,18735.125,401301.0,162301.0
