permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,0.8082,20000.0,-20000.0,-2.0,SLD,EUR,GBP,20160410 17:15:27 EST,,0.0,99998.0,1977200.678,100011.5155,0.8082,100015.5155,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,0.80744,40000.0,20000.0,19.4396,BOT,EUR,GBP,20160410 19:02:21 EST,,21.4396,100017.4396,1977200.678,100020.2353,0.80744,100026.2353,100021.4396,19.4396
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,0.80731,40000.0,-20000.0,-5.6673,SLD,EUR,GBP,20160410 22:32:05 EST,,-3.6673,100011.7723,1977200.678,100000.1809,0.80731,100008.1809,100017.7723,-5.6673
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.80744,40000.0,20000.0,-5.6673,BOT,EUR,GBP,20160410 22:59:50 EST,,-3.6673,100006.105,1977200.678,100008.9007,0.80744,100018.9007,100014.105,-5.6673
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.80731,40000.0,-20000.0,-5.6673,SLD,EUR,GBP,20160411 07:00:30 EST,,-3.6673,100000.4377,1977200.678,99988.8463,0.80731,100000.8463,100010.4377,-5.6673
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.80744,40000.0,20000.0,-5.6673,BOT,EUR,GBP,20160411 07:01:01 EST,,-3.6673,99994.7704,1977200.678,99997.5661,0.80744,100011.5661,100006.7704,-5.6673
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,0.80731,40000.0,-20000.0,-5.6673,SLD,EUR,GBP,20160412 07:29:30 EST,,-3.6673,99989.1031,1977200.678,99977.5117,0.80731,99993.5117,100003.1031,-5.6673
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,0.80744,40000.0,20000.0,-5.6673,BOT,EUR,GBP,20160412 07:41:10 EST,,-3.6673,99983.4358,1977200.678,99986.2315,0.80744,100004.2315,99999.4358,-5.6673
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,0.80744,20000.0,40000.0,-2.0,BOT,EUR,GBP,20160412 08:43:34 EST,,0.0,99981.4358,1954422.7956,99989.0272,0.80744,100009.0272,99999.4358,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,0.80731,20000.0,20000.0,-5.6673,SLD,EUR,GBP,20160412 09:15:50 EST,,-3.6673,99975.7685,1977197.0107,99978.5642,0.80744,100000.5642,99995.7685,-5.6673
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.80731,40000.0,-20000.0,-5.6673,SLD,EUR,GBP,20160412 09:37:25 EST,,-3.6673,99970.1012,1977197.0107,99958.5098,0.80731,99982.5098,99992.1012,-5.6673
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,0.80744,60000.0,40000.0,-5.6673,BOT,EUR,GBP,20160412 10:17:40 EST,,-3.6673,99964.4339,1954419.1283,99972.0253,0.80744,99998.0253,99988.4339,-5.6673
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,0.80731,20000.0,20000.0,-5.6673,SLD,EUR,GBP,20160412 10:27:14 EST,,-3.6673,99958.7666,1977193.3434,99961.5623,0.80744,99989.5623,99984.7666,-5.6673
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,0.80744,20000.0,40000.0,-2.0,BOT,EUR,GBP,20160412 10:37:49 EST,,0.0,99956.7666,1954415.461,99964.358,0.80744,99994.358,99984.7666,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,0.80731,20000.0,20000.0,-5.6673,SLD,EUR,GBP,20160412 11:11:06 EST,,-3.6673,99951.0993,1977189.6761,99953.895,0.80744,99985.895,99981.0993,-5.6673
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,0.80731,40000.0,-20000.0,-5.6673,SLD,EUR,GBP,20160412 11:43:50 EST,,-3.6673,99945.432,1977189.6761,99933.8406,0.80731,99967.8406,99977.432,-5.6673
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,0.80731,20000.0,-40000.0,-2.0,SLD,EUR,GBP,20160412 14:10:47 EST,,0.0,99943.432,1954415.461,99922.2492,0.80731,99958.2492,99977.432,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,0.80744,20000.0,-20000.0,-5.6673,BOT,EUR,GBP,20160412 14:33:32 EST,,-3.6673,99937.7647,1977193.3434,99926.1733,0.80731,99964.1733,99973.7647,-5.6673
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,0.80744,40000.0,20000.0,-5.6673,BOT,EUR,GBP,20160412 15:19:16 EST,,-3.6673,99932.0974,1977193.3434,99934.8931,0.80744,99974.8931,99970.0974,-5.6673
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,0.7984,40000.0,-20000.0,-257.0184,SLD,EUR,GBP,20160412 15:53:31 EST,,-255.0184,99675.079,1977193.3434,99671.3864,0.7984,99713.3864,99715.079,-257.0184
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,0.79833,40000.0,20000.0,-0.0252999999996,BOT,EUR,GBP,20160412 16:04:09 EST,,1.9747,99675.0537,1977193.3434,99672.7716,0.79833,99716.7716,99717.0537,-0.0252999999996
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,0.79821,40000.0,-20000.0,-5.3852,SLD,EUR,GBP,20160412 16:17:48 EST,,-3.3852,99669.6685,1977193.3434,99665.9759,0.79821,99711.9759,99713.6685,-5.3852
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,0.79818,40000.0,20000.0,-1.1537,BOT,EUR,GBP,20160412 16:30:27 EST,,0.846300000002,99668.5148,1977193.3434,99665.1043,0.79818,99713.1043,99714.5148,-1.1537
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,0.79771,40000.0,-20000.0,-15.2587,SLD,EUR,GBP,20160412 16:42:02 EST,,-13.2587,99653.2561,1977193.3434,99649.5635,0.79771,99699.5635,99701.2561,-15.2587
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,0.79804,40000.0,20000.0,-11.3093,BOT,EUR,GBP,20160412 17:49:47 EST,,-9.3093,99641.9468,1977193.3434,99638.2542,0.79804,99690.2542,99691.9468,-11.3093
