Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160530 09:08:38 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160530 11:34:27 EST,paperUSD,98600.036,98610.0,2498200.0,0,-1399.964,-1390.0,USD,98600.036,98610.0,0
20160531 06:44:26 EST,paperUSD,97560.0646,97580.0,2996770.0,0,-2439.9354,-2420.0,USD,97560.0646,97580.0,0
20160531 10:29:28 EST,paperUSD,95850.0908,95880.0,3495460.0,0,-4149.9092,-4120.0,USD,95850.0908,95880.0,0
