symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#Holland25,#Holland25,,2.0,2.0,433.14,433.14,0.0,2.0,0.0,-5820.0,-5610.0,Paper,USD,
