symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
#Euro50,open,short,2.0,0.0,3039.6,0.0,-6.0792,0.0,6.0792,58.0,,,,,#Euro50,,20160602 00:48:51 EST,20160602 00:48:51 EST,-2.0,USD,,,83314.6602,18659070.0,83660.0
