permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,1.12133,10000.0,-10000.0,-2.0,SLD,EUR,USD,20160322 07:04:30 EST,,0.0,19998.0,388786.7,1.12133,20000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.12103,20000.0,10000.0,1.0,BOT,EUR,USD,20160322 07:14:38 EST,,3.0,19999.0,388786.7,1.12103,20003.0,1.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.12192,20000.0,-10000.0,6.9,SLD,EUR,USD,20160322 07:45:43 EST,,8.9,20005.9,388786.7,1.12192,20011.9,6.9
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,1.12242,20000.0,10000.0,-7.0,BOT,EUR,USD,20160322 08:43:52 EST,,-5.0,19998.9,388786.7,1.12242,20006.9,-7.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,1.12256,20000.0,-10000.0,-0.6,SLD,EUR,USD,20160322 08:53:46 EST,,1.4,19998.3,388786.7,1.12256,20008.3,-0.6
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,1.12139,20000.0,10000.0,9.7,BOT,EUR,USD,20160322 09:14:14 EST,,11.7,20008.0,388786.7,1.12139,20020.0,9.7
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,1.12109,20000.0,-10000.0,-5.0,SLD,EUR,USD,20160322 09:23:33 EST,,-3.0,20003.0,388786.7,1.12109,20017.0,-5.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,1.12236,20000.0,10000.0,-14.7,BOT,EUR,USD,20160322 09:33:06 EST,,-12.7,19988.3,388786.7,1.12236,20004.3,-14.7
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,1.12269,20000.0,-10000.0,1.3,SLD,EUR,USD,20160322 09:41:25 EST,,3.3,19989.6,388786.7,1.12269,20007.6,1.3
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,1.12203,20000.0,10000.0,4.6,BOT,EUR,USD,20160322 10:10:00 EST,,6.6,19994.2,388786.7,1.12203,20014.2,4.6
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,1.12357,20000.0,-10000.0,13.4,SLD,EUR,USD,20160322 10:38:41 EST,,15.4,20007.6,388786.7,1.12357,20029.6,13.4
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,1.12382,20000.0,10000.0,-4.5,BOT,EUR,USD,20160322 10:50:19 EST,,-2.5,20003.1,388786.7,1.12382,20027.1,-4.5
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,1.12258,20000.0,-10000.0,-14.4,SLD,EUR,USD,20160322 11:15:41 EST,,-12.4,19988.7,388786.7,1.12258,20014.7,-14.4
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,1.12255,20000.0,10000.0,-1.7,BOT,EUR,USD,20160322 11:25:47 EST,,0.3,19987.0,388786.7,1.12255,20015.0,-1.7
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,1.12241,20000.0,-10000.0,-3.4,SLD,EUR,USD,20160322 12:01:41 EST,,-1.4,19983.6,388786.7,1.12241,20013.6,-3.4
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,1.1206,20000.0,10000.0,16.1,BOT,EUR,USD,20160322 12:45:17 EST,,18.1,19999.7,388786.7,1.1206,20031.7,16.1
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,1.121,20000.0,-10000.0,2.0,SLD,EUR,USD,20160322 12:53:23 EST,,4.0,20001.7,388786.7,1.121,20035.7,2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,1.12168,20000.0,10000.0,-8.8,BOT,EUR,USD,20160322 13:35:17 EST,,-6.8,19992.9,388786.7,1.12168,20028.9,-8.8
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,1.12186,20000.0,-10000.0,-0.199999999999,SLD,EUR,USD,20160322 14:03:37 EST,,1.8,19992.7,388786.7,1.12186,20030.7,-0.199999999999
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,1.12192,20000.0,10000.0,-2.6,BOT,EUR,USD,20160322 17:28:43 EST,,-0.599999999999,19990.1,388786.7,1.12192,20030.1,-2.6
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,1.12141,20000.0,-10000.0,-7.1,SLD,EUR,USD,20160322 17:55:04 EST,,-5.1,19983.0,388786.7,1.12141,20025.0,-7.1
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,1.12154,20000.0,10000.0,-3.3,BOT,EUR,USD,20160322 18:13:46 EST,,-1.3,19979.7,388786.7,1.12154,20023.7,-3.3
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,1.12184,20000.0,-10000.0,1.0,SLD,EUR,USD,20160322 19:14:48 EST,,3.0,19980.7,388786.7,1.12184,20026.7,1.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,1.12231,20000.0,10000.0,-6.7,BOT,EUR,USD,20160322 19:25:18 EST,,-4.7,19974.0,388786.7,1.12231,20022.0,-6.7
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,1.12216,20000.0,-10000.0,-3.5,SLD,EUR,USD,20160322 19:35:43 EST,,-1.5,19970.5,388786.7,1.12216,20020.5,-3.5
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,1.12224,20000.0,10000.0,-2.8,BOT,EUR,USD,20160322 19:47:42 EST,,-0.799999999999,19967.7,388786.7,1.12224,20019.7,-2.8
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,1.12135,20000.0,-10000.0,-10.9,SLD,EUR,USD,20160322 20:12:05 EST,,-8.9,19956.8,388786.7,1.12135,20010.8,-10.9
