Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160404 07:29:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160404 07:29:00 EST,paperUSD,19998.0,20000.0,324641.2,0,-2.0,0.0,USD
20160404 07:29:00 EST,paperUSD,19995.9553376,20000.0,222408.08,0,-4.0446624,0.0,USD
20160404 07:45:00 EST,paperUSD,20155.4353376,20161.48,297605.4,0,155.4353376,161.48,USD
20160404 07:45:00 EST,paperUSD,20206.1896192,20214.28,399891.32,0,206.1896192,214.28,USD
20160404 07:54:00 EST,paperUSD,20204.1896192,20214.28,324666.72,0,204.1896192,214.28,USD
20160404 07:54:00 EST,paperUSD,20202.1431088,20214.28,222341.2,0,202.1431088,214.28,USD
20160404 08:15:00 EST,paperUSD,20226.1031088,20240.24,297539.84,0,226.1031088,240.24,USD
20160404 08:15:00 EST,paperUSD,20219.2166952,20235.4,399860.52,0,219.2166952,235.4,USD
20160404 10:26:00 EST,paperUSD,20217.2166952,20235.4,324767.48,0,217.2166952,235.4,USD
20160404 10:26:00 EST,paperUSD,20215.175896,20235.4,222727.52,0,215.175896,235.4,USD
20160404 10:49:00 EST,paperUSD,20119.895896,20142.12,297913.84,0,119.895896,142.12,USD
20160404 10:49:00 EST,paperUSD,20132.3748064,20156.64,399968.32,0,132.3748064,156.64,USD
20160404 12:18:00 EST,paperUSD,20130.3748064,20156.64,324702.8,0,130.3748064,156.64,USD
20160404 12:18:00 EST,paperUSD,20128.3317544,20156.64,222550.2,0,128.3317544,156.64,USD
20160404 12:29:00 EST,paperUSD,20231.0517544,20261.36,297711.0,0,231.0517544,261.36,USD
20160404 12:29:00 EST,paperUSD,20148.4903128,20180.84,399783.08,0,148.4903128,180.84,USD
