Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:35:30 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:35:30 EST,paperUSD,19984.748544,20000.0,-362572.8,0,-15.251456,0.0,USD
20160330 14:45:18 EST,paperUSD,20471.087056,20501.6,-362572.8,0,471.087056,501.6,USD
20160330 17:15:23 EST,paperUSD,19681.41008,19727.2,-362572.8,0,-318.58992,-272.8,USD
20160331 01:20:03 EST,paperUSD,16515.796112,16576.8,-362572.8,0,-3484.203888,-3423.2,USD
20160331 06:16:35 EST,paperUSD,13772.527584,13848.8,-362572.8,0,-6227.472416,-6151.2,USD
20160401 05:09:00 EST,paperUSD,14698.840224,14790.4,-362572.8,0,-5301.159776,-5209.6,USD
20160401 05:11:32 EST,paperUSD,14648.35216,14755.2,-362572.8,0,-5351.64784,-5244.8,USD
20160401 05:33:19 EST,paperUSD,14597.8648,14720.0,-362572.8,0,-5402.1352,-5280.0,USD
20160401 11:25:57 EST,paperUSD,14547.376736,14684.8,-362572.8,0,-5452.623264,-5315.2,USD
20160401 11:42:37 EST,paperUSD,14496.889376,14649.6,-362572.8,0,-5503.110624,-5350.4,USD
20160401 17:36:10 EST,paperUSD,14446.401312,14614.4,-362572.8,0,-5553.598688,-5385.6,USD
20160404 06:01:41 EST,paperUSD,1926.563344,2109.6,-362572.8,0,-18073.436656,-17890.4,USD
20160404 20:33:50 EST,paperUSD,8150.85016,8348.8,-362572.8,0,-11849.14984,-11651.2,USD
20160404 21:02:20 EST,paperUSD,8373.532224,8586.4,-362572.8,0,-11626.467776,-11413.6,USD
20160404 21:32:22 EST,paperUSD,8974.626608,9202.4,-362572.8,0,-11025.373392,-10797.6,USD
20160404 22:02:20 EST,paperUSD,7877.34264,8120.0,-362572.8,0,-12122.65736,-11880.0,USD
