symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
GBPUSD,GBP,,20000.0,20000.0,1.44685,1.44685,0.0,2.0,49.6,-16.4,-4.4,Paper,USD,51.6
USDCHF,USD,,20000.0,20000.0,0.97525,0.97525,0.0,2.0,-15.74706,-9.43626,-1.43626,Paper,CHF,-13.74706
NZDJPY,NZD,,20000.0,20000.0,76.299,76.299,-13733.82,2.0,-6.86,-2.0,0.0,Paper,JPY,-4.86
CADJPY,CAD,,-20000.0,-20000.0,87.721,87.721,-15789.78,2.0,7.9,-2.0,0.0,Paper,JPY,9.9
EURGBP,EUR,,20000.0,20000.0,0.77695,0.77695,-22461.6245,2.0,-4.0237,-2.0,0.0,Paper,GBP,-2.0237
EURCHF,EUR,,20000.0,20000.0,1.09749,1.09749,0.0,2.0,-4.25698,-1.38244,8.61756,Paper,CHF,-2.25698
