Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160504 20:59:23 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160504 21:39:40 EST,paperUSD,98982.40998,99000.0,2879501.0,0,-1017.59002,-1000.0,USD,98982.40998,99000.0,0
20160505 01:47:46 EST,paperUSD,97964.83996,98000.0,3758002.0,0,-2035.16004,-2000.0,USD,97964.83996,98000.0,0
20160505 02:02:47 EST,paperUSD,96947.24994,97000.0,4637503.0,0,-3052.75006,-3000.0,USD,96947.24994,97000.0,0
20160505 04:43:37 EST,paperUSD,95929.67992,96000.0,5516004.0,0,-4070.32008,-4000.0,USD,95929.67992,96000.0,0
20160505 04:59:51 EST,paperUSD,94912.0899,95000.0,6395505.0,0,-5087.9101,-5000.0,USD,94912.0899,95000.0,0
20160505 06:35:18 EST,paperUSD,93894.51988,94000.0,7274006.0,0,-6105.48012,-6000.0,USD,93894.51988,94000.0,0
20160505 06:49:53 EST,paperUSD,92876.92986,93000.0,8153507.0,0,-7123.07014,-7000.0,USD,92876.92986,93000.0,0
20160505 13:30:07 EST,paperUSD,91859.35984,92000.0,9032008.0,0,-8140.64016,-8000.0,USD,91859.35984,92000.0,0
20160505 13:47:51 EST,paperUSD,90841.76982,91000.0,9911509.0,0,-9158.23018,-9000.0,USD,90841.76982,91000.0,0
20160505 15:23:34 EST,paperUSD,89824.1998,90000.0,10790010.0,0,-10175.8002,-10000.0,USD,89824.1998,90000.0,0
20160505 15:37:13 EST,paperUSD,88806.60978,89000.0,11669511.0,0,-11193.39022,-11000.0,USD,88806.60978,89000.0,0
20160505 16:58:48 EST,paperUSD,87789.03976,88000.0,12548012.0,0,-12210.96024,-12000.0,USD,87789.03976,88000.0,0
20160505 17:13:50 EST,paperUSD,86771.44974,87000.0,13427513.0,0,-13228.55026,-13000.0,USD,86771.44974,87000.0,0
20160505 17:45:39 EST,paperUSD,85753.87972,86000.0,14306014.0,0,-14246.12028,-14000.0,USD,85753.87972,86000.0,0
20160505 18:01:52 EST,paperUSD,84736.2897,85000.0,15185515.0,0,-15263.7103,-15000.0,USD,84736.2897,85000.0,0
20160505 18:19:40 EST,paperUSD,83718.71968,84000.0,16064016.0,0,-16281.28032,-16000.0,USD,83718.71968,84000.0,0
20160505 18:35:35 EST,paperUSD,82701.12966,83000.0,16943517.0,0,-17298.87034,-17000.0,USD,82701.12966,83000.0,0
20160505 19:37:48 EST,paperUSD,81683.55964,82000.0,17822018.0,0,-18316.44036,-18000.0,USD,81683.55964,82000.0,0
20160505 20:09:29 EST,paperUSD,80665.96962,81000.0,18701519.0,0,-19334.03038,-19000.0,USD,80665.96962,81000.0,0
20160506 01:15:57 EST,paperUSD,67647.63962,67999.0,19568019.0,0,-32352.36038,-32001.0,USD,67647.63962,67999.0,0
20160506 01:46:57 EST,paperUSD,66630.28962,66999.0,20435519.0,0,-33369.71038,-33001.0,USD,66630.28962,66999.0,0
20160506 03:07:43 EST,paperUSD,60813.05562,61199.0,21297219.0,0,-39186.94438,-38801.0,USD,60813.05562,61199.0,0
20160506 04:13:05 EST,paperUSD,56065.72702,56469.0,22163649.0,0,-43934.27298,-43531.0,USD,56065.72702,56469.0,0
20160506 04:43:31 EST,paperUSD,57788.36362,58209.0,23031819.0,0,-42211.63638,-41791.0,USD,57788.36362,58209.0,0
20160506 05:15:48 EST,paperUSD,57811.00102,58249.0,23899949.0,0,-42188.99898,-41751.0,USD,57811.00102,58249.0,0
20160506 06:04:59 EST,paperUSD,53933.71562,54389.0,24764219.0,0,-46066.28438,-45611.0,USD,53933.71562,54389.0,0
20160506 06:22:06 EST,paperUSD,53851.42892,54324.0,25628554.0,0,-46148.57108,-45676.0,USD,53851.42892,54324.0,0
20160506 06:35:53 EST,paperUSD,51469.18952,51959.0,26490524.0,0,-48530.81048,-48041.0,USD,51469.18952,51959.0,0
20160506 06:50:43 EST,paperUSD,49686.91482,50194.0,27354259.0,0,-50313.08518,-49806.0,USD,49686.91482,50194.0,0
20160506 07:08:45 EST,paperUSD,48504.66342,49029.0,28216829.0,0,-51495.33658,-50971.0,USD,48504.66342,49029.0,0
20160506 07:24:29 EST,paperUSD,47922.40072,48464.0,29079964.0,0,-52077.59928,-51536.0,USD,47922.40072,48464.0,0
20160506 07:39:02 EST,paperUSD,45935.17742,46494.0,29941129.0,0,-54064.82258,-53506.0,USD,45935.17742,46494.0,0
20160506 08:26:42 EST,paperUSD,44647.92872,45224.0,30803564.0,0,-55352.07128,-54776.0,USD,44647.92872,45224.0,0
20160506 08:44:36 EST,paperUSD,39365.78532,39959.0,31660734.0,0,-60634.21468,-60041.0,USD,39365.78532,39959.0,0
20160506 09:48:25 EST,paperUSD,26883.39262,27494.0,32530369.0,0,-73116.60738,-72506.0,USD,26883.39262,27494.0,0
20160506 10:05:56 EST,paperUSD,29730.94262,30359.0,33402869.0,0,-70269.05738,-69641.0,USD,29730.94262,30359.0,0
20160506 10:20:47 EST,paperUSD,27483.44802,28129.0,34277599.0,0,-72516.55198,-71871.0,USD,27483.44802,28129.0,0
20160506 11:11:30 EST,paperUSD,20301.09672,20964.0,35145164.0,0,-79698.90328,-79036.0,USD,20301.09672,20964.0,0
20160506 11:41:06 EST,paperUSD,16918.67812,17599.0,36016094.0,0,-83081.32188,-82401.0,USD,16918.67812,17599.0,0
20160506 12:29:24 EST,paperUSD,15441.28872,16139.0,36885564.0,0,-84558.71128,-83861.0,USD,15441.28872,16139.0,0
20160506 12:43:25 EST,paperUSD,13993.87072,14709.0,37756464.0,0,-86006.12928,-85291.0,USD,13993.87072,14709.0,0
20160506 14:36:15 EST,paperUSD,15876.41472,16609.0,38629264.0,0,-84123.58528,-83391.0,USD,15876.41472,16609.0,0
20160506 14:51:36 EST,paperUSD,14858.93872,15609.0,39503064.0,0,-85141.06128,-84391.0,USD,14858.93872,15609.0,0
20160507 02:02:21 EST,paperUSD,13841.48272,14609.0,40375864.0,0,-86158.51728,-85391.0,USD,13841.48272,14609.0,0
20160507 02:19:31 EST,paperUSD,12824.00672,13609.0,41249664.0,0,-87175.99328,-86391.0,USD,12824.00672,13609.0,0
20160507 03:41:00 EST,paperUSD,11806.55072,12609.0,42122464.0,0,-88193.44928,-87391.0,USD,11806.55072,12609.0,0
20160507 03:54:56 EST,paperUSD,10789.07472,11609.0,42996264.0,0,-89210.92528,-88391.0,USD,10789.07472,11609.0,0
20160507 05:15:54 EST,paperUSD,9771.61872,10609.0,43869064.0,0,-90228.38128,-89391.0,USD,9771.61872,10609.0,0
20160507 05:29:24 EST,paperUSD,8754.14272,9609.0,44742864.0,0,-91245.85728,-90391.0,USD,8754.14272,9609.0,0
