symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
BTCUSD_btceRUR,BTCUSD_btceRUR,,20.0,20.0,28799.0,28799.0,0.0,1439.95,-1439.95,-11554.4,-5820.0,Paper,USD,0.0
