permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,1.08682,20000.0,-20000.0,-2.0,SLD,EUR,CHF,20160410 17:15:12 EST,,0.0,99998.0,1977998.41592,99936.07776,1.08682,99940.07776,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.08761,40000.0,20000.0,-17.99276,BOT,EUR,CHF,20160410 19:04:15 EST,,-15.99276,99980.00724,1977998.41592,100018.90012,1.08761,100024.90012,99984.00724,-17.99276
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160410 20:20:54 EST,,-5.061,99972.94624,1977998.41592,99921.95576,1.08736,99929.95576,99978.94624,-7.061
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160410 20:47:39 EST,,-5.061,99965.88524,1977998.41592,100004.77812,1.08761,100014.77812,99973.88524,-7.061
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160410 21:12:54 EST,,-5.061,99958.82424,1977998.41592,99907.83376,1.08736,99919.83376,99968.82424,-7.061
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160410 21:39:07 EST,,-5.061,99951.76324,1977998.41592,99990.65612,1.08761,100004.65612,99963.76324,-7.061
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160410 22:07:53 EST,,-5.061,99944.70224,1977998.41592,99893.71176,1.08736,99909.71176,99958.70224,-7.061
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160411 00:07:19 EST,,-5.061,99937.64124,1977998.41592,99976.53412,1.08761,99994.53412,99953.64124,-7.061
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,1.08761,20000.0,40000.0,-2.0,BOT,EUR,CHF,20160411 04:34:58 EST,,0.0,99935.64124,1955980.83908,100015.427,1.08761,100035.427,99953.64124,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,1.08736,20000.0,20000.0,-7.061,SLD,EUR,CHF,20160411 05:07:13 EST,,-5.061,99928.58024,1977993.35492,99967.47312,1.08761,99989.47312,99948.58024,-7.061
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,1.08761,20000.0,40000.0,-2.0,BOT,EUR,CHF,20160411 11:07:00 EST,,0.0,99926.58024,1955975.77808,100006.366,1.08761,100030.366,99948.58024,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,1.08736,20000.0,20000.0,-7.061,SLD,EUR,CHF,20160411 11:10:32 EST,,-5.061,99919.51924,1977988.29392,99958.41212,1.08761,99984.41212,99943.51924,-7.061
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,1.08761,20000.0,40000.0,-2.0,BOT,EUR,CHF,20160411 11:14:37 EST,,0.0,99917.51924,1955970.71708,99997.305,1.08761,100025.305,99943.51924,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,1.08736,20000.0,20000.0,-7.061,SLD,EUR,CHF,20160411 12:05:30 EST,,-5.061,99910.45824,1977983.23292,99949.35112,1.08761,99979.35112,99938.45824,-7.061
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,1.08761,20000.0,40000.0,-2.0,BOT,EUR,CHF,20160412 04:33:44 EST,,0.0,99908.45824,1955965.65608,99988.244,1.08761,100020.244,99938.45824,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,1.08736,20000.0,20000.0,-7.061,SLD,EUR,CHF,20160412 05:04:52 EST,,-5.061,99901.39724,1977978.17192,99940.29012,1.08761,99974.29012,99933.39724,-7.061
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 07:23:43 EST,,-5.061,99894.33624,1977978.17192,99843.34576,1.08736,99879.34576,99928.33624,-7.061
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 07:46:57 EST,,-5.061,99887.27524,1977978.17192,99926.16812,1.08761,99964.16812,99923.27524,-7.061
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 08:08:37 EST,,-5.061,99880.21424,1977978.17192,99829.22376,1.08736,99869.22376,99918.21424,-7.061
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 09:11:06 EST,,-5.061,99873.15324,1977978.17192,99912.04612,1.08761,99954.04612,99913.15324,-7.061
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 10:12:00 EST,,-5.061,99866.09224,1977978.17192,99815.10176,1.08736,99859.10176,99908.09224,-7.061
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 10:22:37 EST,,-5.061,99859.03124,1977978.17192,99897.92412,1.08761,99943.92412,99903.03124,-7.061
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 11:49:46 EST,,-5.061,99851.97024,1977978.17192,99800.97976,1.08736,99848.97976,99897.97024,-7.061
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 12:00:25 EST,,-5.061,99844.90924,1977978.17192,99883.80212,1.08761,99933.80212,99892.90924,-7.061
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 12:11:29 EST,,-5.061,99837.84824,1977978.17192,99786.85776,1.08736,99838.85776,99887.84824,-7.061
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 12:42:12 EST,,-5.061,99830.78724,1977978.17192,99869.68012,1.08761,99923.68012,99882.78724,-7.061
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 13:43:35 EST,,-5.061,99823.72624,1977978.17192,99772.73576,1.08736,99828.73576,99877.72624,-7.061
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,1.08761,40000.0,20000.0,-7.061,BOT,EUR,CHF,20160412 14:38:33 EST,,-5.061,99816.66524,1977978.17192,99855.55812,1.08761,99913.55812,99872.66524,-7.061
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,1.08736,40000.0,-20000.0,-7.061,SLD,EUR,CHF,20160412 15:11:54 EST,,-5.061,99809.60424,1977978.17192,99758.61376,1.08736,99818.61376,99867.60424,-7.061
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,1.08779,40000.0,20000.0,-10.70492,BOT,EUR,CHF,20160412 17:30:49 EST,,-8.70492,99798.89932,1977978.17192,99792.04076,1.08779,99854.04076,99858.89932,-10.70492
