Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160509 05:11:15 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160511 16:27:53 EST,paperUSD,97937.81534,97944.0,2309233.0,0,-2062.18466,-2056.0,USD,97937.81534,97944.0,0
20160512 05:13:47 EST,paperUSD,94824.61494,94837.0,2619253.0,0,-5175.38506,-5163.0,USD,94824.61494,94837.0,0
20160512 05:31:54 EST,paperUSD,94159.42772,94178.0,2928614.0,0,-5840.57228,-5822.0,USD,94159.42772,94178.0,0
20160512 06:51:24 EST,paperUSD,92941.21626,92966.0,3239187.0,0,-7058.78374,-7034.0,USD,92941.21626,92966.0,0
20160512 06:56:23 EST,paperUSD,92519.01312,92550.0,3549344.0,0,-7480.98688,-7450.0,USD,92519.01312,92550.0,0
20160512 08:13:23 EST,paperUSD,92006.80084,92044.0,3859958.0,0,-7993.19916,-7956.0,USD,92006.80084,92044.0,0
20160512 08:25:20 EST,paperUSD,91858.58572,91902.0,4170714.0,0,-8141.41428,-8098.0,USD,91858.58572,91902.0,0
20160512 10:37:56 EST,paperUSD,88480.43804,88530.0,4478098.0,0,-11519.56196,-11470.0,USD,88480.43804,88530.0,0
20160512 12:28:32 EST,paperUSD,89042.30172,89098.0,4784914.0,0,-10957.69828,-10902.0,USD,89042.30172,89098.0,0
20160512 12:43:55 EST,paperUSD,88636.1734,88698.0,5091330.0,0,-11363.8266,-11302.0,USD,88636.1734,88698.0,0
20160513 17:44:51 EST,paperUSD,87399.02046,87467.0,5398977.0,0,-12600.97954,-12533.0,USD,87399.02046,87467.0,0
20160513 18:55:28 EST,paperUSD,86592.88352,86667.0,5705824.0,0,-13407.11648,-13333.0,USD,86592.88352,86667.0,0
20160513 22:29:44 EST,paperUSD,85786.73058,85867.0,6013471.0,0,-14213.26942,-14133.0,USD,85786.73058,85867.0,0
20160513 23:18:02 EST,paperUSD,84980.59364,85067.0,6320318.0,0,-15019.40636,-14933.0,USD,84980.59364,85067.0,0
