Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160404 03:34:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160404 03:34:00 EST,paperUSD,19997.7657152,20000.0,288285.76,0,-2.2342848,0.0,USD
20160404 03:34:00 EST,paperUSD,19994.7592304,20000.0,137961.52,0,-5.2407696,0.0,USD
20160404 04:09:00 EST,paperUSD,20053.6861688,20061.16,249614.6,0,53.6861688,61.16,USD
20160404 04:09:00 EST,paperUSD,20107.1261688,20116.6,324832.16,0,107.1261688,116.6,USD
20160404 04:10:00 EST,paperUSD,20104.893116,20116.6,213179.52,0,104.893116,116.6,USD
20160404 04:10:00 EST,paperUSD,20102.893116,20116.6,137851.08,0,102.893116,116.6,USD
20160404 04:13:00 EST,paperUSD,19939.1768336,19955.12,249665.2,0,-60.8231664,-44.88,USD
20160404 04:13:00 EST,paperUSD,19680.9721264,19699.92,399900.56,0,-319.0278736,-300.08,USD
20160404 04:21:00 EST,paperUSD,19676.5012336,19699.92,176355.92,0,-323.4987664,-300.08,USD
20160404 04:21:00 EST,paperUSD,19674.5012336,19699.92,101413.8,0,-325.4987664,-300.08,USD
20160404 04:22:00 EST,paperUSD,20099.0743232,20126.72,212759.32,0,99.0743232,126.72,USD
20160404 04:22:00 EST,paperUSD,20194.7543232,20224.4,287799.12,0,194.7543232,224.4,USD
20160404 14:35:00 EST,paperUSD,20192.5222472,20224.4,176195.32,0,192.5222472,224.4,USD
20160404 14:35:00 EST,paperUSD,20190.5222472,20224.4,101322.28,0,190.5222472,224.4,USD
20160404 19:06:00 EST,paperUSD,20714.3190064,20750.42,212484.32,0,714.3190064,750.42,USD
20160404 19:06:00 EST,paperUSD,21087.1990064,21125.3,287732.24,0,1087.1990064,1125.3,USD
20160404 19:12:00 EST,paperUSD,21085.1990064,21125.3,213310.2,0,1085.1990064,1125.3,USD
20160404 19:24:00 EST,paperUSD,21600.6355984,21642.96,324480.6,0,1600.6355984,1642.96,USD
20160404 19:24:00 EST,paperUSD,22180.7555984,22225.08,399484.76,0,2180.7555984,2225.08,USD
20160404 20:50:00 EST,paperUSD,22178.5237072,22225.08,287890.2,0,2178.5237072,2225.08,USD
20160404 20:50:00 EST,paperUSD,22175.5390112,22225.08,138655.4,0,2175.5390112,2225.08,USD
20160405 00:09:00 EST,paperUSD,22559.1948376,22610.96,249864.08,0,2559.1948376,2610.96,USD
20160405 00:09:00 EST,paperUSD,22801.8348376,22855.6,324726.12,0,2801.8348376,2855.6,USD
