Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160405 04:42:13 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160405 04:42:13 EST,paperUSD,11948.5,20000.0,-2820600.0,0,-8051.5,0.0,USD
20160405 04:53:43 EST,paperUSD,1224637.5,1243800.0,1623800.0,0,1204637.5,1223800.0,USD
20160405 04:53:43 EST,paperUSD,1213526.5,1243800.0,-2820600.0,0,1193526.5,1223800.0,USD
20160405 05:50:40 EST,paperUSD,2590577.25,2628500.0,239100.0,0,2570577.25,2608500.0,USD
20160405 05:50:40 EST,paperUSD,2582928.0,2628500.0,-2820600.0,0,2562928.0,2608500.0,USD
20160405 06:00:52 EST,paperUSD,2563508.25,2616700.0,227300.0,0,2543508.25,2596700.0,USD
20160405 06:00:52 EST,paperUSD,2555888.5,2616700.0,-2820600.0,0,2535888.5,2596700.0,USD
20160405 06:15:59 EST,paperUSD,-2143531.5,-2063400.0,4907400.0,0,-2163531.5,-2083400.0,USD
20160405 06:15:59 EST,paperUSD,-2162851.5,-2063400.0,-2820600.0,0,-2182851.5,-2083400.0,USD
20160405 07:03:25 EST,paperUSD,-6580548.0,-6472800.0,498000.0,0,-6600548.0,-6492800.0,USD
20160405 07:03:25 EST,paperUSD,-6588844.5,-6472800.0,-2820600.0,0,-6608844.5,-6492800.0,USD
20160405 07:49:02 EST,paperUSD,-7277237.0,-7151200.0,1176400.0,0,-7297237.0,-7171200.0,USD
20160405 07:49:02 EST,paperUSD,-7287229.5,-7151200.0,-2820600.0,0,-7307229.5,-7171200.0,USD
20160405 08:08:39 EST,paperUSD,-8102404.0,-7958400.0,369200.0,0,-8122404.0,-7978400.0,USD
20160405 08:08:39 EST,paperUSD,-8110378.5,-7958400.0,-2820600.0,0,-8130378.5,-7978400.0,USD
20160405 09:03:58 EST,paperUSD,-8524165.0,-8363200.0,774000.0,0,-8544165.0,-8383200.0,USD
20160405 09:03:58 EST,paperUSD,-8533151.5,-8363200.0,-2820600.0,0,-8553151.5,-8383200.0,USD
20160405 09:46:25 EST,paperUSD,-9086573.5,-8909000.0,228200.0,0,-9106573.5,-8929000.0,USD
20160405 09:46:25 EST,paperUSD,-9094195.5,-8909000.0,-2820600.0,0,-9114195.5,-8929000.0,USD
20160405 10:08:15 EST,paperUSD,-9658004.5,-9463800.0,783000.0,0,-9678004.5,-9483800.0,USD
20160405 10:08:15 EST,paperUSD,-9667013.5,-9463800.0,-2820600.0,0,-9687013.5,-9483800.0,USD
20160405 10:21:15 EST,paperUSD,-10381055.5,-10170600.0,76200.0,0,-10401055.5,-10190600.0,USD
20160405 10:21:15 EST,paperUSD,-10388297.5,-10170600.0,-2820600.0,0,-10408297.5,-10190600.0,USD
20160405 10:32:31 EST,paperUSD,-10560049.75,-10334700.0,240300.0,0,-10580049.75,-10354700.0,USD
20160405 10:32:31 EST,paperUSD,-10567702.0,-10334700.0,-2820600.0,0,-10587702.0,-10354700.0,USD
20160405 10:59:23 EST,paperUSD,-10486876.0,-10246000.0,329000.0,0,-10506876.0,-10266000.0,USD
20160405 10:59:23 EST,paperUSD,-10494750.0,-10246000.0,-2820600.0,0,-10514750.0,-10266000.0,USD
20160405 11:14:44 EST,paperUSD,-10360168.75,-10103900.0,186900.0,0,-10380168.75,-10123900.0,USD
20160405 11:14:44 EST,paperUSD,-10367687.5,-10103900.0,-2820600.0,0,-10387687.5,-10123900.0,USD
20160405 11:34:03 EST,paperUSD,-10144085.5,-9872200.0,418600.0,0,-10164085.5,-9892200.0,USD
20160405 11:34:03 EST,paperUSD,-10152183.5,-9872200.0,-2820600.0,0,-10172183.5,-9892200.0,USD
20160405 12:22:31 EST,paperUSD,-9981335.25,-9693700.0,240100.0,0,-10001335.25,-9713700.0,USD
20160405 12:22:31 EST,paperUSD,-9988987.0,-9693700.0,-2820600.0,0,-10008987.0,-9713700.0,USD
