Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160323 05:41:14 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160323 05:41:14 EST,paperUSD,19998.0,20000.0,389832.656,0,-2.0,0.0,USD
20160323 06:05:10 EST,paperUSD,20002.424,20006.424,399993.576,0,2.424,6.424,USD
20160323 06:05:10 EST,paperUSD,20000.424,20006.424,389832.656,0,0.424,6.424,USD
20160323 06:15:10 EST,paperUSD,20001.24,20009.24,399996.392,0,1.24,9.24,USD
20160323 06:15:10 EST,paperUSD,19999.24,20009.24,389832.656,0,-0.76,9.24,USD
20160323 06:27:47 EST,paperUSD,19999.528,20011.528,399994.104,0,-0.471999999999,11.528,USD
20160323 06:27:47 EST,paperUSD,19997.528,20011.528,389832.656,0,-2.472,11.528,USD
20160323 09:11:04 EST,paperUSD,20011.28,20027.28,400009.856,0,11.28,27.28,USD
20160323 09:11:04 EST,paperUSD,20009.28,20027.28,389832.656,0,9.28,27.28,USD
20160323 10:43:48 EST,paperUSD,19989.592,20009.592,400027.544,0,-10.408,9.592,USD
20160323 10:43:48 EST,paperUSD,19987.592,20009.592,389832.656,0,-12.408,9.592,USD
20160323 11:08:27 EST,paperUSD,19973.008,19997.008,400014.96,0,-26.992,-2.992,USD
20160323 11:08:27 EST,paperUSD,19971.008,19997.008,389832.656,0,-28.992,-2.992,USD
20160323 13:14:56 EST,paperUSD,19993.384,20021.384,399990.584,0,-6.616,21.384,USD
20160323 13:14:56 EST,paperUSD,19991.384,20021.384,389832.656,0,-8.616,21.384,USD
20160323 13:41:27 EST,paperUSD,19986.128,20018.128,399987.328,0,-13.872,18.128,USD
20160323 13:41:27 EST,paperUSD,19984.128,20018.128,389832.656,0,-15.872,18.128,USD
20160323 14:10:19 EST,paperUSD,19984.152,20020.152,399985.304,0,-15.848,20.152,USD
20160323 14:10:19 EST,paperUSD,19982.152,20020.152,389832.656,0,-17.848,20.152,USD
20160323 14:40:56 EST,paperUSD,19974.608,20014.608,399979.76,0,-25.392,14.608,USD
20160323 14:40:56 EST,paperUSD,19972.608,20014.608,389832.656,0,-27.392,14.608,USD
20160323 15:10:07 EST,paperUSD,19970.96,20014.96,399979.408,0,-29.04,14.96,USD
20160323 15:10:07 EST,paperUSD,19968.96,20014.96,389832.656,0,-31.04,14.96,USD
20160323 15:37:36 EST,paperUSD,19969.776,20017.776,399982.224,0,-30.224,17.776,USD
20160323 15:37:36 EST,paperUSD,19967.776,20017.776,389832.656,0,-32.224,17.776,USD
