permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,4.5276,USD,IDEALPRO,1.0,,,1.0,85.75,300000.0,-300000.0,-4.5276,SLD,AUD,JPY,20160401 15:44:00 EST,,0.0,19995.4724,173620.0,85.75,20000.0,-4.5276
2,Paper,Paper,5.5899888,USD,IDEALPRO,2.0,,,1.0,158.8065,200000.0,200000.0,-5.5899888,BOT,GBP,JPY,20160401 15:44:00 EST,,0.0,19989.8824112,-105879.44,158.8065,20000.0,-5.5899888
3,Paper,Paper,3.0191216,USD,IDEALPRO,3.0,,,1.0,85.7705,200000.0,-100000.0,-39.0991216,BOT,AUD,JPY,20160403 17:15:00 EST,,-36.08,19950.7832896,45076.64,85.75,19963.92,-39.0991216
4,Paper,Paper,2.7943168,USD,IDEALPRO,4.0,,,1.0,158.768,100000.0,100000.0,-36.6743168,SLD,GBP,JPY,20160403 17:15:00 EST,,-33.88,19914.1089728,184792.48,158.8065,19930.04,-36.6743168
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,85.579,100000.0,-200000.0,-2.0,SLD,AUD,JPY,20160403 17:22:00 EST,,0.0,19912.1089728,109482.96,85.6645,19930.04,-2.0
6,Paper,Paper,2.7952408,USD,IDEALPRO,6.0,,,1.0,158.8205,100000.0,200000.0,-2.7952408,BOT,GBP,JPY,20160403 17:22:00 EST,,0.0,19909.313732,-30279.08,158.8135,19930.04,-2.7952408
7,Paper,Paper,2.9966816,USD,IDEALPRO,7.0,,,1.0,85.133,200000.0,0.0,932.4433184,BOT,AUD,JPY,20160403 17:23:00 EST,,935.44,20841.7570504,119555.0,85.6645,20865.48,932.4433184
8,Paper,Paper,2.7965872,USD,IDEALPRO,8.0,,,1.0,158.897,100000.0,100000.0,70.6834128,SLD,GBP,JPY,20160403 17:23:00 EST,,73.48,20912.4404632,259384.36,158.8135,20938.96,70.6834128
9,Paper,Paper,2.992704,USD,IDEALPRO,9.0,,,1.0,85.02,200000.0,-200000.0,-2.992704,SLD,AUD,JPY,20160403 17:24:00 EST,,0.0,20909.4477592,109749.16,85.02,20938.96,-2.992704
10,Paper,Paper,2.7949856,USD,IDEALPRO,10.0,,,1.0,158.806,100000.0,200000.0,-2.7949856,BOT,GBP,JPY,20160403 17:24:00 EST,,0.0,20906.6527736,-30000.12,158.80975,20938.96,-2.7949856
11,Paper,Paper,2.9954496,USD,IDEALPRO,11.0,,,1.0,85.098,200000.0,0.0,-140.2754496,BOT,AUD,JPY,20160403 17:26:00 EST,,-137.28,20766.377324,119772.36,85.02,20801.68,-140.2754496
12,Paper,Paper,5.5839872,USD,IDEALPRO,12.0,,,1.0,158.636,200000.0,0.0,-311.3839872,SLD,GBP,JPY,20160403 17:26:00 EST,,-305.8,20454.9933368,398971.72,158.80975,20495.88,-311.3839872
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,84.9825,100000.0,-100000.0,-2.0,SLD,AUD,JPY,20160403 18:05:00 EST,,0.0,20452.9933368,324187.12,84.9825,20495.88,-2.0
14,Paper,Paper,2.7917384,USD,IDEALPRO,14.0,,,1.0,158.6215,100000.0,100000.0,-2.7917384,BOT,GBP,JPY,20160403 18:05:00 EST,,0.0,20450.2015984,184600.2,158.6215,20495.88,-2.7917384
15,Paper,Paper,2.7915536,USD,IDEALPRO,15.0,,,1.0,158.611,100000.0,0.0,-12.0315536,SLD,GBP,JPY,20160403 18:13:00 EST,,-9.24000000001,20438.1700448,324177.88,158.6215,20486.64,-12.0315536
