symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#ChinaHShar,#ChinaHShar,,-2.0,-2.0,8398.71,8398.71,0.0,16.79742,0.0,-153739.63774,-151720.0,Paper,USD,
