symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,balance,margin_available,purebalance
EURJPY,open,short,1.0,0.0,125.495,0.0,-2.0,0.0,2.0,17.0,,,,,EURJPY,,20160405 07:27:03 EST,20160405 07:27:03 EST,-1.0,19921.704,377916.84,19989.704
CADJPY,open,long,1.0,0.0,84.024,0.0,-2.0,0.0,2.0,18.0,,,,,CADJPY,,20160405 07:27:03 EST,20160405 07:27:03 EST,1.0,19919.704,374172.176,19989.704
