symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
CADJPY,CAD,,-1000000.0,-1000000.0,85.68,85.68,-753984.0,15.07968,0.0,-15.07968,0.0,Paper,JPY
