symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
AUDJPY,AUD,,20000.0,20000.0,83.467,83.467,-14690.192,2.0,-2.352,-2.0,0.0,Paper,JPY,-0.352000000002
GBPJPY,GBP,,-20000.0,-20000.0,155.218,155.218,-27318.368,2.0,-3.056,-2.0,0.0,Paper,JPY,-1.056
