Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:05 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:05 EST,paperUSD,99998.0,100000.0,1978306.24,-246.816,-2.0,0.0,USD,99751.184,99755.184,-244.816
20160410 17:28:57 EST,paperUSD,99996.0,100000.0,1956610.192,-489.344,-4.0,0.0,USD,99506.656,99512.656,-487.344
20160410 18:02:41 EST,paperUSD,99982.12,99988.12,1978316.976,-245.672,-17.88,-11.88,USD,99736.448,99744.448,-243.672
20160410 19:04:07 EST,paperUSD,99945.184,99953.184,1978316.976,205.68,-54.816,-46.816,USD,100150.864,100160.864,207.68
20160410 19:31:22 EST,paperUSD,99941.952,99951.952,1956588.368,-421.936,-58.048,-48.048,USD,99520.016,99532.016,-419.936
20160410 19:56:36 EST,paperUSD,99938.72,99950.72,1978318.208,-211.968,-61.28,-49.28,USD,99726.752,99740.752,-209.968
20160410 20:21:20 EST,paperUSD,99935.488,99949.488,1978318.208,205.68,-64.512,-50.512,USD,100141.168,100157.168,207.68
20160410 20:48:05 EST,paperUSD,99932.256,99948.256,1956589.6,-421.936,-67.744,-51.744,USD,99510.32,99528.32,-419.936
20160410 21:13:50 EST,paperUSD,99929.024,99947.024,1978319.44,-211.968,-70.976,-52.976,USD,99717.056,99737.056,-209.968
20160411 00:15:50 EST,paperUSD,99925.792,99945.792,1978319.44,205.68,-74.208,-54.208,USD,100131.472,100153.472,207.68
20160411 06:43:34 EST,paperUSD,99923.792,99945.792,1956589.6,413.36,-76.208,-54.208,USD,100337.152,100361.152,415.36
20160411 07:14:45 EST,paperUSD,99920.56,99944.56,1978318.208,205.68,-79.44,-55.44,USD,100126.24,100152.24,207.68
20160412 04:43:41 EST,paperUSD,99918.56,99944.56,1956588.368,413.36,-81.44,-55.44,USD,100331.92,100359.92,415.36
20160412 04:56:17 EST,paperUSD,99915.328,99943.328,1978316.976,205.68,-84.672,-56.672,USD,100121.008,100151.008,207.68
20160412 11:50:47 EST,paperUSD,99913.328,99943.328,1956587.136,413.36,-86.672,-56.672,USD,100326.688,100358.688,415.36
20160412 12:06:52 EST,paperUSD,99910.096,99942.096,1978315.744,205.68,-89.904,-57.904,USD,100115.776,100149.776,207.68
20160414 02:37:33 EST,paperUSD,99853.184,99887.184,1978315.744,-3.056,-146.816,-112.816,USD,99850.128,99886.128,-1.056
20160414 02:38:05 EST,paperUSD,99853.648,99889.648,1978315.744,-3.056,-146.352,-110.352,USD,99850.592,99888.592,-1.056
20160414 09:27:40 EST,paperUSD,99812.4,99850.4,1999948.96,0.0,-187.6,-149.6,USD,99812.4,99850.4,0.0
20160414 09:28:12 EST,paperUSD,99810.4,99850.4,1978323.664,-3.408,-189.6,-149.6,USD,99806.992,99848.992,-1.408
20160414 09:39:51 EST,paperUSD,99827.232,99869.232,1999967.792,0.0,-172.768,-130.768,USD,99827.232,99869.232,0.0
20160414 09:40:23 EST,paperUSD,99825.232,99869.232,1978319.968,-3.232,-174.768,-130.768,USD,99822.0,99868.0,-1.232
20160414 21:25:25 EST,paperUSD,99823.232,99869.232,1956590.304,76.672,-176.768,-130.768,USD,99899.904,99947.904,78.672
20160414 21:39:10 EST,paperUSD,99852.12,99900.12,1978309.936,28.888,-147.88,-99.88,USD,99881.008,99931.008,30.888
20160414 23:06:36 EST,paperUSD,99901.072,99951.072,1978309.936,-3.408,-98.928,-48.928,USD,99897.664,99949.664,-1.408
20160414 23:07:09 EST,paperUSD,99894.496,99946.496,1978309.936,-2.528,-105.504,-53.504,USD,99891.968,99945.968,-0.528000000003
20160415 08:28:53 EST,paperUSD,99785.664,99839.664,1978309.936,2.576,-214.336,-160.336,USD,99788.24,99844.24,4.576
20160417 02:39:16 EST,paperUSD,99820.8,99876.8,1999910.24,0.0,-179.2,-123.2,USD,99820.8,99876.8,0.0
20160417 02:39:47 EST,paperUSD,99818.8,99876.8,1978317.68,-9.744,-181.2,-123.2,USD,99809.056,99869.056,-7.744
20160417 17:35:26 EST,paperUSD,99816.8,99876.8,1956800.272,62.592,-183.2,-123.2,USD,99879.392,99941.392,64.592
20160417 18:09:37 EST,paperUSD,99845.512,99907.512,1978324.544,28.712,-154.488,-92.488,USD,99874.224,99938.224,30.712
