trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-29.0,20160504 22:54:05 EST,20160504 22:54:05 EST,20160504 22:54:05 EST,433.25,,#Holland25,long,,20160504 20:56:10 EST,closed,20160504 20:56:10 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99973.0,4.0,2043325.0,99973.0,99975.0,,99975.0,
2.0,-29.0,20160504 23:05:20 EST,20160504 23:05:20 EST,20160504 23:05:20 EST,433.5,,#Holland25,short,,20160504 22:54:05 EST,closed,20160504 22:54:05 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99946.0,4.0,2086675.0,99946.0,99950.0,,99950.0,
3.0,-29.0,20160505 00:10:14 EST,20160505 00:10:14 EST,20160505 00:10:14 EST,433.25,,#Holland25,long,,20160504 23:05:20 EST,closed,20160504 23:05:20 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99919.0,4.0,2130000.0,99919.0,99925.0,,99925.0,
4.0,-29.0,20160505 00:27:15 EST,20160505 00:27:15 EST,20160505 00:27:15 EST,433.5,,#Holland25,short,,20160505 00:10:14 EST,closed,20160505 00:10:14 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99892.0,4.0,2173350.0,99892.0,99900.0,,99900.0,
5.0,-29.0,20160505 06:19:16 EST,20160505 06:19:16 EST,20160505 06:19:16 EST,433.25,,#Holland25,long,,20160505 00:27:15 EST,closed,20160505 00:27:15 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99865.0,4.0,2216675.0,99865.0,99875.0,,99875.0,
6.0,-29.0,20160505 06:35:06 EST,20160505 06:35:06 EST,20160505 06:35:06 EST,433.5,,#Holland25,short,,20160505 06:19:16 EST,closed,20160505 06:19:16 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99838.0,4.0,2260025.0,99838.0,99850.0,,99850.0,
7.0,-29.0,20160505 09:13:08 EST,20160505 09:13:08 EST,20160505 09:13:08 EST,433.25,,#Holland25,long,,20160505 06:35:06 EST,closed,20160505 06:35:06 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99811.0,4.0,2303350.0,99811.0,99825.0,,99825.0,
8.0,-29.0,20160505 09:29:28 EST,20160505 09:29:28 EST,20160505 09:29:28 EST,433.5,,#Holland25,short,,20160505 09:13:08 EST,closed,20160505 09:13:08 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99784.0,4.0,2346700.0,99784.0,99800.0,,99800.0,
9.0,-29.0,20160505 12:43:19 EST,20160505 12:43:19 EST,20160505 12:43:19 EST,433.25,,#Holland25,long,,20160505 09:29:28 EST,closed,20160505 09:29:28 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99757.0,4.0,2390025.0,99757.0,99775.0,,99775.0,
10.0,-29.0,20160505 12:57:06 EST,20160505 12:57:06 EST,20160505 12:57:06 EST,433.5,,#Holland25,short,,20160505 12:43:19 EST,closed,20160505 12:43:19 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99730.0,4.0,2433375.0,99730.0,99750.0,,99750.0,
11.0,-29.0,20160505 17:47:13 EST,20160505 17:47:13 EST,20160505 17:47:13 EST,433.25,,#Holland25,long,,20160505 12:57:06 EST,closed,20160505 12:57:06 EST,433.5,,,2.0,2.0,,#Holland25,,-25.0,-2.0,USD,99703.0,4.0,2476700.0,99703.0,99725.0,,99725.0,
12.0,-29.0,20160505 18:03:18 EST,20160505 18:03:18 EST,20160505 18:03:18 EST,433.5,,#Holland25,short,,20160505 17:47:13 EST,closed,20160505 17:47:13 EST,433.25,,,2.0,2.0,,#Holland25,,-25.0,2.0,USD,99676.0,4.0,2520050.0,99676.0,99700.0,,99700.0,
