trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,balance,commission,margin_available
1,-32.45796,20160318 07:27:41 EST,20160318 07:27:41 EST,20160318 07:27:41 EST,1.29972,,USDCAD,long,20160318 06:23:55 EST,20160318 10:13:19 EST,open,20160318 06:23:55 EST,1.29499,10000.0,,3.0,3.0,,USDCAD,strat103USDCADv2,9967.54204,6.0,937.27626
2,306.72873,20160320 21:34:08 EST,20160320 21:34:08 EST,20160320 21:34:08 EST,1.30482333333,,USDCAD,long,20160318 10:13:31 EST,20160320 21:34:20 EST,open,20160318 10:13:31 EST,1.303845,10000.0,,9.0,9.0,,USDCAD,strat103USDCADv2,10274.27077,12.0,-86448.43278
3,-2.0,,,,0.0,,USDCAD,long,20160320 21:34:33 EST,20160320 21:34:33 EST,open,20160320 21:34:33 EST,1.30644,10000.0,,0.0,3.0,,USDCAD,strat103USDCADv2,10272.27077,2.0,-115741.43046
