Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160316 13:53:32 EST,paperUSD,9777.83575962,1998512.59844,0,-222.164240359,USD
20160316 13:54:20 EST,paperUSD,9749.29341009,2018485.51812,0,-250.706589891,USD
20160316 13:54:30 EST,paperUSD,9740.53482371,2038494.95812,0,-259.465176275,USD
20160316 13:55:10 EST,paperUSD,9781.41872151,2060626.75812,0,-218.581278475,USD
20160316 13:55:19 EST,paperUSD,9809.99059802,2080569.10592,0,-190.009401964,USD
20160316 13:56:14 EST,paperUSD,9766.09596542,2102742.80055,0,-233.904034564,USD
20160316 13:56:26 EST,paperUSD,9730.58645997,2122715.72023,0,-269.413540018,USD
20160316 13:57:28 EST,paperUSD,9765.01775283,2142713.35866,0,-234.982247162,USD
20160316 13:58:24 EST,paperUSD,9793.02206798,2162656.27402,0,-206.977932011,USD
20160316 13:58:28 EST,paperUSD,9760.5237437,2182690.34374,0,-239.476256289,USD
20160316 13:58:40 EST,paperUSD,9791.02507709,2204831.31974,0,-208.974922897,USD
20160316 13:59:31 EST,paperUSD,9822.53926518,2224831.87527,0,-177.460734811,USD
20160316 13:59:35 EST,paperUSD,9818.6854607,2244843.16907,0,-181.314539291,USD
20160316 14:01:02 EST,paperUSD,9732.09582467,2264877.23879,0,-267.90417532,USD
20160316 14:01:18 EST,paperUSD,9698.21242622,2284886.67879,0,-301.787573768,USD
20160316 14:02:17 EST,paperUSD,9839.51063702,2307018.47879,0,-160.489362968,USD
20160316 14:02:23 EST,paperUSD,9692.47893192,2326991.39847,0,-307.521068068,USD
20160316 14:02:28 EST,paperUSD,9827.18331726,2346888.7638,0,-172.816682725,USD
20160316 14:02:39 EST,paperUSD,9903.27778347,2366820.10933,0,-96.722216517,USD
20160316 14:03:29 EST,paperUSD,9734.04504647,2389119.14207,0,-265.954953517,USD
20160316 14:03:48 EST,paperUSD,9919.60465479,2408904.50214,0,-80.3953452001,USD
20160316 14:06:09 EST,paperUSD,9823.75449945,2428913.94214,0,-176.245500544,USD
20160316 14:08:26 EST,paperUSD,10020.9654119,2451045.74214,0,20.965411856,USD
20160316 14:08:51 EST,paperUSD,9792.31650241,2471018.66182,0,-207.683497633,USD
20160316 14:09:12 EST,paperUSD,9908.89588747,2490909.52243,0,-91.104112577,USD
20160316 14:10:27 EST,paperUSD,9783.06872697,2505898.14959,0,-216.931273077,USD
20160316 14:11:37 EST,paperUSD,9618.22035852,2525932.21931,0,-381.779641525,USD
20160316 14:13:29 EST,paperUSD,9420.08338772,2548260.15628,0,-579.916612325,USD
20160316 14:13:38 EST,paperUSD,9655.17107755,2567995.98827,0,-344.828922495,USD
20160316 14:13:42 EST,paperUSD,9818.25602703,2587864.97304,0,-181.743973019,USD
20160316 14:13:46 EST,paperUSD,9697.41223207,2607874.41304,0,-302.587767979,USD
20160316 14:14:32 EST,paperUSD,9894.12455567,2630006.21304,0,-105.875444379,USD
20160316 14:15:21 EST,paperUSD,9722.11031918,2650040.28276,0,-277.889680864,USD
20160316 14:16:27 EST,paperUSD,9875.11937268,2664905.08276,0,-124.880627364,USD
20160316 14:17:06 EST,paperUSD,10039.7831848,2684772.48867,0,39.783184791,USD
20160316 14:17:16 EST,paperUSD,10166.5711165,2704653.14074,0,166.571116503,USD
20160316 14:19:22 EST,paperUSD,9952.7336753,2726996.77818,0,-47.266324697,USD
20160316 14:19:37 EST,paperUSD,9816.5190314,2747006.21818,0,-183.480968601,USD
20160316 14:20:31 EST,paperUSD,10033.6648452,2769138.01818,0,33.664845199,USD
20160316 14:21:30 EST,paperUSD,10174.1417266,2789004.9813,0,174.141726559,USD
20160316 14:22:22 EST,paperUSD,9997.80537544,2804044.11765,0,-2.194624601,USD
20160316 14:23:05 EST,paperUSD,9756.5335855,2824017.03733,0,-243.466414544,USD
20160316 14:23:20 EST,paperUSD,9575.76050145,2844051.10705,0,-424.239498596,USD
20160316 14:23:33 EST,paperUSD,9425.24420772,2864060.54705,0,-574.755792324,USD
20160316 14:24:21 EST,paperUSD,9604.82299144,2878925.34705,0,-395.177008604,USD
20160316 14:24:31 EST,paperUSD,9369.37438684,2901290.59565,0,-630.625613204,USD
20160316 14:24:57 EST,paperUSD,9615.14717015,2921015.74255,0,-384.85282989,USD
20160316 14:25:22 EST,paperUSD,9758.63126812,2940879.69845,0,-241.368731922,USD
20160316 14:26:53 EST,paperUSD,9940.79037613,2960729.60906,0,-59.2096239115,USD
20160316 14:26:57 EST,paperUSD,9792.43967687,2980739.04906,0,-207.560323176,USD
20160316 14:28:33 EST,paperUSD,10045.0558785,3002870.84906,0,45.055878424,USD
20160316 14:29:26 EST,paperUSD,10201.663445,3022721.68149,0,201.663444904,USD
20160316 14:31:16 EST,paperUSD,9920.95475728,3042694.60117,0,-79.0452428176,USD
20160316 14:31:31 EST,paperUSD,9757.43490173,3062704.04117,0,-242.56509837,USD
20160316 14:32:14 EST,paperUSD,10035.8853709,3082396.51038,0,35.8853708207,USD
20160316 14:32:19 EST,paperUSD,10189.6879895,3102250.14776,0,189.687989397,USD
20160316 14:33:06 EST,paperUSD,9996.4950616,3117306.14069,0,-3.504938503,USD
20160316 14:33:08 EST,paperUSD,9762.5563278,3139669.87942,0,-237.443672303,USD
20160316 14:34:08 EST,paperUSD,9997.3359058,3161801.67942,0,-2.664094303,USD
20160316 14:34:16 EST,paperUSD,9812.89041646,3181835.74914,0,-187.109583647,USD
20160316 14:36:13 EST,paperUSD,9542.31602011,3201808.66882,0,-457.683979994,USD
20160316 14:36:16 EST,paperUSD,9715.44230322,3221667.61226,0,-284.557696886,USD
20160316 14:37:15 EST,paperUSD,9976.662862,3241377.31138,0,-23.3371381036,USD
20160316 14:37:24 EST,paperUSD,9827.21932242,3261386.75138,0,-172.780677688,USD
20160316 14:38:07 EST,paperUSD,10011.8836317,3276251.55138,0,11.883631612,USD
20160316 14:38:23 EST,paperUSD,10157.8261448,3296113.04887,0,157.826144748,USD
20160316 14:39:05 EST,paperUSD,9960.1380417,3311173.53697,0,-39.861958352,USD
20160316 14:39:10 EST,paperUSD,9708.9448491,3333554.53016,0,-291.055150952,USD
20160316 14:39:21 EST,paperUSD,9514.1492614,3353588.59988,0,-485.850738655,USD
20160316 14:40:05 EST,paperUSD,9720.44529576,3368453.39988,0,-279.554704295,USD
20160316 14:41:12 EST,paperUSD,9993.50969336,3390585.19988,0,-6.490306695,USD
20160316 14:41:25 EST,paperUSD,10197.6178493,3410413.16144,0,197.617849199,USD
20160316 14:43:06 EST,paperUSD,9975.38583784,3425498.19345,0,-24.614162261,USD
20160316 14:43:09 EST,paperUSD,9694.89770524,3447908.48158,0,-305.102294861,USD
20160316 14:43:15 EST,paperUSD,9377.15069226,3467881.40126,0,-622.849307838,USD
20160316 14:43:20 EST,paperUSD,9171.48797363,3487915.47098,0,-828.512026469,USD
20160316 14:43:23 EST,paperUSD,9011.52313592,3507924.91098,0,-988.476864181,USD
20160316 14:44:07 EST,paperUSD,9240.5338064,3522789.71098,0,-759.466193701,USD
20160316 14:45:04 EST,paperUSD,9007.2635829,3537885.7812,0,-992.736417201,USD
20160316 14:45:08 EST,paperUSD,9284.2262937,3560017.5812,0,-715.773706401,USD
20160316 14:45:15 EST,paperUSD,9626.04537803,3579646.6818,0,-373.954622075,USD
20160316 14:45:23 EST,paperUSD,9799.43099054,3599480.73619,0,-200.569009563,USD
20160316 14:46:07 EST,paperUSD,10030.521065,3614345.53619,0,30.521064937,USD
20160316 14:46:13 EST,paperUSD,9748.466828,3636757.39043,0,-251.533172063,USD
20160316 14:46:24 EST,paperUSD,9397.27651994,3656730.31011,0,-602.723480122,USD
20160316 14:47:15 EST,paperUSD,9673.96126554,3678862.11011,0,-326.038734522,USD
20160316 14:47:25 EST,paperUSD,10009.9870483,3698497.00401,0,9.98704821408,USD
20160316 14:47:29 EST,paperUSD,10214.3435812,3718324.7172,0,214.343581084,USD
20160316 14:49:33 EST,paperUSD,10033.1457103,3738334.1572,0,33.145710188,USD
20160316 14:50:33 EST,paperUSD,10218.4196673,3758156.32324,0,218.419667212,USD
20160316 14:51:09 EST,paperUSD,9986.3229758,3773251.21993,0,-13.677024288,USD
20160316 14:51:30 EST,paperUSD,9764.92210484,3793285.28965,0,-235.077895245,USD
20160316 14:51:34 EST,paperUSD,9573.19078583,3813294.72965,0,-426.809214253,USD
20160316 14:52:28 EST,paperUSD,9804.65688949,3833095.33327,0,-195.343110594,USD
20160316 14:52:32 EST,paperUSD,10000.8339958,3852906.59616,0,0.833995742001,USD
20160316 14:53:07 EST,paperUSD,10241.6662263,3867771.39616,0,241.666226242,USD
20160316 14:53:30 EST,paperUSD,10007.3149917,3887805.46588,0,7.314991689,USD
20160316 14:54:12 EST,paperUSD,9708.9534099,3910233.62746,0,-291.046590111,USD
20160316 14:54:34 EST,paperUSD,9504.20104118,3930243.06746,0,-495.798958831,USD
20160316 14:55:06 EST,paperUSD,9259.52363102,3945350.54487,0,-740.476368991,USD
20160316 14:55:20 EST,paperUSD,8906.97586339,3965323.46455,0,-1093.02413662,USD
20160316 14:56:08 EST,paperUSD,9150.26833345,3980188.26455,0,-849.73166656,USD
20160316 14:56:23 EST,paperUSD,9500.00049599,3999809.45207,0,-499.999504017,USD
20160316 14:56:32 EST,paperUSD,9695.82461884,4019621.06795,0,-304.175381169,USD
20160316 14:57:09 EST,paperUSD,9457.66046216,4034722.03211,0,-542.339537849,USD
20160316 14:57:33 EST,paperUSD,9265.69775454,4054731.47211,0,-734.302245465,USD
20160316 14:59:13 EST,paperUSD,9535.81828174,4076863.27211,0,-464.181718265,USD
20160316 14:59:19 EST,paperUSD,9370.21828174,4105213.87211,0,-629.781718265,USD
20160316 14:59:26 EST,paperUSD,9041.50292084,4125186.79179,0,-958.497079162,USD
20160316 14:59:31 EST,paperUSD,9249.21413236,4145011.1503,0,-750.785867644,USD
20160316 14:59:37 EST,paperUSD,9419.18570162,4164848.61873,0,-580.81429838,USD
20160316 15:02:32 EST,paperUSD,9747.81948864,4184490.90462,0,-252.180511364,USD
20160316 15:03:11 EST,paperUSD,9974.00754086,4199355.70462,0,-25.992459144,USD
20160316 15:03:47 EST,paperUSD,9760.80068369,4219389.77434,0,-239.19931631,USD
20160316 15:06:14 EST,paperUSD,9971.85568941,4239210.78905,0,-28.1443105948,USD
20160316 15:06:25 EST,paperUSD,9793.08649971,4259220.22905,0,-206.913500291,USD
20160316 15:07:36 EST,paperUSD,9511.31299071,4281631.80256,0,-488.687009291,USD
20160316 15:08:14 EST,paperUSD,9294.69721547,4301665.87228,0,-705.302784529,USD
20160316 15:08:27 EST,paperUSD,9475.8762787,4321492.13322,0,-524.123721297,USD
20160316 15:09:18 EST,paperUSD,9248.74692796,4336582.06257,0,-751.253072037,USD
20160316 15:09:56 EST,paperUSD,8915.7038789,4356554.98225,0,-1084.29612109,USD
20160316 15:11:31 EST,paperUSD,9197.6283819,4378686.78225,0,-802.37161809,USD
20160316 15:11:52 EST,paperUSD,9524.11721163,4398331.2131,0,-475.882788355,USD
20160316 15:12:04 EST,paperUSD,9740.89716338,4418146.50287,0,-259.102836609,USD
20160316 15:14:11 EST,paperUSD,9415.74414018,4438119.42255,0,-584.255859804,USD
20160316 15:15:35 EST,paperUSD,9202.8883696,4458153.49227,0,-797.111630379,USD
20160316 15:18:11 EST,paperUSD,9421.79815318,4473018.29227,0,-578.201846799,USD
20160316 15:18:53 EST,paperUSD,9738.58158763,4492672.42852,0,-261.418412351,USD
20160316 15:19:04 EST,paperUSD,9951.54396448,4512491.53586,0,-48.4560354993,USD
20160316 15:20:17 EST,paperUSD,9731.50736996,4527574.37245,0,-268.492630019,USD
20160316 15:20:52 EST,paperUSD,9411.38323843,4547547.29213,0,-588.616761552,USD
20160316 15:20:54 EST,paperUSD,9183.87471281,4567581.36185,0,-816.125287169,USD
20160316 15:25:42 EST,paperUSD,8972.50569167,4587590.80185,0,-1027.49430831,USD
20160316 15:26:21 EST,paperUSD,9193.31788985,4602455.60185,0,-806.68211013,USD
20160316 15:27:38 EST,paperUSD,9435.99715839,4622244.9923,0,-564.002841591,USD
20160316 15:27:49 EST,paperUSD,9654.4428321,4642033.98663,0,-345.557167879,USD
20160316 15:30:02 EST,paperUSD,9428.18760759,4662043.42663,0,-571.812392391,USD
20160316 15:32:14 EST,paperUSD,9706.98760759,4690230.42663,0,-293.012392391,USD
20160316 15:32:22 EST,paperUSD,9928.75268249,4710016.10156,0,-71.247317495,USD
20160316 15:33:19 EST,paperUSD,9670.95956632,4730050.17128,0,-329.040433668,USD
20160316 15:34:33 EST,paperUSD,10005.2001435,4749686.85038,0,5.20014350952,USD
20160316 15:35:44 EST,paperUSD,9776.07845187,4769696.29038,0,-223.921548122,USD
20160316 15:36:21 EST,paperUSD,10000.2070158,4789479.60182,0,0.207015814001,USD
20160316 15:39:19 EST,paperUSD,9773.23082788,4809489.04182,0,-226.769172106,USD
20160316 15:40:21 EST,paperUSD,10004.7402239,4829264.97242,0,4.740223926,USD
20160316 15:41:24 EST,paperUSD,10282.481956,4849019.30041,0,282.481955984,USD
20160316 15:44:09 EST,paperUSD,10053.0112233,4864111.57114,0,53.011223264,USD
20160316 15:45:24 EST,paperUSD,9782.31597927,4884145.64086,0,-217.684020762,USD
20160316 15:45:28 EST,paperUSD,9557.10351393,4904155.08086,0,-442.896486106,USD
20160316 15:46:08 EST,paperUSD,9779.06042483,4919019.88086,0,-220.939575206,USD
20160316 15:46:18 EST,paperUSD,9471.86042483,4947512.08086,0,-528.139575206,USD
20160316 15:46:32 EST,paperUSD,9683.89124667,4967307.49004,0,-316.108753366,USD
20160316 15:47:09 EST,paperUSD,9463.50560971,4982390.67568,0,-536.494390326,USD
20160316 15:47:20 EST,paperUSD,9773.37227631,5010577.67568,0,-226.627723726,USD
20160316 15:48:28 EST,paperUSD,10027.4779977,5030355.63968,0,27.4779976227,USD
20160316 15:48:35 EST,paperUSD,9829.29172381,5050365.07968,0,-170.708276265,USD
20160316 15:49:14 EST,paperUSD,9529.98355621,5072794.18785,0,-470.016443865,USD
20160316 15:50:13 EST,paperUSD,9832.28627881,5094925.98785,0,-167.713721265,USD
20160316 15:50:29 EST,paperUSD,9574.46322502,5114960.05757,0,-425.536775055,USD
20160316 15:50:34 EST,paperUSD,9763.63998292,5134778.32081,0,-236.360017151,USD
20160316 15:51:09 EST,paperUSD,9991.23519524,5149643.12081,0,-8.764804831,USD
20160316 15:51:11 EST,paperUSD,9681.80095444,5172082.35505,0,-318.199045631,USD
20160316 15:51:29 EST,paperUSD,9938.36394571,5191857.86178,0,-61.636054361,USD
20160316 15:51:33 EST,paperUSD,9747.32635974,5211867.30178,0,-252.673640329,USD
20160316 15:53:32 EST,paperUSD,9930.95222179,5231691.11592,0,-69.047778281,USD
20160316 15:54:33 EST,paperUSD,9741.88226777,5251700.55592,0,-258.117732297,USD
20160316 15:55:35 EST,paperUSD,9930.95358583,5271518.9246,0,-69.046414233,USD
20160316 15:56:10 EST,paperUSD,9685.75518173,5286626.923,0,-314.244818333,USD
20160316 15:56:37 EST,paperUSD,9489.82474243,5306636.363,0,-510.175257629,USD
20160316 15:57:30 EST,paperUSD,9222.81507867,5326670.43272,0,-777.184921386,USD
20160316 15:57:34 EST,paperUSD,9418.98389171,5346481.70391,0,-581.016108346,USD
20160316 15:59:09 EST,paperUSD,9666.31669307,5361346.50391,0,-333.683306986,USD
20160316 15:59:32 EST,paperUSD,9936.19884766,5381108.69148,0,-63.8011523937,USD
20160316 16:01:21 EST,paperUSD,9737.43324337,5401118.13148,0,-262.566756682,USD
20160316 16:02:56 EST,paperUSD,9930.44044486,5420932.56428,0,-69.559555194,USD
20160316 16:04:11 EST,paperUSD,9726.04071097,5440942.00428,0,-273.959289082,USD
20160316 16:08:08 EST,paperUSD,9457.69540611,5460976.074,0,-542.304593939,USD
20160316 16:10:45 EST,paperUSD,9722.48941439,5480743.34971,0,-277.51058566,USD
20160316 16:11:56 EST,paperUSD,9919.36932569,5500553.9098,0,-80.630674364,USD
20160316 16:18:59 EST,paperUSD,9724.23868865,5520563.3498,0,-275.761311404,USD
20160316 16:23:14 EST,paperUSD,9917.91156772,5540377.11692,0,-82.088432332,USD
20160316 16:26:28 EST,paperUSD,10233.3229813,5562508.91692,0,233.322981268,USD
20160316 16:26:37 EST,paperUSD,9964.91924521,5582542.98664,0,-35.0807548183,USD
20160316 16:26:41 EST,paperUSD,9758.53761879,5602552.42664,0,-241.462381234,USD
20160316 16:27:31 EST,paperUSD,9435.40048099,5625005.36378,0,-564.599519034,USD
20160316 16:28:12 EST,paperUSD,9640.21568985,5644807.98857,0,-359.78431017,USD
20160316 16:30:27 EST,paperUSD,9438.21595356,5664817.42857,0,-561.784046458,USD
20160316 16:31:29 EST,paperUSD,9700.60015892,5684587.11408,0,-299.399841103,USD
20160316 16:32:46 EST,paperUSD,9896.44540441,5704398.70883,0,-103.554595615,USD
20160316 16:33:44 EST,paperUSD,9631.81405596,5724432.77855,0,-368.185944067,USD
20160316 16:35:11 EST,paperUSD,9950.45976856,5746564.57855,0,-49.540231467,USD
20160316 16:35:21 EST,paperUSD,10211.5865114,5766335.52153,0,211.58651135,USD
20160316 16:35:26 EST,paperUSD,10010.6994295,5786344.96153,0,10.699429462,USD
20160316 16:36:11 EST,paperUSD,9689.2841919,5808796.17677,0,-310.715808138,USD
20160316 16:39:09 EST,paperUSD,10007.6226045,5830927.97677,0,7.622604462,USD
20160316 16:39:23 EST,paperUSD,9746.78441022,5850962.04649,0,-253.215589817,USD
20160316 16:39:25 EST,paperUSD,9946.71743752,5870769.55346,0,-53.282562521,USD
20160316 16:40:08 EST,paperUSD,9623.13796672,5893222.93293,0,-376.862033321,USD
20160316 16:43:19 EST,paperUSD,9892.98736482,5912985.15325,0,-107.012635221,USD
20160316 16:44:11 EST,paperUSD,10218.5805218,5935116.95325,0,218.580521779,USD
20160316 16:44:26 EST,paperUSD,10012.9281794,5955126.39325,0,12.928179347,USD
20160316 16:45:23 EST,paperUSD,10214.6842935,5974932.07714,0,214.684293491,USD
20160316 16:46:26 EST,paperUSD,10009.9495888,5994941.51714,0,9.949588835,USD
20160316 16:47:09 EST,paperUSD,9681.0185364,6017400.24819,0,-318.981463565,USD
