Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160425 07:05:17 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160425 07:16:20 EST,paperUSD,99998.0,100000.0,1986254.0,-1.0,-2.0,0.0,USD,99997.0,100001.0,1.0
20160425 07:30:35 EST,paperUSD,99998.4,100002.4,2000002.4,0.0,-1.6,2.4,USD,99998.4,100002.4,0.0
20160425 11:35:15 EST,paperUSD,99996.4,100002.4,1986290.4,-1.8,-3.6,2.4,USD,99994.6,100002.6,0.200000000001
20160502 10:40:54 EST,paperUSD,99722.2,99730.2,2000274.6,0.0,-277.8,-269.8,USD,99722.2,99730.2,0.0
20160502 10:58:16 EST,paperUSD,99720.2,99730.2,1986278.4,-8.0,-279.8,-269.8,USD,99712.2,99724.2,-6.0
20160502 11:21:10 EST,paperUSD,99713.2,99725.2,1986278.4,-4.2,-286.8,-274.8,USD,99709.0,99723.0,-2.2
20160502 11:53:12 EST,paperUSD,99718.8,99732.8,1986278.4,-3.6,-281.2,-267.2,USD,99715.2,99731.2,-1.6
20160502 12:38:43 EST,paperUSD,99695.0,99711.0,1986278.4,-3.1,-305.0,-289.0,USD,99691.9,99709.9,-1.1
20160502 13:05:57 EST,paperUSD,99701.0,99719.0,1986278.4,-4.2,-299.0,-281.0,USD,99696.8,99716.8,-2.2
20160502 13:29:02 EST,paperUSD,99699.2,99719.2,2000316.8,0.0,-300.8,-280.8,USD,99699.2,99719.2,0.0
20160502 13:42:26 EST,paperUSD,99697.2,99719.2,1986281.8,-2.1,-302.8,-280.8,USD,99695.1,99719.1,-0.100000000001
20160502 14:00:22 EST,paperUSD,99707.2,99731.2,2000304.8,0.0,-292.8,-268.8,USD,99707.2,99731.2,0.0
20160511 06:34:15 EST,paperUSD,99705.2,99731.2,1986690.8,-5.8,-294.8,-268.8,USD,99699.4,99727.4,-3.8
