Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160425 07:05:18 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160425 07:05:18 EST,paperUSD,99998.0,100000.0,1977483.62,-6.05,-2.0,0.0,USD,99991.95,99995.95,-4.05
20160425 07:09:02 EST,paperUSD,99996.0,100000.0,1948560.68,-5.98,-4.0,0.0,USD,99990.02,99998.02,-1.98
20160523 10:45:12 EST,paperUSD,99544.54,99550.54,1970627.6,-397.82,-455.46,-449.46,USD,99146.72,99154.72,-395.82
20160523 10:45:12 EST,paperUSD,99542.54,99550.54,1948560.68,-399.1,-457.46,-449.46,USD,99143.44,99155.44,-395.1
20160523 10:45:19 EST,paperUSD,99934.56,99944.56,1977089.6,0.880000000001,-65.44,-55.44,USD,99935.44,99947.44,2.88
20160523 10:45:19 EST,paperUSD,99932.56,99944.56,1948560.68,-2.02,-67.44,-55.44,USD,99930.54,99946.54,1.98
20160523 11:43:25 EST,paperUSD,99930.56,99944.56,1926501.14,-57.64,-69.44,-55.44,USD,99872.92,99890.92,-53.64
20160523 11:43:28 EST,paperUSD,99928.56,99944.56,1898017.76,-59.8,-71.44,-55.44,USD,99868.76,99888.76,-55.8
20160523 22:14:28 EST,paperUSD,99922.06,99940.06,1942148.72,54.34,-77.94,-59.94,USD,99976.4,99996.4,56.34
20160523 22:14:29 EST,paperUSD,99976.4,99996.4,1999217.36,0.0,-23.6,-3.6,USD,99976.4,99996.4,0.0
20160524 01:19:47 EST,paperUSD,99974.4,99996.4,1977159.8,-0.920000000003,-25.6,-3.6,USD,99973.48,99997.48,1.08
20160524 01:19:48 EST,paperUSD,99972.4,99996.4,1948655.0,-3.28,-27.6,-3.6,USD,99969.12,99997.12,0.719999999996
20160524 05:08:49 EST,paperUSD,99967.88,99993.88,1970715.08,240.46,-32.12,-6.12,USD,100208.34,100236.34,242.46
20160524 05:08:53 EST,paperUSD,100212.48,100240.48,1999466.48,0.0,212.48,240.48,USD,100212.48,100240.48,0.0
20160524 21:03:26 EST,paperUSD,100210.48,100240.48,1955317.52,0.16,210.48,240.48,USD,100210.64,100242.64,2.16
20160524 21:03:28 EST,paperUSD,100208.48,100240.48,1897387.76,-7.24,208.48,240.48,USD,100201.24,100237.24,-3.24
20160525 23:26:11 EST,paperUSD,100191.18,100225.18,1919477.54,195.98,191.18,225.18,USD,100387.16,100425.16,199.98
20160525 23:26:12 EST,paperUSD,100281.52,100317.52,1948534.76,103.64,281.52,317.52,USD,100385.16,100425.16,107.64
20160526 00:04:32 EST,paperUSD,100269.26,100307.26,1970619.5,91.96,269.26,307.26,USD,100361.22,100401.22,93.96
20160526 00:04:32 EST,paperUSD,100267.26,100307.26,1948534.76,88.88,267.26,307.26,USD,100356.14,100400.14,92.88
20160526 00:04:33 EST,paperUSD,100359.22,100401.22,1977593.6,-3.08,359.22,401.22,USD,100356.14,100400.14,-1.08
20160526 00:04:33 EST,paperUSD,100357.22,100401.22,1948534.76,-2.92,357.22,401.22,USD,100354.3,100402.3,1.08
20160526 01:04:12 EST,paperUSD,100357.2,100403.2,1970621.48,5.74,357.2,403.2,USD,100362.94,100410.94,7.74
20160526 01:04:12 EST,paperUSD,100355.2,100403.2,1948534.76,7.52,355.2,403.2,USD,100362.72,100414.72,11.52
20160526 01:04:13 EST,paperUSD,100345.46,100395.46,1977601.34,1.78,345.46,395.46,USD,100347.24,100399.24,3.78
20160526 01:04:13 EST,paperUSD,100343.46,100395.46,1948534.76,-6.52,343.46,395.46,USD,100336.94,100392.94,-2.52
20160526 03:09:09 EST,paperUSD,100325.44,100379.44,1970637.5,65.86,325.44,379.44,USD,100391.3,100447.3,67.86
20160526 03:09:15 EST,paperUSD,100393.64,100449.64,1999774.28,0.0,393.64,449.64,USD,100393.64,100449.64,0.0
20160526 05:38:02 EST,paperUSD,100391.64,100449.64,1977644.18,1.42,391.64,449.64,USD,100393.06,100453.06,3.42
20160526 05:38:02 EST,paperUSD,100389.64,100449.64,1948539.62,-2.56,389.64,449.64,USD,100387.08,100451.08,1.44
20160526 06:45:49 EST,paperUSD,100387.64,100449.64,1926393.5,17.6,387.64,449.64,USD,100405.24,100471.24,21.6
20160526 06:45:55 EST,paperUSD,100385.64,100449.64,1897285.52,13.28,385.64,449.64,USD,100398.92,100466.92,17.28
20160527 10:29:11 EST,paperUSD,100494.43,100560.43,1919312.84,-439.33,494.43,560.43,USD,100055.1,100125.1,-435.33
20160527 10:29:12 EST,paperUSD,100330.16,100398.16,1948256.84,-276.34,330.16,398.16,USD,100053.82,100125.82,-272.34
20160527 12:38:57 EST,paperUSD,100436.07,100506.07,1970287.04,-160.67,436.07,506.07,USD,100275.4,100347.4,-158.67
20160527 12:39:04 EST,paperUSD,100273.78,100345.78,1999233.02,0.0,273.78,345.78,USD,100273.78,100345.78,0.0
