symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#JPN225_M6,#JPN225_M6,,2.0,2.0,16755.0,16755.0,0.0,33.51,0.0,-140622.2,-139000.0,Paper,USD,
