trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-1.49226,20160409 21:20:50 EST,20160409 21:20:50 EST,20160409 21:20:50 EST,418.11,,BTCUSD_bitfinexUSD,long,,20160409 21:00:52 EST,closed,20160409 21:00:52 EST,418.02,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.18,-2.0,USD,99997.67136,1.67226,1999163.8,99997.43438,100000.78,100000.18,0.0,-0.83604
2.0,-2.27336,20160409 21:21:11 EST,20160409 21:21:11 EST,20160409 21:21:11 EST,418.49,,BTCUSD_bitstampUSD,short,,20160409 21:01:22 EST,closed,20160409 21:01:22 EST,418.19,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.6,2.0,USD,99996.23438,1.67336,2000000.78,99996.23438,99999.58,99999.58,0.6,-0.23698
3.0,-1.6712,20160410 00:37:06 EST,20160410 00:37:06 EST,20160410 00:37:06 EST,417.8,,BTCUSD_bitfinexUSD,short,,20160410 00:14:47 EST,closed,20160410 00:14:47 EST,417.8,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99993.72734,1.6712,1999164.94,99992.8915,99999.58,99999.58,0.0,-0.8356
4.0,-1.67168,20160410 00:37:17 EST,20160410 00:37:17 EST,20160410 00:37:17 EST,417.92,,BTCUSD_bitstampUSD,long,,20160410 00:14:58 EST,closed,20160410 00:14:58 EST,417.92,,,2.0,2.0,,BTCUSD_bitstampUSD,,0.0,-2.0,USD,99992.8915,1.67168,2000000.78,99992.8915,99999.58,99999.58,0.0,-0.83584
5.0,-2.79184,20160410 01:13:53 EST,20160410 01:13:53 EST,20160410 01:13:53 EST,418.24,,BTCUSD_bitstampUSD,short,,20160410 01:12:42 EST,closed,20160410 01:12:42 EST,417.68,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.12,2.0,USD,99989.26432,1.67184,1999166.56,99988.72868,99998.76,99998.46,0.98,0.14366
6.0,-1.37098,20160410 01:13:54 EST,20160410 01:13:54 EST,20160410 01:13:54 EST,417.82,,BTCUSD_bitfinexUSD,long,,20160410 01:12:43 EST,closed,20160410 01:12:43 EST,417.67,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.3,-2.0,USD,99988.72868,1.67098,2000002.2,99988.72868,99998.76,99998.76,0.3,-0.53564
7.0,-2.71212,20160410 01:29:31 EST,20160410 01:29:31 EST,20160410 01:29:31 EST,418.29,,BTCUSD_bitstampUSD,short,,20160410 01:18:16 EST,closed,20160410 01:18:16 EST,417.77,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.04,2.0,USD,99985.18092,1.67212,1999167.6,99984.64498,99998.02,99997.72,0.98,0.14348
8.0,-1.37158,20160410 01:29:31 EST,20160410 01:29:31 EST,20160410 01:29:31 EST,417.97,,BTCUSD_bitfinexUSD,long,,20160410 01:18:26 EST,closed,20160410 01:18:26 EST,417.82,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.3,-2.0,USD,99984.64498,1.67158,2000003.54,99984.64498,99998.02,99998.02,0.3,-0.53594
10.0,-1.67196,20160410 01:50:50 EST,20160410 01:50:50 EST,20160410 01:50:50 EST,417.99,,BTCUSD_bitfinexUSD,long,,20160410 01:36:04 EST,closed,20160410 01:36:04 EST,417.99,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,-2.0,USD,99982.13696,1.67196,1999167.48,99981.8004,99998.52,99998.02,0.0,-0.83598
9.0,-2.17262,20160410 01:51:31 EST,20160410 01:51:31 EST,20160410 01:51:31 EST,418.28,,BTCUSD_bitstampUSD,short,,20160410 01:36:04 EST,closed,20160410 01:36:04 EST,418.03,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.5,2.0,USD,99980.8004,1.67262,2000004.04,99980.8004,99997.52,99997.52,0.5,-0.33656
11.0,-2.59172,20160410 02:42:41 EST,20160410 02:42:41 EST,20160410 02:42:41 EST,417.7,,BTCUSD_bitstampUSD,long,,20160410 02:33:47 EST,closed,20160410 02:33:47 EST,418.16,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.92,-2.0,USD,99977.3727,1.67172,1999167.14,99976.51674,99996.58,99996.6,-0.92,-1.7554
12.0,-1.65194,20160410 02:43:11 EST,20160410 02:43:11 EST,20160410 02:43:11 EST,417.98,,BTCUSD_bitfinexUSD,short,,20160410 02:34:07 EST,closed,20160410 02:34:07 EST,417.99,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.02,2.0,USD,99976.55674,1.67194,2000003.1,99976.55674,99996.62,99996.62,-0.02,-0.85596
14.0,-1.67144,20160410 02:56:37 EST,20160410 02:56:37 EST,20160410 02:56:37 EST,417.86,,BTCUSD_bitfinexUSD,short,,20160410 02:55:27 EST,closed,20160410 02:55:27 EST,417.86,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99974.04932,1.67144,1999167.12,99971.8547,99995.26,99996.62,0.0,-0.83572
13.0,-2.8308,20160410 02:57:08 EST,20160410 02:57:08 EST,20160410 02:57:08 EST,417.41,,BTCUSD_bitstampUSD,long,,20160410 02:54:56 EST,closed,20160410 02:54:56 EST,417.99,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.16,-2.0,USD,99972.0545,1.6708,2000001.94,99972.0545,99995.46,99995.46,-1.36,-2.19462
16.0,-1.68998,20160410 03:03:41 EST,20160410 03:03:41 EST,20160410 03:03:41 EST,417.49,,BTCUSD_bitstampUSD,long,,20160410 03:00:20 EST,closed,20160410 03:00:20 EST,417.5,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.02,-2.0,USD,99969.52916,1.66998,1999166.56,99968.6938,99995.44,99995.44,-0.1,-0.9349
15.0,-1.67072,20160410 03:04:32 EST,20160410 03:04:32 EST,20160410 03:04:32 EST,417.68,,BTCUSD_bitfinexUSD,short,,20160410 02:59:59 EST,closed,20160410 02:59:59 EST,417.68,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99968.6938,1.67072,2000001.92,99968.6938,99995.44,99995.44,0.0,-0.83536
18.0,-2.45118,20160410 03:12:37 EST,20160410 03:12:37 EST,20160410 03:12:37 EST,417.99,,BTCUSD_bitstampUSD,short,,20160410 03:05:54 EST,closed,20160410 03:05:54 EST,417.6,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.78,2.0,USD,99965.40724,1.67118,1999167.32,99965.01142,99995.1,99994.66,1.04,0.20376
17.0,-1.2312,20160410 03:12:37 EST,20160410 03:12:37 EST,20160410 03:12:37 EST,417.91,,BTCUSD_bitfinexUSD,long,,20160410 03:05:43 EST,closed,20160410 03:05:43 EST,417.69,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.44,-2.0,USD,99965.01142,1.6712,2000003.14,99965.01142,99995.1,99995.1,0.44,-0.39582
19.0,-1.79064,20160410 03:42:30 EST,20160410 03:42:30 EST,20160410 03:42:30 EST,417.63,,BTCUSD_bitstampUSD,long,,20160410 03:19:20 EST,closed,20160410 03:19:20 EST,417.69,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.12,-2.0,USD,99962.38508,1.67064,1999167.32,99961.40952,99994.84,99994.98,-0.36,-1.19502
20.0,-1.53126,20160410 03:42:40 EST,20160410 03:42:40 EST,20160410 03:42:40 EST,417.78,,BTCUSD_bitfinexUSD,short,,20160410 03:19:20 EST,closed,20160410 03:19:20 EST,417.85,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.14,2.0,USD,99961.68952,1.67126,2000002.88,99961.68952,99995.12,99995.12,-0.14,-0.97556
21.0,-2.75176,20160410 04:01:18 EST,20160410 04:01:18 EST,20160410 04:01:18 EST,418.21,,BTCUSD_bitstampUSD,short,,20160410 03:50:13 EST,closed,20160410 03:50:13 EST,417.67,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.08,2.0,USD,99958.1022,1.67176,1999168.4,99957.26664,99994.04,99994.04,1.12,0.28354
22.0,-1.67112,20160410 04:01:29 EST,20160410 04:01:29 EST,20160410 04:01:29 EST,417.78,,BTCUSD_bitfinexUSD,long,,20160410 03:50:24 EST,closed,20160410 03:50:24 EST,417.78,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,-2.0,USD,99957.26664,1.67112,2000003.96,99957.26664,99994.04,99994.04,0.0,-0.83556
24.0,-1.69086,20160410 04:36:03 EST,20160410 04:36:03 EST,20160410 04:36:03 EST,417.71,,BTCUSD_bitfinexUSD,long,,20160410 04:27:00 EST,closed,20160410 04:27:00 EST,417.72,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.0200000000001,-2.0,USD,99954.74052,1.67086,1999168.68,99955.18398,99995.3,99994.02,0.0,-0.83544
23.0,-2.57142,20160410 04:43:27 EST,20160410 04:43:27 EST,20160410 04:43:27 EST,418.08,,BTCUSD_bitstampUSD,short,,20160410 04:26:49 EST,closed,20160410 04:26:49 EST,417.63,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.9,2.0,USD,99952.16894,1.67142,1999169.42,99951.37348,99993.16,99993.12,1.14,0.3036
25.0,-1.63088,20160410 04:43:58 EST,20160410 04:43:58 EST,20160410 04:43:58 EST,417.73,,BTCUSD_bitfinexUSD,long,,20160410 04:37:14 EST,closed,20160410 04:37:14 EST,417.71,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0400000000001,-2.0,USD,99951.37348,1.67088,2000004.88,99951.37348,99993.16,99993.16,0.0400000000001,-0.79546
26.0,-1.67092,20160410 05:00:36 EST,20160410 05:00:36 EST,20160410 05:00:36 EST,417.73,,BTCUSD_bitfinexUSD,long,,20160410 04:49:40 EST,closed,20160410 04:49:40 EST,417.73,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,-2.0,USD,99948.86662,1.67092,1999168.94,99948.29042,99993.42,99993.16,0.0,-0.83546
27.0,-1.93214,20160410 05:00:56 EST,20160410 05:00:56 EST,20160410 05:00:56 EST,418.1,,BTCUSD_bitstampUSD,short,,20160410 04:50:01 EST,closed,20160410 04:50:01 EST,417.97,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.26,2.0,USD,99947.77042,1.67214,2000005.14,99947.77042,99992.9,99992.9,0.26,-0.5762
28.0,-1.67088,20160410 05:02:38 EST,20160410 05:02:38 EST,20160410 05:02:38 EST,417.72,,BTCUSD_bitfinexUSD,long,,20160410 05:01:37 EST,closed,20160410 05:01:37 EST,417.72,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,-2.0,USD,99945.2647,1.67088,1999170.3,99945.76852,99994.24,99992.9,0.0,-0.83544
29.0,-3.17118,20160410 05:02:59 EST,20160410 05:02:59 EST,20160410 05:02:59 EST,418.17,,BTCUSD_bitstampUSD,short,,20160410 05:01:57 EST,closed,20160410 05:01:57 EST,417.42,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.5,2.0,USD,99942.92836,1.67118,2000006.64,99942.92836,99991.4,99991.4,1.34,0.50382
30.0,-1.6509,20160410 05:06:01 EST,20160410 05:06:01 EST,20160410 05:06:01 EST,417.72,,BTCUSD_bitfinexUSD,short,,20160410 05:03:49 EST,closed,20160410 05:03:49 EST,417.73,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.02,2.0,USD,99940.44142,1.6709,1999170.58,99938.16682,99989.98,99991.42,0.0,-0.83546
31.0,-3.11064,20160410 05:06:12 EST,20160410 05:06:12 EST,20160410 05:06:12 EST,417.3,,BTCUSD_bitstampUSD,long,,20160410 05:04:00 EST,closed,20160410 05:04:00 EST,418.02,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.44,-2.0,USD,99938.16682,1.67064,2000005.18,99938.16682,99989.98,99989.98,-1.44,-2.2746
32.0,-2.49078,20160410 05:19:28 EST,20160410 05:19:28 EST,20160410 05:19:28 EST,417.49,,BTCUSD_bitstampUSD,long,,20160410 05:07:13 EST,closed,20160410 05:07:13 EST,417.9,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.82,-2.0,USD,99934.8406,1.67078,1999168.92,99934.00516,99989.16,99989.16,-1.06,-1.89474
33.0,-1.67088,20160410 05:19:29 EST,20160410 05:19:29 EST,20160410 05:19:29 EST,417.72,,BTCUSD_bitfinexUSD,short,,20160410 05:07:13 EST,closed,20160410 05:07:13 EST,417.72,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99934.00516,1.67088,2000004.36,99934.00516,99989.16,99989.16,0.0,-0.83544
35.0,-2.03124,20160410 05:28:34 EST,20160410 05:28:34 EST,20160410 05:28:34 EST,417.72,,BTCUSD_bitfinexUSD,long,,20160410 05:20:30 EST,closed,20160410 05:20:30 EST,417.9,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.36,-2.0,USD,99931.1384,1.67124,1999168.48,99930.92226,99989.42,99988.8,0.0,-0.8358
34.0,-2.27164,20160410 05:29:05 EST,20160410 05:29:05 EST,20160410 05:29:05 EST,418.06,,BTCUSD_bitstampUSD,short,,20160410 05:20:30 EST,closed,20160410 05:20:30 EST,417.76,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.6,2.0,USD,99929.70228,1.67164,2000004.6,99929.70228,99988.2,99988.2,0.62,-0.21614
36.0,-1.6716,20160410 05:45:02 EST,20160410 05:45:02 EST,20160410 05:45:02 EST,417.9,,BTCUSD_bitstampUSD,long,,20160410 05:43:51 EST,closed,20160410 05:43:51 EST,417.9,,,2.0,2.0,,BTCUSD_bitstampUSD,,0.0,-2.0,USD,99927.19526,1.6716,1999169.18,99926.35984,99988.2,99988.2,-0.4,-1.2354
37.0,-1.67084,20160410 05:45:03 EST,20160410 05:45:03 EST,20160410 05:45:03 EST,417.71,,BTCUSD_bitfinexUSD,short,,20160410 05:43:52 EST,closed,20160410 05:43:52 EST,417.71,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99926.35984,1.67084,2000004.6,99926.35984,99988.2,99988.2,0.0,-0.83542
38.0,-2.45282,20160410 06:02:41 EST,20160410 06:02:41 EST,20160410 06:02:41 EST,418.4,,BTCUSD_bitstampUSD,short,,20160410 05:55:07 EST,closed,20160410 05:55:07 EST,418.01,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.78,2.0,USD,99923.07156,1.67282,1999169.92,99923.75458,99988.94,99987.42,0.3,-0.53632
39.0,-0.13246,20160410 06:03:11 EST,20160410 06:03:11 EST,20160410 06:03:11 EST,418.5,,BTCUSD_bitfinexUSD,long,,20160410 05:55:17 EST,closed,20160410 05:55:17 EST,417.73,,,2.0,2.0,,BTCUSD_bitfinexUSD,,1.54,-2.0,USD,99923.77456,1.67246,2000006.92,99923.77456,99988.96,99988.96,1.52,0.68302
41.0,1.14118,20160410 07:24:52 EST,20160410 07:24:52 EST,20160410 07:24:52 EST,420.41,,BTCUSD_bitstampUSD,long,,20160410 06:05:53 EST,closed,20160410 06:05:53 EST,419.0,,,2.0,2.0,,BTCUSD_bitstampUSD,,2.82,-2.0,USD,99924.07738,1.67882,1999171.38,99926.31594,99994.86,99991.78,-0.4,-1.2376
40.0,-4.57962,20160410 07:25:23 EST,20160410 07:25:23 EST,20160410 07:25:23 EST,420.63,,BTCUSD_bitfinexUSD,short,,20160410 06:05:33 EST,closed,20160410 06:05:33 EST,419.18,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-2.9,2.0,USD,99920.33612,1.67962,2000012.64,99920.33612,99988.88,99988.88,3.08,2.23856
42.0,-2.601,20160410 08:05:50 EST,20160410 08:05:50 EST,20160410 08:05:50 EST,420.02,,BTCUSD_bitstampUSD,long,,20160410 07:50:23 EST,closed,20160410 07:50:23 EST,420.48,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.92,-2.0,USD,99916.8937,1.681,1999170.3,99915.65268,99987.56,99987.96,-0.96,-1.8
43.0,-1.08224,20160410 08:19:46 EST,20160410 08:19:46 EST,20160410 08:19:46 EST,420.41,,BTCUSD_bitfinexUSD,short,,20160410 07:50:54 EST,closed,20160410 07:50:54 EST,420.71,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.6,2.0,USD,99915.81192,1.68224,1999170.16,99914.01192,99987.6,99988.56,-0.3,-1.14112
44.0,-2.64096,20160410 08:20:16 EST,20160410 08:20:16 EST,20160410 08:20:16 EST,420.0,,BTCUSD_bitstampUSD,long,,20160410 08:06:51 EST,closed,20160410 08:06:51 EST,420.48,,,2.0,2.0,,BTCUSD_bitstampUSD,,-0.96,-2.0,USD,99914.01192,1.68096,2000010.16,99914.01192,99987.6,99987.6,-0.96,-1.8
46.0,-1.66006,20160410 08:25:50 EST,20160410 08:25:50 EST,20160410 08:25:50 EST,420.02,,BTCUSD_bitstampUSD,long,,20160410 08:21:28 EST,closed,20160410 08:21:28 EST,420.01,,,2.0,2.0,,BTCUSD_bitstampUSD,,0.02,-2.0,USD,99911.51106,1.68006,1999169.38,99911.26966,99988.22,99987.62,-0.02,-0.86
45.0,-1.96188,20160410 08:26:20 EST,20160410 08:26:20 EST,20160410 08:26:20 EST,420.54,,BTCUSD_bitfinexUSD,short,,20160410 08:20:47 EST,closed,20160410 08:20:47 EST,420.4,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.28,2.0,USD,99910.38998,1.68188,2000010.46,99910.38998,99987.34,99987.34,0.6,-0.2414
47.0,-3.0014,20160410 08:30:13 EST,20160410 08:30:13 EST,20160410 08:30:13 EST,420.02,,BTCUSD_bitstampUSD,long,,20160410 08:27:01 EST,closed,20160410 08:27:01 EST,420.68,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.32,-2.0,USD,99906.5472,1.6814,1999167.76,99905.4261,99985.74,99986.02,-1.32,-2.16004
48.0,-1.40248,20160410 08:30:33 EST,20160410 08:30:33 EST,20160410 08:30:33 EST,420.55,,BTCUSD_bitfinexUSD,short,,20160410 08:27:21 EST,closed,20160410 08:27:21 EST,420.69,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.28,2.0,USD,99905.9861,1.68248,2000008.86,99905.9861,99986.3,99986.3,-0.28,-1.1211
49.0,-2.78118,20160410 08:35:36 EST,20160410 08:35:36 EST,20160410 08:35:36 EST,420.02,,BTCUSD_bitstampUSD,long,,20160410 08:31:14 EST,closed,20160410 08:31:14 EST,420.57,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.1,-2.0,USD,99902.36404,1.68118,1999166.88,99901.52316,99985.2,99985.2,-1.1,-1.94004
50.0,-1.68176,20160410 08:36:06 EST,20160410 08:36:06 EST,20160410 08:36:06 EST,420.44,,BTCUSD_bitfinexUSD,short,,20160410 08:31:34 EST,closed,20160410 08:31:34 EST,420.44,,,2.0,2.0,,BTCUSD_bitfinexUSD,,0.0,2.0,USD,99901.52316,1.68176,2000007.76,99901.52316,99985.2,99985.2,0.0,-0.84088
52.0,-1.96248,20160410 08:43:00 EST,20160410 08:43:00 EST,20160410 08:43:00 EST,420.69,,BTCUSD_bitfinexUSD,short,,20160410 08:38:18 EST,closed,20160410 08:38:18 EST,420.55,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.28,2.0,USD,99898.71954,1.68248,1999166.9,99896.81946,99983.86,99984.92,0.0,-0.8411
51.0,-2.72124,20160410 08:43:11 EST,20160410 08:43:11 EST,20160410 08:43:11 EST,420.05,,BTCUSD_bitstampUSD,long,,20160410 08:37:47 EST,closed,20160410 08:37:47 EST,420.57,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.04,-2.0,USD,99896.83944,1.68124,2000007.0,99896.83944,99983.88,99983.88,-1.06,-1.90008
53.0,-1.82178,20160410 08:48:24 EST,20160410 08:48:24 EST,20160410 08:48:24 EST,420.48,,BTCUSD_bitfinexUSD,short,,20160410 08:47:23 EST,closed,20160410 08:47:23 EST,420.41,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.14,2.0,USD,99895.01766,1.68178,2000007.14,99895.01766,99983.74,99983.74,0.0,-0.84082
54.0,-1.96196,20160410 08:57:08 EST,20160410 08:57:08 EST,20160410 08:57:08 EST,420.56,,BTCUSD_bitfinexUSD,short,,20160410 08:54:57 EST,closed,20160410 08:54:57 EST,420.42,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.28,2.0,USD,99892.21434,1.68196,1999166.06,99890.01434,99982.1,99983.46,0.3,-0.54114
55.0,-3.04136,20160410 08:57:19 EST,20160410 08:57:19 EST,20160410 08:57:19 EST,420.0,,BTCUSD_bitstampUSD,long,,20160410 08:55:07 EST,closed,20160410 08:55:07 EST,420.68,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.36,-2.0,USD,99890.01434,1.68136,2000006.06,99890.01434,99982.1,99982.1,-1.36,-2.2
57.0,-2.8418,20160410 09:00:42 EST,20160410 09:00:42 EST,20160410 09:00:42 EST,420.16,,BTCUSD_bitstampUSD,long,,20160410 08:58:30 EST,closed,20160410 08:58:30 EST,420.74,,,2.0,2.0,,BTCUSD_bitstampUSD,,-1.16,-2.0,USD,99886.33144,1.6818,1999163.8,99886.44938,99981.9,99980.94,-1.48,-2.32
56.0,-2.52304,20160410 09:01:13 EST,20160410 09:01:13 EST,20160410 09:01:13 EST,420.97,,BTCUSD_bitfinexUSD,short,,20160410 08:58:10 EST,closed,20160410 08:58:10 EST,420.55,,,2.0,2.0,,BTCUSD_bitfinexUSD,,-0.84,2.0,USD,99884.6495,1.68304,2000005.74,99884.6495,99980.1,99980.1,0.96,0.11794
