Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 07:56:33 EST,paperUSD,9482.46746417,-2323626.1476,0,-517.532535828,USD
20160318 07:58:31 EST,paperUSD,9479.52864269,-2470567.2216,0,-520.471357308,USD
20160318 07:58:43 EST,paperUSD,9476.58960865,-2617518.9237,0,-523.41039135,USD
20160318 08:04:22 EST,paperUSD,9441.76691229,-2470599.1059,0,-558.233087706,USD
20160318 08:06:51 EST,paperUSD,9438.82866776,-2617511.3322,0,-561.171332232,USD
20160318 08:07:03 EST,paperUSD,9435.89042323,-2764423.5585,0,-564.109576758,USD
20160318 08:13:42 EST,paperUSD,9363.11177554,-2617581.174,0,-636.888224448,USD
20160318 08:15:21 EST,paperUSD,9360.17450273,-2764444.8147,0,-639.825497262,USD
20160318 08:15:33 EST,paperUSD,9357.23738175,-2911300.8639,0,-642.762618246,USD
20160318 08:30:14 EST,paperUSD,9402.88488905,-2764396.2291,0,-597.115110942,USD
20160318 08:34:11 EST,paperUSD,9399.94606757,-2911337.3031,0,-600.053932422,USD
20160318 08:34:22 EST,paperUSD,9397.00721572,-3058279.8954,0,-602.992784268,USD
20160318 08:36:21 EST,paperUSD,9374.33085863,-2911357.041,0,-625.669141356,USD
20160318 08:43:32 EST,paperUSD,9371.39249264,-3058275.3405,0,-628.607507346,USD
20160318 08:43:43 EST,paperUSD,9368.45424811,-3205187.5668,0,-631.545751872,USD
20160318 08:45:20 EST,paperUSD,9313.89483603,-3058326.9627,0,-686.105163954,USD
20160318 08:47:29 EST,paperUSD,9310.95823127,-3205157.2008,0,-689.041768716,USD
20160318 08:47:40 EST,paperUSD,9308.02141395,-3351998.067,0,-691.97858604,USD
20160318 08:49:51 EST,paperUSD,9343.04133748,-3205119.2433,0,-656.958662514,USD
20160318 08:52:34 EST,paperUSD,9340.10230344,-3352070.9454,0,-659.897696556,USD
20160318 08:52:45 EST,paperUSD,9337.1632694,-3499022.6475,0,-662.836730598,USD
20160318 08:54:11 EST,paperUSD,9288.67614634,-3352116.4944,0,-711.32385366,USD
20160318 09:13:39 EST,paperUSD,9285.73689974,-3499078.8246,0,-714.263100264,USD
20160318 09:13:52 EST,paperUSD,9282.79765314,-3646041.1548,0,-717.202346868,USD
20160318 09:28:30 EST,paperUSD,9200.90838557,-3499157.7762,0,-799.09161444,USD
20160318 09:29:39 EST,paperUSD,9197.97099129,-3646027.4901,0,-802.029008718,USD
20160318 09:29:51 EST,paperUSD,9195.03359701,-3792897.204,0,-804.966402996,USD
