Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160321 21:04:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160321 21:04:00 EST,paperUSD,19998.0,20000.0,395885.4,0,-2.0,0.0,USD
20160321 21:04:00 EST,paperUSD,20008.6,20012.6,395885.4,0,8.6,12.6,USD
20160321 21:37:00 EST,paperUSD,20019.2,20025.2,391783.4,0,19.2,25.2,USD
20160321 21:42:00 EST,paperUSD,20029.2,20037.2,399999.4,0,29.2,37.2,USD
20160321 21:42:00 EST,paperUSD,20027.2,20037.2,395895.7,0,27.2,37.2,USD
20160322 05:45:00 EST,paperUSD,19972.5,19984.5,395895.7,0,-27.5,-15.5,USD
20160322 05:45:00 EST,paperUSD,19858.3,19872.3,391732.5,0,-141.7,-127.7,USD
20160322 05:47:00 EST,paperUSD,19656.5,19672.5,399859.1,0,-343.5,-327.5,USD
20160322 05:47:00 EST,paperUSD,19654.5,19672.5,395700.4,0,-345.5,-327.5,USD
20160322 05:48:00 EST,paperUSD,19583.9,19603.9,395700.4,0,-416.1,-396.1,USD
20160322 05:48:00 EST,paperUSD,19510.8,19532.8,391539.2,0,-489.2,-467.2,USD
20160322 06:11:00 EST,paperUSD,19396.2,19420.2,399749.0,0,-603.8,-579.8,USD
20160322 06:11:00 EST,paperUSD,19394.2,19420.2,395580.9,0,-605.8,-579.8,USD
20160322 06:12:00 EST,paperUSD,19319.5,19347.5,395580.9,0,-680.5,-652.5,USD
20160320 05:49:00 EST,paperUSD,19317.5,19347.5,391477.0,0,-682.5,-652.5,USD
20160322 06:12:00 EST,paperUSD,19199.2,19231.2,395634.8,0,-800.8,-768.8,USD
20160320 05:58:00 EST,paperUSD,19216.4,19250.4,399811.8,0,-783.6,-749.6,USD
20160320 05:59:00 EST,paperUSD,19214.4,19250.4,395647.9,0,-785.6,-749.6,USD
20160320 05:59:00 EST,paperUSD,19221.8,19259.8,395647.9,0,-778.2,-740.2,USD
20160320 06:00:00 EST,paperUSD,19230.5,19270.5,399813.1,0,-769.5,-729.5,USD
20160320 07:44:00 EST,paperUSD,19228.5,19270.5,395715.0,0,-771.5,-729.5,USD
20160320 07:44:00 EST,paperUSD,19170.1,19214.1,395715.0,0,-829.9,-785.9,USD
20160320 11:46:00 EST,paperUSD,19177.2,19223.2,399878.6,0,-822.8,-776.8,USD
20160320 11:48:00 EST,paperUSD,19175.2,19223.2,395712.0,0,-824.8,-776.8,USD
20160320 11:48:00 EST,paperUSD,19185.3,19235.3,395712.0,0,-814.7,-764.7,USD
20160320 12:35:00 EST,paperUSD,19197.2,19249.2,399880.4,0,-802.8,-750.8,USD
20160320 12:40:00 EST,paperUSD,19195.2,19249.2,395713.4,0,-804.8,-750.8,USD
20160320 12:40:00 EST,paperUSD,19205.7,19261.7,395713.4,0,-794.3,-738.3,USD
20160320 13:25:00 EST,paperUSD,19216.8,19274.8,399881.0,0,-783.2,-725.2,USD
20160320 14:37:00 EST,paperUSD,19214.8,19274.8,395701.6,0,-785.2,-725.2,USD
20160320 14:37:00 EST,paperUSD,19237.7,19299.7,395701.6,0,-762.3,-700.3,USD
20160320 15:34:00 EST,paperUSD,19248.1,19312.1,399868.5,0,-751.9,-687.9,USD
20160320 15:36:00 EST,paperUSD,19246.1,19312.1,395692.8,0,-753.9,-687.9,USD
20160320 15:36:00 EST,paperUSD,19311.6,19379.6,395692.8,0,-688.4,-620.4,USD
20160320 15:39:00 EST,paperUSD,19318.9,19388.9,399810.3,0,-681.1,-611.1,USD
20160320 15:46:00 EST,paperUSD,19316.9,19388.9,395691.3,0,-683.1,-611.1,USD
20160320 15:46:00 EST,paperUSD,19326.8,19400.8,395691.3,0,-673.2,-599.2,USD
20160320 15:55:00 EST,paperUSD,19334.5,19410.5,399808.1,0,-665.5,-589.5,USD
20160320 17:13:00 EST,paperUSD,19332.5,19410.5,395694.2,0,-667.5,-589.5,USD
20160320 17:13:00 EST,paperUSD,19343.1,19423.1,395694.2,0,-656.9,-576.9,USD
20160320 17:14:00 EST,paperUSD,19352.5,19434.5,399806.9,0,-647.5,-565.5,USD
20160322 03:38:00 EST,paperUSD,19350.5,19434.5,395667.1,0,-649.5,-565.5,USD
20160322 03:38:00 EST,paperUSD,19358.3,19444.3,395667.1,0,-641.7,-555.7,USD
20160322 03:47:00 EST,paperUSD,19376.2,19464.2,399817.0,0,-623.8,-535.8,USD
20160322 03:56:00 EST,paperUSD,19374.2,19464.2,395667.1,0,-625.8,-535.8,USD
20160322 03:56:00 EST,paperUSD,19385.0,19477.0,395667.1,0,-615.0,-523.0,USD
20160322 03:57:00 EST,paperUSD,19395.8,19489.8,399817.0,0,-604.2,-510.2,USD
20160322 04:40:00 EST,paperUSD,19393.8,19489.8,395667.0,0,-606.2,-510.2,USD
20160322 04:40:00 EST,paperUSD,19402.8,19500.8,395667.0,0,-597.2,-499.2,USD
20160322 04:44:00 EST,paperUSD,19411.8,19511.8,399817.0,0,-588.2,-488.2,USD
20160322 05:32:00 EST,paperUSD,19409.8,19511.8,395646.0,0,-590.2,-488.2,USD
20160322 05:32:00 EST,paperUSD,19422.8,19526.8,395646.0,0,-577.2,-473.2,USD
20160322 05:46:00 EST,paperUSD,19431.1,19537.1,399812.3,0,-568.9,-462.9,USD
20160322 05:49:00 EST,paperUSD,19429.1,19537.1,395641.6,0,-570.9,-462.9,USD
20160322 05:49:00 EST,paperUSD,19442.5,19552.5,395641.6,0,-557.5,-447.5,USD
20160322 05:56:00 EST,paperUSD,19452.2,19564.2,399808.6,0,-547.8,-435.8,USD
20160322 06:18:00 EST,paperUSD,19450.2,19564.2,395633.4,0,-549.8,-435.8,USD
20160322 06:18:00 EST,paperUSD,19463.4,19579.4,395633.4,0,-536.6,-420.6,USD
20160322 06:20:00 EST,paperUSD,19459.2,19577.2,399791.2,0,-540.8,-422.8,USD
20160322 06:59:00 EST,paperUSD,19457.2,19577.2,395616.8,0,-542.8,-422.8,USD
20160322 06:59:00 EST,paperUSD,19471.0,19593.0,395616.8,0,-529.0,-407.0,USD
20160322 07:06:00 EST,paperUSD,19477.6,19601.6,399784.0,0,-522.4,-398.4,USD
20160322 07:35:00 EST,paperUSD,19475.6,19601.6,395618.5,0,-524.4,-398.4,USD
20160322 07:35:00 EST,paperUSD,19488.4,19616.4,395618.5,0,-511.6,-383.6,USD
20160322 07:36:00 EST,paperUSD,19500.5,19630.5,399783.3,0,-499.5,-369.5,USD
20160322 11:42:00 EST,paperUSD,19498.5,19630.5,395605.3,0,-501.5,-369.5,USD
20160322 11:42:00 EST,paperUSD,19515.7,19649.7,395605.3,0,-484.3,-350.3,USD
20160322 12:20:00 EST,paperUSD,19524.9,19660.9,399775.3,0,-475.1,-339.1,USD
20160322 21:26:00 EST,paperUSD,19522.9,19660.9,395604.2,0,-477.1,-339.1,USD
