Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 15:24:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 15:24:00 EST,paperUSD,19998.0,20000.0,324553.2,0,-2.0,0.0,USD
20160401 15:24:00 EST,paperUSD,19996.0,20000.0,256741.28,0,-4.0,0.0,USD
20160401 16:55:00 EST,paperUSD,19994.0,20000.0,181318.68,0,-6.0,0.0,USD
20160401 16:55:00 EST,paperUSD,19990.68,19998.68,249129.28,0,-9.31999999999,-1.31999999999,USD
20160403 17:15:00 EST,paperUSD,20139.82,20149.82,324412.84,0,139.82,149.82,USD
20160403 17:31:00 EST,paperUSD,20137.82,20149.82,256809.04,0,137.82,149.82,USD
20160403 17:33:00 EST,paperUSD,20183.34,20197.34,324365.32,0,183.34,197.34,USD
20160403 17:33:00 EST,paperUSD,20181.34,20197.34,256809.04,0,181.34,197.34,USD
20160403 18:09:00 EST,paperUSD,20016.98,20034.98,324202.96,0,16.98,34.98,USD
20160403 18:09:00 EST,paperUSD,20014.98,20034.98,256809.04,0,14.98,34.98,USD
20160403 18:10:00 EST,paperUSD,19916.62,19938.62,324299.32,0,-83.38,-61.38,USD
20160403 18:10:00 EST,paperUSD,19914.62,19938.62,256809.04,0,-85.38,-61.38,USD
20160403 18:11:00 EST,paperUSD,19950.24,19976.24,332206.12,0,-49.76,-23.76,USD
20160403 18:11:00 EST,paperUSD,19939.0,19967.0,399687.16,0,-61.0,-33.0,USD
20160403 18:14:00 EST,paperUSD,19936.0096544,19967.0,250169.88,0,-63.9903456,-33.0,USD
20160403 18:14:00 EST,paperUSD,19934.0096544,19967.0,182804.12,0,-65.9903456,-33.0,USD
20160403 18:16:00 EST,paperUSD,19917.8190448,19953.8,332334.6,0,-82.1809552,-46.2,USD
20160403 18:16:00 EST,paperUSD,19915.3790448,19953.36,399699.92,0,-84.6209552,-46.64,USD
20160403 18:18:00 EST,paperUSD,19913.3790448,19953.36,324316.04,0,-86.6209552,-46.64,USD
20160403 18:18:00 EST,paperUSD,19911.3790448,19953.36,256773.84,0,-88.6209552,-46.64,USD
20160403 18:32:00 EST,paperUSD,20091.9790448,20135.96,331975.12,0,91.9790448,135.96,USD
20160403 18:32:00 EST,paperUSD,19821.5790448,19867.56,399248.92,0,-178.4209552,-132.44,USD
20160403 18:34:00 EST,paperUSD,19819.5790448,19867.56,324387.76,0,-180.4209552,-132.44,USD
20160403 18:34:00 EST,paperUSD,19817.5790448,19867.56,257118.36,0,-182.4209552,-132.44,USD
20160403 19:01:00 EST,paperUSD,19779.0590448,19831.04,332016.04,0,-220.9409552,-168.96,USD
20160403 19:01:00 EST,paperUSD,19926.6590448,19980.64,399435.04,0,-73.3409552,-19.36,USD
20160404 07:35:00 EST,paperUSD,19924.6590448,19980.64,325316.6,0,-75.3409552,-19.36,USD
20160404 07:35:00 EST,paperUSD,19922.6590448,19980.64,258837.88,0,-77.3409552,-19.36,USD
20160404 07:40:00 EST,paperUSD,20064.9790448,20124.96,332812.0,0,64.9790448,124.96,USD
20160404 07:40:00 EST,paperUSD,20271.0990448,20333.08,399498.84,0,271.0990448,333.08,USD
20160404 07:42:00 EST,paperUSD,20269.0990448,20333.08,325629.88,0,269.0990448,333.08,USD
20160404 07:42:00 EST,paperUSD,20267.0990448,20333.08,259119.04,0,267.0990448,333.08,USD
20160404 07:44:00 EST,paperUSD,20061.3790448,20129.36,333191.72,0,61.3790448,129.36,USD
20160404 07:44:00 EST,paperUSD,20016.2590448,20086.24,399659.44,0,16.2590448,86.24,USD
20160404 07:49:00 EST,paperUSD,20014.2590448,20086.24,325515.48,0,14.2590448,86.24,USD
20160404 07:49:00 EST,paperUSD,20012.2590448,20086.24,259051.72,0,12.2590448,86.24,USD
20160404 07:54:00 EST,paperUSD,19206.8190448,19282.8,333999.12,0,-793.1809552,-717.2,USD
20160404 07:54:00 EST,paperUSD,20091.4190448,20169.4,401349.48,0,91.4190448,169.4,USD
20160404 08:24:00 EST,paperUSD,20089.4190448,20169.4,327380.64,0,89.4190448,169.4,USD
20160404 08:24:00 EST,paperUSD,20087.4190448,20169.4,260098.04,0,87.4190448,169.4,USD
20160404 08:26:00 EST,paperUSD,19186.4990448,19270.48,334965.8,0,-813.5009552,-729.52,USD
20160404 08:26:00 EST,paperUSD,19181.8590448,19267.84,402245.76,0,-818.1409552,-732.16,USD
20160404 08:30:00 EST,paperUSD,19179.8590448,19267.84,327336.2,0,-820.1409552,-732.16,USD
20160404 08:30:00 EST,paperUSD,19177.8590448,19267.84,260021.04,0,-822.1409552,-732.16,USD
20160404 09:53:00 EST,paperUSD,19350.9790448,19442.96,334755.48,0,-649.0209552,-557.04,USD
20160404 09:53:00 EST,paperUSD,19192.7790448,19286.76,401914.44,0,-807.2209552,-713.24,USD
20160404 09:54:00 EST,paperUSD,19190.7790448,19286.76,327159.76,0,-809.2209552,-713.24,USD
20160404 09:54:00 EST,paperUSD,19188.7790448,19286.76,259996.84,0,-811.2209552,-713.24,USD
20160404 10:00:00 EST,paperUSD,19197.7790448,19297.76,334740.52,0,-802.2209552,-702.24,USD
20160404 10:00:00 EST,paperUSD,19223.4990448,19325.48,401931.16,0,-776.5009552,-674.52,USD
20160404 13:55:00 EST,paperUSD,19221.4990448,19325.48,327401.32,0,-778.5009552,-674.52,USD
20160404 13:55:00 EST,paperUSD,19219.4990448,19325.48,260442.56,0,-780.5009552,-674.52,USD
20160404 14:17:00 EST,paperUSD,19293.1790448,19401.16,334896.72,0,-706.8209552,-598.84,USD
20160404 14:17:00 EST,paperUSD,19252.0190448,19362.0,401816.32,0,-747.9809552,-638.0,USD
20160404 15:15:00 EST,paperUSD,19250.0190448,19362.0,327258.32,0,-749.9809552,-638.0,USD
20160404 15:15:00 EST,paperUSD,19248.0190448,19362.0,260315.84,0,-751.9809552,-638.0,USD
20160404 15:56:00 EST,paperUSD,19277.2590448,19393.24,334842.6,0,-722.7409552,-606.76,USD
20160404 15:56:00 EST,paperUSD,19300.3390448,19418.32,401810.16,0,-699.6609552,-581.68,USD
20160404 16:07:00 EST,paperUSD,19298.3390448,19418.32,327316.84,0,-701.6609552,-581.68,USD
20160404 16:07:00 EST,paperUSD,19296.3390448,19418.32,260389.32,0,-703.6609552,-581.68,USD
20160404 16:08:00 EST,paperUSD,19299.1790448,19423.16,334877.8,0,-700.8209552,-576.84,USD
20160404 16:08:00 EST,paperUSD,19299.3790448,19425.36,401807.52,0,-700.6209552,-574.64,USD
20160404 16:11:00 EST,paperUSD,19297.3790448,19425.36,327300.56,0,-702.6209552,-574.64,USD
20160404 16:11:00 EST,paperUSD,19295.3790448,19425.36,260360.28,0,-704.6209552,-574.64,USD
20160404 16:12:00 EST,paperUSD,19308.3390448,19440.32,334852.28,0,-691.6609552,-559.68,USD
20160404 16:12:00 EST,paperUSD,19300.6190448,19434.6,401786.84,0,-699.3809552,-565.4,USD
20160404 18:34:00 EST,paperUSD,19298.6190448,19434.6,327346.76,0,-701.3809552,-565.4,USD
20160404 18:34:00 EST,paperUSD,19296.6190448,19434.6,260729.44,0,-703.3809552,-565.4,USD
20160404 20:13:00 EST,paperUSD,19557.2990448,19697.28,334906.84,0,-442.7009552,-302.72,USD
20160404 20:13:00 EST,paperUSD,19489.2990448,19631.28,401458.16,0,-510.7009552,-368.72,USD
20160404 20:14:00 EST,paperUSD,19487.2990448,19631.28,327296.16,0,-512.7009552,-368.72,USD
20160404 20:14:00 EST,paperUSD,19485.2990448,19631.28,260773.44,0,-514.7009552,-368.72,USD
20160404 20:15:00 EST,paperUSD,19518.9390448,19666.92,334899.8,0,-481.0609552,-333.08,USD
20160404 20:15:00 EST,paperUSD,19502.8590448,19652.84,401408.44,0,-497.1409552,-347.16,USD
20160404 20:18:00 EST,paperUSD,19500.8590448,19652.84,327247.32,0,-499.1409552,-347.16,USD
20160404 20:18:00 EST,paperUSD,19498.8590448,19652.84,260732.96,0,-501.1409552,-347.16,USD
20160404 20:43:00 EST,paperUSD,19578.2590448,19734.24,334812.68,0,-421.7409552,-265.76,USD
20160404 20:43:00 EST,paperUSD,19529.6190448,19687.6,401280.4,0,-470.3809552,-312.4,USD
20160404 20:45:00 EST,paperUSD,19527.6190448,19687.6,327198.48,0,-472.3809552,-312.4,USD
20160404 20:45:00 EST,paperUSD,19525.6190448,19687.6,260759.8,0,-474.3809552,-312.4,USD
20160404 20:47:00 EST,paperUSD,19532.8590448,19696.84,334832.48,0,-467.1409552,-303.16,USD
20160404 20:47:00 EST,paperUSD,19544.9390448,19710.92,401285.24,0,-455.0609552,-289.08,USD
20160404 20:50:00 EST,paperUSD,19542.9390448,19710.92,327136.0,0,-457.0609552,-289.08,USD
