Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160413 06:37:22 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160413 06:37:22 EST,paperUSD,99998.127,100000.0,1999250.8,-1.873,-1.873,0.0,USD,99996.254,100000.0,0.0
20160413 08:00:33 EST,paperUSD,99996.07355,99999.82,2000000.18,0.0,-3.92645,-0.18,USD,99996.07355,99999.82,0.0
20160413 08:00:33 EST,paperUSD,99994.2001,99999.82,1999250.8,-1.87345,-5.7999,-0.18,USD,99992.32665,99999.82,0.0
20160413 08:08:40 EST,paperUSD,99993.56355,100001.06,2000001.42,0.0,-6.43645,1.06,USD,99993.56355,100001.06,0.0
20160413 08:08:40 EST,paperUSD,99991.687,100001.06,1999250.8,-1.87655,-8.313,1.06,USD,99989.81045,100001.06,0.0
20160413 09:30:39 EST,paperUSD,99992.25655,100003.5,1999998.98,0.0,-7.74345,3.5,USD,99992.25655,100003.5,0.0
20160413 09:30:39 EST,paperUSD,99990.3861,100003.5,1999250.8,-1.87045,-9.6139,3.5,USD,99988.51565,100003.5,0.0
20160413 09:39:25 EST,paperUSD,99988.6154,100003.6,1999999.08,0.0,-11.3846,3.6,USD,99988.6154,100003.6,0.0
20160413 09:39:25 EST,paperUSD,99986.7447,100003.6,1999250.8,-1.8707,-13.2553,3.6,USD,99984.874,100003.6,0.0
20160413 11:31:43 EST,paperUSD,99980.92415,99999.66,2000003.02,0.0,-19.07585,-0.34,USD,99980.92415,99999.66,0.0
20160413 11:31:43 EST,paperUSD,99979.0436,99999.66,1999250.8,-1.88055,-20.9564,-0.34,USD,99977.16305,99999.66,0.0
20160413 11:40:21 EST,paperUSD,99977.7416,100000.24,2000003.6,0.0,-22.2584,0.24,USD,99977.7416,100000.24,0.0
20160413 11:40:21 EST,paperUSD,99975.8596,100000.24,1999250.8,-1.882,-24.1404,0.24,USD,99973.9776,100000.24,0.0
20160413 12:37:13 EST,paperUSD,99974.4989,100000.76,2000003.08,0.0,-25.5011,0.76,USD,99974.4989,100000.76,0.0
20160413 12:37:13 EST,paperUSD,99972.6182,100000.76,1999250.8,-1.8807,-27.3818,0.76,USD,99970.7375,100000.76,0.0
20160413 12:46:39 EST,paperUSD,99970.8173,100000.84,2000003.16,0.0,-29.1827,0.84,USD,99970.8173,100000.84,0.0
20160413 12:46:39 EST,paperUSD,99968.9364,100000.84,1999250.8,-1.8809,-31.0636,0.84,USD,99967.0555,100000.84,0.0
20160413 12:56:17 EST,paperUSD,99967.47655,100001.26,2000002.74,0.0,-32.52345,1.26,USD,99967.47655,100001.26,0.0
20160413 12:56:17 EST,paperUSD,99965.5967,100001.26,1999250.8,-1.87985,-34.4033,1.26,USD,99963.71685,100001.26,0.0
20160413 13:05:14 EST,paperUSD,99964.0161,100001.56,2000003.04,0.0,-35.9839,1.56,USD,99964.0161,100001.56,0.0
20160413 13:05:14 EST,paperUSD,99962.1355,100001.56,1999250.8,-1.8806,-37.8645,1.56,USD,99960.2549,100001.56,0.0
20160413 13:14:27 EST,paperUSD,99960.07445,100001.38,2000003.22,0.0,-39.92555,1.38,USD,99960.07445,100001.38,0.0
20160413 13:14:27 EST,paperUSD,99958.1934,100001.38,1999250.8,-1.88105,-41.8066,1.38,USD,99956.31235,100001.38,0.0
20160413 13:33:23 EST,paperUSD,99956.6116,100001.68,2000003.52,0.0,-43.3884,1.68,USD,99956.6116,100001.68,0.0
20160413 13:33:23 EST,paperUSD,99954.7298,100001.68,1999250.8,-1.8818,-45.2702,1.68,USD,99952.848,100001.68,0.0
20160413 13:52:14 EST,paperUSD,99952.98835,100001.82,2000003.38,0.0,-47.01165,1.82,USD,99952.98835,100001.82,0.0
20160413 13:52:14 EST,paperUSD,99951.1069,100001.82,1999250.8,-1.88145,-48.8931,1.82,USD,99949.22545,100001.82,0.0
20160413 14:02:16 EST,paperUSD,99949.6045,100002.2,2000003.76,0.0,-50.3955,2.2,USD,99949.6045,100002.2,0.0
20160413 14:02:16 EST,paperUSD,99947.7221,100002.2,1999250.8,-1.8824,-52.2779,2.2,USD,99945.8397,100002.2,0.0
20160413 15:24:14 EST,paperUSD,99945.73945,100002.1,2000003.86,0.0,-54.26055,2.1,USD,99945.73945,100002.1,0.0
20160413 15:24:14 EST,paperUSD,99943.8568,100002.1,1999250.8,-1.88265,-56.1432,2.1,USD,99941.97415,100002.1,0.0
20160413 15:44:04 EST,paperUSD,99941.09635,100001.22,2000002.98,0.0,-58.90365,1.22,USD,99941.09635,100001.22,0.0
20160413 15:44:04 EST,paperUSD,99939.2159,100001.22,1999250.8,-1.88045,-60.7841,1.22,USD,99937.33545,100001.22,0.0
20160413 16:04:45 EST,paperUSD,99936.77405,100000.66,2000003.54,0.0,-63.22595,0.66,USD,99936.77405,100000.66,0.0
20160413 16:04:45 EST,paperUSD,99934.8922,100000.66,1999250.8,-1.88185,-65.1078,0.66,USD,99933.01035,100000.66,0.0
20160413 16:25:19 EST,paperUSD,99932.93055,100000.58,2000003.46,0.0,-67.06945,0.58,USD,99932.93055,100000.58,0.0
20160413 16:25:19 EST,paperUSD,99931.0489,100000.58,1999250.8,-1.88165,-68.9511,0.58,USD,99929.16725,100000.58,0.0
20160413 17:36:49 EST,paperUSD,99929.68855,100001.1,2000002.94,0.0,-70.31145,1.1,USD,99929.68855,100001.1,0.0
20160413 17:36:49 EST,paperUSD,99927.8082,100001.1,1999250.8,-1.88035,-72.1918,1.1,USD,99925.92785,100001.1,0.0
20160413 17:46:40 EST,paperUSD,99926.5862,100001.76,2000003.6,0.0,-73.4138,1.76,USD,99926.5862,100001.76,0.0
20160413 17:46:40 EST,paperUSD,99924.7042,100001.76,1999250.8,-1.882,-75.2958,1.76,USD,99922.8222,100001.76,0.0
20160413 18:05:34 EST,paperUSD,99922.341,100001.28,2000004.08,0.0,-77.659,1.28,USD,99922.341,100001.28,0.0
20160413 18:05:34 EST,paperUSD,99920.4578,100001.28,1999250.8,-1.8832,-79.5422,1.28,USD,99918.5746,100001.28,0.0
20160413 18:54:28 EST,paperUSD,99918.3352,100001.04,2000003.84,0.0,-81.6648,1.04,USD,99918.3352,100001.04,0.0
20160413 18:54:28 EST,paperUSD,99916.4526,100001.04,1999250.8,-1.8826,-83.5474,1.04,USD,99914.57,100001.04,0.0
20160413 19:26:58 EST,paperUSD,99914.971,100001.44,2000003.44,0.0,-85.029,1.44,USD,99914.971,100001.44,0.0
20160413 19:26:58 EST,paperUSD,99913.0894,100001.44,1999250.8,-1.8816,-86.9106,1.44,USD,99911.2078,100001.44,0.0
20160413 19:47:55 EST,paperUSD,99911.128,100001.36,2000003.36,0.0,-88.872,1.36,USD,99911.128,100001.36,0.0
20160413 19:47:55 EST,paperUSD,99909.2466,100001.36,1999250.8,-1.8814,-90.7534,1.36,USD,99907.3652,100001.36,0.0
20160413 19:58:52 EST,paperUSD,99908.0068,100002.0,2000002.72,0.0,-91.9932,2.0,USD,99908.0068,100002.0,0.0
20160413 19:58:52 EST,paperUSD,99906.127,100002.0,1999250.8,-1.8798,-93.873,2.0,USD,99904.2472,100002.0,0.0
20160413 20:09:02 EST,paperUSD,99904.46665,100002.22,2000002.94,0.0,-95.53335,2.22,USD,99904.46665,100002.22,0.0
20160413 20:09:02 EST,paperUSD,99902.5863,100002.22,1999250.8,-1.88035,-97.4137,2.22,USD,99900.70595,100002.22,0.0
20160413 20:52:50 EST,paperUSD,99900.0844,100001.6,2000003.56,0.0,-99.9156,1.6,USD,99900.0844,100001.6,0.0
20160413 20:52:50 EST,paperUSD,99898.2025,100001.6,1999250.8,-1.8819,-101.7975,1.6,USD,99896.3206,100001.6,0.0
20160413 21:03:29 EST,paperUSD,99897.1186,100002.4,2000004.36,0.0,-102.8814,2.4,USD,99897.1186,100002.4,0.0
20160413 21:03:29 EST,paperUSD,99895.2347,100002.4,1999250.8,-1.8839,-104.7653,2.4,USD,99893.3508,100002.4,0.0
20160413 21:53:51 EST,paperUSD,99893.45105,100002.5,2000004.26,0.0,-106.54895,2.5,USD,99893.45105,100002.5,0.0
